Class,IntA,IntB
0,P11474,Q9Y2J8
0,P11474,P98170
0,P11474,P40227
0,Q13426,O43504
0,P59044,P78337
0,Q9NX18,Q9NP71
0,Q9NX18,Q9GZR1
0,Q9P2W1,Q9NP97
0,Q14863,P07195
0,Q14863,Q14152
0,Q14863,Q9NRV9
0,Q9NP31,Q99801
0,Q13526,O95786
0,P49638,Q8WXA9
0,P49638,Q96JB3
0,P49638,P31267
0,Q99879,P54868
0,Q99590,P41279
0,P53779,Q9C0J8
0,P54803,Q93088
0,P10276,O75570
0,P10276,P59103
0,Q6UXN9,P26639
0,Q9NZE8,P11473
0,Q9NZE8,P10243
0,O60381,P42765
0,Q01581,P14316
0,P50452,Q06330
0,Q969Y2,Q9ULV3
0,Q969Y2,Q9H611
0,Q969Y2,A6NEQ0
0,O14497,Q9NWU1
0,P40394,P35680
0,P23760,Q86Y13
0,P23760,O95361
0,P28702,Q96M27
0,P28702,P51580
0,P53597,P17483
0,P53597,Q96QT6
0,Q9UHR5,Q16643
0,P41212,P83881
0,Q8WXC3,Q9UJW9
0,O43143,P11586
0,P09234,Q99757
0,Q9UHL9,P30626
0,P20264,P10155
0,P04554,Q5H9J7
0,P50219,O43837
0,P29144,Q9BPZ2
0,P29144,P48382
0,P15586,O75534
0,P52435,Q8IX03
0,P15121,P17482
0,P15121,O60231
0,P15121,Q8IUM7
0,Q5MJ70,P11766
0,P24666,P30307
0,P48643,Q9NZL3
0,Q14781,O60239
0,Q14781,O15091
0,P10599,P31271
0,P10599,P61218
0,P50213,Q15291
0,Q96LI5,O43248
0,Q9BYC8,P09016
0,Q9BYC8,P35251
0,Q9BYC8,Q13547
0,P09874,Q9BRA2
0,P09874,O15091
0,P17275,P51857
0,P17275,Q9UGC7
0,P35269,O43837
0,P35269,Q2M3C7
0,O60783,P02545
0,Q16576,Q96PU5
0,Q16576,P30838
0,Q15560,P51553
0,Q15560,Q02108
0,Q96T66,Q05516
0,Q96T66,Q93079
0,Q96T66,P12524
0,Q9HD33,Q8WYA1
0,O94864,P49902
0,O94864,P23378
0,Q6EKJ0,O95379
0,Q13356,Q9NWU1
0,O43679,Q9Y399
0,Q13938,Q9Y5Q8
0,Q13938,P15173
0,O15169,Q9H4I2
0,Q8WV37,Q9Y295
0,O95154,P49736
0,Q15329,Q8IX03
0,Q9Y3E5,Q9UHH9
0,Q9Y2V3,P50225
0,Q9NR19,O15370
0,Q9NR19,Q86UE8
0,Q9NR19,Q9UKF6
0,P55084,P26368
0,P55084,P62995
0,Q6NYC1,P35558
0,O43776,Q969G3
0,O43837,Q13247
0,O43837,P35244
0,Q9ULV5,Q9NZD2
0,Q9ULV5,Q96I99
0,P68402,Q9Y5Q9
0,P68402,Q16587
0,Q12951,P20807
0,Q12951,Q96IV0
0,P17509,O95379
0,O60231,P48729
0,Q96A58,P13378
0,Q96A58,Q9H2F5
0,Q9UBD5,Q9NRJ4
0,Q9HBG6,O43719
0,P59942,Q9UL17
0,Q9BU02,P46063
0,P12277,Q9UMR5
0,P31271,P17516
0,Q9Y3D5,Q92565
0,Q9Y3D5,Q9UL49
0,P82664,P41235
0,P21399,P31942
0,P21399,P78527
0,P21399,O75478
0,Q9Y3Z3,P08319
0,Q9NY74,Q9UHB7
0,Q93008,O95071
0,Q6UB98,P00492
0,Q6UB98,O60941
0,P23297,Q9ULX9
0,Q9UJM3,Q99081
0,Q9UNP9,P47897
0,P18847,P41240
0,P18847,Q3I5F7
0,Q12857,Q9NRV9
0,Q12857,Q5JY77
0,P17174,Q9Y603
0,Q9BWD1,P28324
0,Q9BWD1,P83876
0,O15156,Q6B8I1
0,Q8N9N8,Q9Y3B7
0,Q13461,Q9BRV8
0,Q13461,P78358
0,Q9Y4A5,Q8N3C0
0,O95376,Q9HCY8
0,O95376,Q9NRJ4
0,Q9NP97,P16403
0,Q9NX02,Q04726
0,P54577,P14652
0,P54577,P17050
0,Q9H8M7,Q9NNW7
0,P13378,Q14032
0,Q03060,P00492
0,Q99638,Q07973
0,Q9NV88,Q07973
0,Q00059,Q9H9S0
0,Q00059,Q86XI2
0,Q00059,O95619
0,P12755,O75534
0,P40227,P35251
0,P40227,Q96L73
0,P30626,Q00577
0,P30626,O94916
0,Q8IX03,Q86XI2
0,O14618,Q8IU81
0,O00462,Q969K4
0,Q01064,P23025
0,P11245,P27707
0,P11245,P49640
0,P51948,P43355
0,Q13310,P09629
0,O60762,Q8N9W6
0,Q13162,O95948
0,O00115,Q9Y295
0,P32780,P50225
0,Q9NPJ6,P42765
0,Q9NPJ6,Q92552
0,O60239,P62995
0,O60239,Q969J2
0,Q13867,Q13029
0,Q92730,Q68DY1
0,P51513,Q9UPP2
0,Q9H0A6,P13010
0,P41235,Q16537
0,O75170,P34059
0,Q9UKY1,O15131
0,Q9UKY1,P21246
0,Q9UKY1,Q9BRJ2
0,O94763,O95361
0,Q9NWT8,Q9Y3D9
0,Q8NFG4,Q5THR3
0,Q6P1J9,O14713
0,Q14790,P16401
0,Q9NRN7,P05412
0,Q15306,P46783
0,Q9Y5Q9,P16050
0,Q8NEL9,Q8NDX5
0,Q8NEL9,Q03701
0,Q12996,O43602
0,P51532,P29353
0,P78527,P82914
0,P78527,Q86XT4
0,Q8WZ19,P35326
0,P51946,Q8N427
0,Q9NQ92,P49902
0,Q8WUA4,P13797
0,O60551,Q5THR3
0,O60551,P17010
0,Q86UE8,P41279
0,P47874,Q969G3
0,P47874,Q9BUJ2
0,P47874,Q8TAT5
0,P51857,Q13029
0,P51857,Q9UNY5
0,Q9UBU7,P30419
0,Q9UBU7,Q2M3C7
0,Q14186,Q92837
0,P0C7P1,Q9H9P8
0,P49902,Q9Y3E1
0,P49902,P27695
0,P59046,P61218
0,P59046,P61371
0,Q2PPJ7,Q9BQ83
0,P50539,Q08257
0,O75486,P51580
0,O75030,P20807
0,Q9NT62,O75132
0,Q9NT62,P50613
0,Q9NT62,Q8WVC0
0,Q15054,P60484
0,O60583,P29218
0,Q9GZZ0,Q9BRA2
0,Q13523,Q9Y4K4
0,Q12882,P24278
0,Q9Y676,Q86UP8
0,Q8N4X5,P63272
0,Q08257,Q9H2W2
0,Q9ULX9,Q6UB28
0,Q9ULX9,Q9BYD6
0,Q9ULX9,O15305
0,Q07960,Q99967
0,O00743,Q6P2C8
0,P32314,Q9H6S1
0,Q9UPN9,P84022
0,Q15545,Q9H765
0,Q15545,P78358
0,Q15545,P01040
0,Q8WXI4,Q49A26
0,P17483,P12271
0,P29218,Q9UKI9
0,P42765,Q5U623
0,P21266,Q05048
0,P21266,P53350
0,P13010,P35236
0,Q76N89,Q96QT6
0,Q06416,Q9BXL7
0,P10155,O43316
0,Q9UHB7,P63167
0,Q93015,Q92759
0,Q96G61,Q9NX70
0,Q5H9J7,P83876
0,Q5H9J7,P50613
0,Q8TAT5,Q93088
0,Q13123,P11586
0,P11586,P18858
0,Q96IV0,Q96S44
0,Q96IV0,Q6UB99
0,Q8IWZ3,Q96JB3
0,P0C1S8,P59103
0,O14713,Q8IZL9
0,Q9NP92,Q9P2K5
0,Q13573,P54098
0,Q03154,O60675
0,Q96NW7,P10243
0,Q9ULX3,Q9H765
0,Q9ULX3,Q92552
0,Q12962,P16949
0,P43694,P23381
0,P54098,Q02241
0,Q8IUQ0,Q8TAQ2
0,Q8IUQ0,P26599
0,O75534,P41002
0,Q16777,P63167
0,Q9BXL7,P50749
0,Q6V1X1,O95931
0,Q6PGN9,Q9BUL9
0,Q9UNL4,Q6UB28
0,Q8TE68,Q9Y5Q8
0,P20807,Q00688
0,P57081,Q96I99
0,Q9NWU1,Q16695
0,Q53GS9,Q6P2Q9
0,Q9NP86,Q15029
0,Q969K4,P41134
0,Q969K4,Q9HC52
0,P82663,P0DJD3
0,Q2M3C7,Q13105
0,Q9H3D4,Q9P2R7
0,Q9BRJ2,P43268
0,P23921,Q14527
0,P16949,O94913
0,Q9Y295,Q9Y603
0,Q68J44,Q9Y6X8
0,Q68J44,Q8IXF0
0,P29762,P78337
0,P15848,P00492
0,Q08999,Q14894
0,P41279,Q9UJW9
0,P82912,P52756
0,P82912,Q14807
0,P48728,Q9GZR1
0,Q14678,Q15697
0,P47928,P26639
0,P47928,Q92552
0,O95379,Q92826
0,P49917,Q8NFZ5
0,Q9UPY3,Q96AV8
0,Q10586,P13693
0,Q99583,Q9Y3D3
0,P23759,Q92552
0,Q14894,O75506
0,O00411,P05423
0,P51580,O43316
0,P51580,Q00444
0,Q86Y25,Q6B8I1
0,Q8IY57,P37108
0,Q9H0U6,O94782
0,P37275,Q9H0C8
0,P47902,O00338
0,Q9NQI0,O95948
0,Q9NQI0,P04053
0,Q5QJE6,P35218
0,Q6UB28,Q9Y5P8
0,P10827,P00492
0,Q9NYD6,P17661
0,Q9BPZ2,Q9H0C8
0,Q92759,P51649
0,P35326,Q05923
0,O43316,Q96PU5
0,Q9H0C8,O95551
0,Q16621,Q13405
0,Q8TE67,P62487
0,Q92968,O96011
0,O94913,Q9Y3D9
0,Q8N4E7,P54132
0,Q92908,P26639
0,P51649,O15353
0,O95551,Q9Y399
0,P63165,Q16763
0,O00764,Q0VD86
0,Q9NNW7,Q16633
0,Q0VD86,P37108
0,Q9Y3D3,Q14527
0,O00338,Q15697
0,P42785,P42330
0,Q13405,P55157
0,Q9HC52,P42330
0,P35325,Q92989
0,P35325,Q01094
0,Q96PU5,P16220
0,P01112,Q16539
0,P62995,O60936
0,P83436,Q14746
0,P06753,P60981
0,Q16665,Q9Y6K9
0,P35240,Q92558
0,P14373,P17612
1,Q13114,P25942
1,Q13114,Q13546
1,Q09472,Q15751
1,Q09472,Q9H160
1,Q09472,P40763
1,Q09472,P61296
1,Q9Y6K9,P40222
1,Q9Y6K9,P0CG47
1,Q14790,Q9UNN5
1,P60953,P52565
1,P60953,P04637
1,P04406,P50453
1,P04406,Q16566
1,P06213,Q8WU20
1,P35222,P15923
1,P35222,P25054
1,P35222,Q15678
1,P35222,Q16665
1,P35222,P08581
1,Q04724,Q9UJU2
1,Q04724,P06746
1,Q05086,Q56P03
1,O14593,O00287
1,P0CG47,Q8TF42
1,P0CG47,P37840
1,P46527,P30279
1,P27824,O95990
1,P27824,P23229
1,P27824,P60201
1,P21246,P21695
1,P21246,P23471
1,P29466,O43353
1,P00519,P62258
1,P62826,P49790
1,P02686,P01903
1,P53778,Q13424
1,P62993,Q99062
1,P62993,P46108
1,P62993,Q13191
1,P62993,P06241
1,P62993,P09619
1,P62993,Q9Y5K6
1,P62993,Q13702
1,Q07157,O00192
1,Q07157,P48165
1,P09884,P06493
1,P04637,O14641
1,P04637,P25963
1,P04637,P32780
1,P04637,Q7LG56
1,P60709,Q9NV56
1,P60709,P68104
1,Q6VMQ6,Q6UWL2
1,Q6VMQ6,Q9GZX5
1,Q6VMQ6,P01023
1,Q13136,Q13332
1,P10586,Q10472
1,P04626,P42679
1,P41220,Q9NZC3
1,P42575,Q9Y239
1,P42575,P78560
1,P42575,P15924
1,O94973,P42566
1,P46108,P17600
1,P46108,P00533
1,Q9UBU9,Q9NRR5
1,Q9UBU9,Q92973
1,P07948,O75563
1,P10721,P21926
1,P48443,P10276
1,P49639,O75865
1,Q15654,Q9P2R6
1,Q06187,P17252
1,Q06187,P23458
1,P17252,P04439
1,P17252,Q12879
1,P17252,P43119
1,P17252,P42262
1,Q86UL8,P60484
1,P11831,Q9ULH7
1,P52292,Q9UKX7
1,P52292,P07305
1,O60383,Q96SN7
1,O60383,Q6P1K2
1,O60383,Q12906
1,P16144,P27348
1,O14920,O43283
1,O14920,O15360
1,P06239,Q99062
1,P06239,P09326
1,P40763,P43405
1,P40763,Q9UER7
1,P40763,P32927
1,P50549,Q92831
1,P63279,P23497
1,P63279,O14964
1,P63279,Q969V6
1,P15923,P52945
1,P13984,P16220
1,P01023,P01127
1,P01023,P61626
1,Q13480,P09619
1,Q13480,Q92835
1,Q9NQT4,Q9Y4Y9
1,P10124,P02768
1,Q9NPF4,Q9ULC0
1,Q9BYC9,P24666
1,Q8IZH2,P48643
1,O15379,P60510
1,P05412,P45983
1,P05412,P51610
1,P05412,P23511
1,P05412,P42224
1,O75400,P50453
1,P49407,P21730
1,Q12933,P47897
1,Q12933,Q13572
1,Q12933,Q9NP84
1,Q12933,Q6ZVK8
1,Q12933,Q9UKE5
1,Q9BT49,Q99750
1,Q13241,Q07444
1,O14543,P20936
1,P19235,P43405
1,P19235,O60674
1,Q03135,P34947
1,Q03135,Q9UQ49
1,P03372,P42229
1,P03372,O60563
1,P03372,P62195
1,P03372,Q92793
1,O60682,Q99081
1,Q99081,O96004
1,Q99081,P56693
1,P10827,Q96L73
1,P68133,O15020
1,P68133,O43491
1,P68133,Q12959
1,P68133,P06396
1,Q9NPD3,P14550
1,Q9NPD3,Q15477
1,Q9NPD3,Q14103
1,P07996,P00374
1,P19784,P01100
1,Q92598,P23528
1,Q13137,P60520
1,P21675,Q00613
1,P10912,O60674
1,Q14194,P51114
1,Q14194,P63146
1,Q9Y6Q9,P18075
1,Q9Y6Q9,P37231
1,P10275,P09429
1,Q7L590,Q99459
1,P63104,Q00536
1,P49848,Q12962
1,Q15545,P35869
1,Q8WUH2,P37023
1,P31749,P35568
1,P31749,Q16778
1,P31749,Q00987
1,P31749,P56279
1,P31749,P09601
1,P31749,P42345
1,P31749,P16220
1,P31749,O95988
1,Q06481,O95704
1,P61981,Q13427
1,P61981,Q53ET0
1,P61981,Q00536
1,P61981,Q00610
1,P61981,Q6ZU52
1,P61981,Q96II8
1,P61981,Q9UHR4
1,P61981,O43143
1,P63167,O75146
1,P04049,P62879
1,P04049,Q05513
1,Q16620,P16333
1,Q92918,Q16584
1,Q04771,O94921
1,P62979,Q9HCE7
1,Q92804,Q16514
1,Q13077,Q9BWF2
1,P05067,Q13526
1,P35241,P15311
1,Q92574,P31946
1,Q96S59,Q06787
1,O75791,Q8IWV1
1,O75791,Q15464
1,Q03181,Q13547
1,P19012,P05783
1,P62191,Q13200
1,Q15834,Q6ZU52
1,Q15834,Q9UJ04
1,P54725,O43924
1,Q13432,P63146
1,Q7L5N1,Q9UNS2
1,P09471,P34998
1,O00308,P31785
1,O15211,Q92993
1,Q15796,Q13464
1,Q05516,P29590
1,Q05516,P14373
1,Q5JY77,O95295
1,Q5JY77,O75665
1,P05129,P34741
1,P21579,O00555
1,P04150,P19338
1,P04114,P13667
1,Q15797,P62987
1,Q15797,Q9Y3M8
1,Q15797,Q99460
1,Q15797,P35711
1,Q15797,Q9Y692
1,Q15797,Q13501
1,O60674,P00533
1,O60674,P16473
1,P42229,P43365
1,P28482,P28562
1,P28482,P30086
1,P28482,Q9HBH9
1,Q13363,O60315
1,P04278,O75352
1,P04278,O75955
1,Q9NRR5,O43497
1,Q9NRR5,Q969H8
1,O75052,Q9Y272
1,O75052,Q07954
1,P17600,P27986
1,P48745,P23142
1,Q9GZR7,Q9H3S7
1,Q9GZR7,P14902
1,O00238,Q16671
1,O00238,Q7Z6B7
1,O60603,Q8IWL2
1,P16333,Q7L0Q8
1,P16333,P00533
1,P16333,P35462
1,P16333,P36888
1,P38398,Q13547
1,P38398,Q9H6X2
1,P02775,P20827
1,P02775,Q14061
1,Q9NRL3,Q9BQ95
1,Q05655,P17677
1,Q05655,P31431
1,Q05655,P26010
1,Q05655,P51828
1,Q05655,Q13009
1,P06400,Q02363
1,P06400,P39880
1,P19174,P68104
1,P19174,P25774
1,P07711,Q9UIV8
1,Q15645,O15389
1,Q07817,Q9Y4H2
1,Q07817,P35568
1,P30281,O94921
1,P28749,Q13485
1,Q04917,O43491
1,Q04917,P41743
1,Q14181,Q96HD1
1,Q01844,P42679
1,Q01844,P78310
1,Q96GM5,O95751
1,Q15172,P10415
1,P19086,O43665
1,P31946,O14649
1,P31946,Q14C86
1,P08631,P50570
1,P24385,P35251
1,P24534,P68400
1,P78352,Q9P244
1,P78352,P15529
1,P78352,Q14332
1,Q99814,P27540
1,Q92793,Q14676
1,Q92793,P17676
1,Q92793,P14652
1,Q92793,O43918
1,Q92793,P35680
1,P08697,P07477
1,P27348,P61326
1,Q15910,P52788
1,Q00987,Q16665
1,Q00987,P29590
1,P07766,P09693
1,Q9Y4H2,P40238
1,Q06124,P13688
1,Q06124,P32927
1,P24394,P25942
1,P24394,O60496
1,P56134,O43172
1,P54253,Q09013
1,P54253,Q8WWM7
1,P54253,O15397
1,P54253,O75935
1,Q13571,Q9NQ87
1,P55209,P36957
1,P02649,P98155
1,P55211,Q13418
1,P55211,P27361
1,Q9Y3C5,Q96PU5
1,Q9Y3C5,O95405
1,P43146,Q8IUQ4
1,O00144,O00755
1,P22681,P29317
1,P22681,Q8TF42
1,P17480,Q9GZS1
