Class,IntA,IntB
0,P62495,Q9Y675
0,P62495,Q8TAD8
0,P62495,P11308
0,P62495,Q9Y3E1
0,P62495,P23409
0,P62495,Q5MJ70
0,P62495,Q07352
0,P62495,P43268
1,P62495,P67775
1,P62495,Q8IYD1
1,P62495,Q14145
0,Q6XUX3,Q15415
0,Q6XUX3,O75586
0,Q6XUX3,Q92925
0,Q6XUX3,Q9Y5N6
0,Q6XUX3,O15525
0,Q6XUX3,O43364
0,Q6XUX3,Q12986
0,Q6XUX3,Q9BS31
0,Q6XUX3,P04553
0,Q6XUX3,Q00444
0,Q6XUX3,O00311
0,Q6XUX3,P55318
0,Q6XUX3,O75132
0,Q6XUX3,Q6ECI4
0,Q6XUX3,Q9UKI9
0,Q6XUX3,P29083
0,Q6XUX3,P31277
0,Q6XUX3,Q9Y2P7
0,Q6XUX3,Q99990
0,Q6XUX3,Q07352
0,Q6XUX3,Q13610
0,Q6XUX3,Q71SY5
0,Q14678,O60508
0,Q14678,P23511
0,Q14678,Q15853
0,Q14678,Q12952
0,Q14678,Q9H5F2
0,Q14678,O00268
0,Q14678,Q06710
0,Q14678,P10242
0,Q14678,Q9Y6J0
0,Q14678,P20226
0,Q14678,P84103
0,Q14678,Q15170
0,Q14678,Q15744
0,Q14678,Q8TAP9
0,Q14678,Q9UI36
0,Q14678,Q9C0J8
0,Q14678,P55771
0,Q14678,O95619
0,Q14678,O15370
0,Q14678,Q9UBK2
0,Q14678,P49848
0,Q14678,Q9UBC3
0,Q14678,Q8NFD5
0,Q14678,Q9NSY1
0,Q14678,Q15651
0,Q14678,Q92522
0,Q14678,Q9UMR5
0,Q14678,O00311
0,Q14678,Q99880
0,Q14678,Q8IYD8
0,Q14678,Q9Y3E1
0,Q14678,Q05952
0,Q14678,P33992
1,Q14678,P62136
0,Q9P0R6,Q3YBR2
0,Q9P0R6,Q9Y5K3
0,Q9P0R6,P49715
0,Q9P0R6,Q8WYA6
0,Q9P0R6,P28715
0,Q9P0R6,P40617
0,Q9P0R6,Q9UBU8
0,Q9P0R6,P01100
0,Q9P0R6,P12755
0,Q9P0R6,Q01196
0,Q9P0R6,Q6P1J9
0,Q9P0R6,P78549
0,Q9P0R6,Q8WVC0
0,Q9P0R6,Q9P0K8
0,Q9P0R6,P33992
0,Q9P0R6,Q92769
0,Q9P0R6,Q09028
0,Q9P0R6,Q9UJA3
0,Q9P0R6,Q9GZZ0
0,Q9P0R6,P24928
0,Q9P0R6,P08579
0,Q9P0R6,Q9UNY5
0,Q9P0R6,Q9NWU2
0,Q9P0R6,Q86XI2
0,Q9P0R6,Q49A26
0,Q9P0R6,Q9H3D4
0,Q9P0R6,O76039
0,Q9P0R6,P36954
0,Q08257,P26583
0,Q08257,Q8WW12
0,Q08257,P23511
0,Q08257,Q15319
0,Q08257,Q5QNW6
0,Q08257,Q9UHL9
0,Q08257,P84103
0,Q08257,Q96JN0
0,Q08257,Q15291
0,Q08257,P20719
0,Q08257,Q9UEE5
0,Q08257,O43829
0,Q08257,Q8TAE8
0,Q08257,Q13510
0,Q08257,Q9UNY5
0,Q08257,O60902
0,Q08257,Q96AV8
0,Q08257,Q6NXT2
0,Q08257,Q53T94
0,Q08257,P27540
0,Q08257,O43929
0,Q08257,Q9Y618
0,Q08257,Q14CB8
0,Q08257,P26367
0,Q08257,Q99733
0,Q08257,P17010
0,Q08257,P47902
0,Q08257,Q13568
0,Q08257,Q6W2J9
0,Q08257,O95551
0,Q08257,Q03701
0,Q08257,P30876
0,Q08257,Q12837
0,Q08257,Q6UB99
0,O75570,Q15319
0,O75570,P13284
0,O75570,Q8WXU2
0,O75570,Q02386
0,O75570,Q96BP2
0,O75570,P31276
0,O75570,Q01196
0,O75570,Q8IYD8
0,O75570,Q92949
0,O75570,Q16695
0,O75570,P34059
0,O75570,Q92922
0,O75570,Q6ZRS2
0,O75570,Q86UP8
0,O75570,P18858
0,O75570,Q15291
0,O75570,Q15329
0,O75570,O43316
0,O75570,Q02080
0,O75570,O43719
0,O75570,Q6NXT2
0,O75570,Q06547
0,O75570,Q9UHL9
0,P53384,P25774
0,P53384,Q02962
0,P53384,Q96QV6
0,P53384,O43148
0,P53384,Q01130
0,P53384,O95218
0,P53384,Q8NFD5
0,P53384,Q9Y5B0
0,P53384,P62308
0,P53384,Q92949
0,P53384,P61964
0,P53384,Q5VWG9
0,P53384,Q14CB8
0,P53384,P07602
0,P53384,Q9NS39
0,P53384,Q92769
0,P53384,P16402
0,P53384,Q9UNN4
0,P53384,Q8TAD8
0,P53384,Q9NPI8
0,P53384,P31273
0,P53384,O00712
0,P53384,O75593
0,P53384,Q8IVW6
0,P53384,P11308
0,P53384,P41161
0,P53384,P35637
0,P53384,P49716
0,P53384,O96028
0,P53384,Q9NYW8
0,P53384,O95931
0,P53384,Q99549
0,P53384,P49916
1,P53384,Q99608
0,P33076,Q9P0J6
0,P33076,P54577
0,P33076,Q96RP9
0,P33076,Q15185
0,P33076,Q9Y239
0,P33076,P31350
0,P33076,Q9BYD2
0,P33076,Q2VPK5
0,P33076,P82914
0,P33076,Q9NR46
0,P33076,Q99714
0,P33076,Q9UN86
0,P33076,Q9UPP2
0,P33076,Q9NQR4
0,P10244,Q9H2J4
0,P10244,P49675
0,P10244,Q9NP97
0,P10244,Q9UNE7
0,P10244,Q9NZD4
0,P10244,P48735
0,P10244,Q8NFG4
0,P10244,Q9BSE5
0,P10244,P00325
0,P10244,Q16612
0,P10244,P52566
0,P10244,Q96RP9
0,P10244,P56277
1,P10244,P24864
1,P10244,Q9UNY4
1,P10244,P24385
1,P10244,O75376
1,P10244,P78396
1,P10244,P24941
1,P10244,P20248
1,P10244,Q5TKA1
1,P10244,Q969S3
0,P58012,Q9BXI3
0,P58012,Q96G01
0,P58012,Q96P71
0,P58012,P46199
0,P58012,P51116
0,P58012,Q8IXM3
0,P58012,P78371
0,P58012,P18085
0,P58012,Q9NRV9
0,P58012,P54577
0,P58012,P09936
0,Q96PU4,Q9NZJ9
0,Q96PU4,P00338
0,Q96PU4,Q9Y4H4
0,Q96PU4,P52566
0,Q96PU4,Q9Y2R5
0,Q96PU4,P08729
0,Q96PU4,Q9UI32
0,Q96PU4,P12271
0,Q96PU4,P17516
0,Q96PU4,Q9ULW8
1,Q96PU4,P24941
1,Q96PU4,Q8WW12
0,Q14807,Q99714
0,Q14807,O15131
0,Q14807,P23381
0,Q14807,Q96I99
0,Q14807,Q9Y297
1,Q14807,Q8NG27
1,Q14807,Q8IUQ4
0,Q9HB96,P54136
0,Q9HB96,Q13126
0,Q9HB96,Q86XT4
1,Q9HB96,O15360
1,Q9HB96,Q00597
1,Q9HB96,P51587
0,Q96T60,Q12931
0,Q96T60,Q9P032
0,Q96T60,Q9BYD2
0,Q96T60,Q13084
0,Q96T60,Q76N89
0,Q96T60,Q9H6S1
1,Q96T60,Q9NP98
1,Q96T60,Q9BQ66
1,Q96T60,Q13426
1,Q96T60,O94972
1,Q96T60,Q99717
0,Q13761,P15104
0,Q13761,Q9BXI3
0,Q13761,O60711
0,Q13761,Q8TF09
0,Q13761,P53004
0,Q13761,P11245
0,Q13761,Q76N89
0,Q13761,P00325
0,Q13761,Q9Y297
0,Q13761,Q8IVS2
0,Q13761,P13797
0,P17535,P49675
0,P17535,O43819
0,P17535,Q9BUE6
0,P17535,Q9BYD2
0,P17535,P82650
0,P17535,Q9UNE7
0,P17535,P48200
0,P17535,O95749
0,P17535,P53004
0,P17535,P17516
0,P17535,Q8N5U6
0,P17535,P35558
0,P17535,Q9BZL1
0,P17535,Q15185
0,P17535,Q9H0U6
1,P17535,P20226
1,P17535,P01100
1,P17535,Q8WYK2
1,P17535,Q92905
1,P17535,Q14494
1,P17535,P45984
1,P17535,Q16520
1,P17535,P15408
1,P17535,O00255
1,P17535,P35638
1,P17535,Q16236
1,P17535,Q8NHY2
0,P19447,P09488
0,P19447,Q9NYS0
0,P19447,Q16822
0,P19447,P46459
0,P19447,Q13310
0,P19447,Q96P71
0,P19447,Q8IXM3
0,P19447,P46199
0,P19447,Q9Y3D9
1,P19447,P29083
1,P19447,P11274
1,P19447,Q92759
1,P19447,Q13888
1,P19447,P62195
1,P19447,P29084
1,P19447,Q13889
1,P19447,P18074
1,P19447,P50613
0,P24278,Q14106
0,P24278,Q06278
0,P24278,P15559
0,P24278,P78540
0,P24278,P52888
0,P24278,P49591
0,P24278,P56277
0,P24278,P11245
0,P24278,P30048
0,P24278,Q8N427
0,P24278,Q9Y6G3
0,P24278,Q9Y239
0,P24278,Q9Y6M4
0,P24278,Q14894
0,P24278,Q9H4A3
0,P24278,Q9UN86
0,P24278,P26441
0,P24278,P13797
0,P24278,P62269
1,P24278,Q99750
1,P24278,P38432
1,P24278,P45984
0,Q9Y5N6,Q06278
0,Q9Y5N6,O95429
0,Q9Y5N6,P78368
0,Q9Y5N6,P35558
0,Q9Y5N6,Q86Y13
0,Q9Y5N6,Q14152
0,Q9Y5N6,Q92665
0,Q9Y5N6,Q9BZL1
0,Q9Y5N6,P51398
0,Q9Y5N6,P53004
0,Q9Y5N6,Q9UHN1
0,Q9Y5N6,Q9Y297
0,Q9Y5N6,Q14894
1,Q9Y5N6,O00311
1,Q9Y5N6,O43929
1,Q9Y5N6,Q13416
1,Q9Y5N6,Q99741
1,Q9Y5N6,P33993
1,Q9Y5N6,Q14566
1,Q9Y5N6,P49736
1,Q9Y5N6,P33992
1,Q9Y5N6,P33991
0,Q13415,Q8NI60
0,Q13415,Q14106
0,Q13415,O43182
0,Q13415,P08729
0,Q13415,P54687
0,Q13415,Q86Y13
0,Q13415,Q02153
0,Q13415,Q9Y4K4
0,Q13415,Q9H4A3
0,Q13415,Q13085
0,Q13415,P23381
1,Q13415,O14980
1,Q13415,O95251
1,Q13415,O00311
1,Q13415,P24941
1,Q13415,Q13416
1,Q13415,P33993
1,Q13415,P49736
1,Q13415,Q99741
1,Q13415,P33992
0,Q9UHH9,Q99551
0,Q9UHH9,Q9BXI3
0,Q9UHH9,Q13637
0,Q9UHH9,P78371
0,Q9UHH9,Q16822
0,Q9UHH9,Q14CX7
0,Q9UHH9,P50120
0,Q9UHH9,P54577
0,Q9UHH9,Q9NR46
0,Q9UHH9,Q96G01
0,Q9UHH9,Q16828
0,Q9UHH9,Q9Y6M4
0,Q9UHH9,P48730
0,Q9UHH9,P01040
1,Q9UHH9,O15162
0,Q13285,P09488
0,Q13285,Q76N89
0,Q13285,Q14894
0,Q13285,P35900
0,Q13285,Q13126
0,Q13285,P43355
0,Q13285,P24666
0,Q13285,P09936
0,Q13285,O76094
0,Q13285,Q9Y2J8
0,Q13285,Q9NQR4
0,Q13285,O43307
1,Q13285,P48552
1,Q13285,P23511
1,Q13285,O60869
1,Q13285,Q15788
1,Q13285,P51843
1,Q13285,P57073
1,Q13285,Q00653
1,Q13285,Q96PN7
1,Q13285,Q6STE5
1,Q13285,Q92786
1,Q13285,O60806
1,Q13285,P48431
1,Q13285,P48436
0,Q13426,Q9BV36
0,Q13426,Q14651
0,Q13426,P49675
0,Q13426,Q8TF09
0,Q13426,Q9Y2R5
0,Q13426,Q99714
0,Q13426,Q9Y3D3
0,Q13426,Q9UHN1
0,Q13426,Q9BSL1
0,Q13426,P18440
1,Q13426,O00499
1,Q13426,P12814
1,Q13426,Q9H9Q4
1,Q13426,Q8IW19
1,Q13426,Q7Z2E3
0,Q16254,Q01581
0,Q16254,P43355
0,Q16254,Q96AA8
0,Q16254,Q9NZD4
0,Q16254,P53677
0,Q16254,P04183
0,Q16254,P01040
0,Q16254,Q12931
0,Q16254,Q9NRJ4
0,Q16254,Q8TAK5
0,Q16254,Q14032
0,Q16254,P24666
0,Q16254,Q8WVM0
0,Q16254,Q9P2Y5
1,Q16254,Q9Y4A5
1,Q16254,Q99608
1,Q16254,Q14186
1,Q16254,Q14188
0,P19532,Q06278
0,P19532,O95429
0,P19532,P15428
0,P19532,P45877
0,P19532,P46459
0,P19532,Q96G01
0,P19532,P14868
0,P19532,P35754
0,P19532,O15131
0,P19532,Q9P0M9
0,P19532,Q8TE68
0,P19532,Q86XT4
0,P19532,Q3I5F7
0,P19532,P62269
0,P19532,P82921
1,P19532,O75030
1,P19532,P19484
0,Q15329,Q8TCS8
0,Q15329,P45877
0,Q15329,Q9UBW5
0,Q15329,P40939
0,Q15329,Q99487
0,Q15329,P28161
0,Q15329,Q9BZL1
0,Q15329,Q8TAK5
0,Q15329,Q9H765
0,Q15329,O75891
0,Q15329,Q9BR61
0,Q15329,Q02153
0,Q15329,O60941
0,Q15329,Q9UPN7
0,Q15329,Q8TE68
1,Q15329,O14980
1,Q15329,Q14186
0,O60902,Q8TCS8
0,O60902,Q14106
0,O60902,P49675
0,O60902,Q9NQR4
0,O60902,P08319
0,O60902,O76094
0,O60902,Q96AA8
0,O60902,Q9Y4H4
0,O60902,Q14152
0,O60902,Q8WWV3
0,O60902,O15131
0,O60902,P31350
0,Q8N257,Q8NI60
0,Q8N257,Q9NR20
0,Q8N257,Q9NR46
0,Q8N257,Q99487
0,Q8N257,Q14152
0,Q8N257,Q9NYS0
0,Q8N257,P54687
0,Q8N257,P78358
0,Q8N257,O60941
0,Q8N257,Q9UGC7
0,Q8N257,O94788
0,Q8N257,Q14CX7
0,Q8N257,P05787
0,Q8N257,Q14032
0,Q8N257,Q14894
1,Q8N257,O75582
0,Q96DI7,Q04837
0,Q96DI7,P63302
0,Q96DI7,P00338
0,Q96DI7,Q9P032
0,Q96DI7,P07195
0,Q96DI7,Q9BZL1
0,Q96DI7,P46439
0,Q96DI7,Q13126
0,Q96DI7,P32322
0,Q96DI7,Q9P0J6
0,Q96DI7,Q9H765
0,Q96DI7,P29353
0,Q96DI7,P01040
1,Q96DI7,P13686
1,Q96DI7,Q08345
0,Q86TM3,Q8TCS8
0,Q86TM3,Q9HD40
0,Q86TM3,Q9Y2Q9
0,Q86TM3,P46459
0,Q86TM3,Q9UHN1
0,Q86TM3,P17174
0,Q86TM3,P14868
0,Q86TM3,P17516
0,Q86TM3,Q9H0A6
0,Q86TM3,Q38SD2
0,Q86TM3,P51116
0,Q86TM3,P82921
0,P10914,Q13637
0,P10914,P25325
0,P10914,P83881
0,P10914,P52566
0,P10914,Q76N89
0,P10914,P35558
0,P10914,O15305
0,P10914,P23381
0,P10914,P18440
0,P10914,Q3I5F7
0,P10914,O43819
0,P10914,Q9UPP2
1,P10914,P42224
1,P10914,Q02556
1,P10914,Q92831
0,P55157,P49675
0,P55157,P17174
0,P55157,P56277
0,P55157,P46439
0,P55157,Q7L0Y3
0,P55157,Q13310
0,P55157,Q9Y6G3
0,P55157,Q8TE68
0,P55157,Q8WUN7
0,P55157,Q9UN86
0,P55157,P18440
0,P15407,Q9BSE5
0,P15407,Q01581
0,P15407,P04183
0,P15407,Q8N427
0,P15407,P13995
0,P15407,Q5XPI4
0,P15407,P30711
0,P15407,P82650
0,P15407,P54868
1,P15407,Q9P1Z2
1,P15407,O95751
0,Q05925,P08319
0,Q05925,P51553
0,Q05925,O43307
0,Q05925,P29353
0,Q05925,Q9HCY8
0,Q05925,Q02108
0,Q05925,Q9H765
0,Q05925,P62269
0,Q05925,P78371
0,Q05925,Q6P1L8
0,Q05925,O75828
1,Q05925,P26367
0,Q8N165,Q8N427
0,Q8N165,P18440
0,Q8N165,Q92665
0,Q8N165,P49915
0,Q8N165,Q9ULW8
0,Q8N165,O15131
0,Q8N165,P23381
0,Q8N165,P51398
0,Q8N165,Q9Y2Q9
0,Q8N165,Q9Y6M4
0,Q8N165,P04183
0,Q8N165,P62269
0,Q8N165,Q7L7X3
0,Q8N165,P49591
0,Q8N165,Q9P2Y5
0,Q8N165,Q9H0A6
1,Q8N165,P01375
0,Q14CB8,P20132
0,Q14CB8,Q9BZE1
0,Q14CB8,P07195
0,Q14CB8,O43182
0,Q14CB8,P52566
0,Q14CB8,P08729
0,Q14CB8,Q13310
0,Q14CB8,Q86Y13
0,Q14CB8,P46783
0,Q14CB8,Q2VPK5
0,Q14CB8,Q86XT4
0,Q14CB8,P05787
0,Q14CB8,Q8TE67
1,Q14CB8,P54252
0,Q00056,P09001
0,Q00056,P78417
0,Q00056,Q99714
0,Q00056,P17516
0,Q00056,P48735
0,Q00056,Q13107
0,Q00056,Q9BR61
0,Q00056,P29353
0,Q7Z5Q5,P09488
0,Q7Z5Q5,Q9UI32
0,Q7Z5Q5,P17174
0,Q7Z5Q5,Q96P71
0,Q7Z5Q5,P51398
0,Q7Z5Q5,Q9NQR4
0,Q7Z5Q5,Q14894
0,Q7Z5Q5,P54136
0,Q7Z5Q5,P48728
0,Q7Z5Q5,Q15185
0,Q7Z5Q5,Q9UGC7
0,P49842,Q14106
0,P49842,Q9BXI3
0,P49842,Q9NYS0
0,P49842,P46459
0,P49842,Q9NQR4
0,P49842,Q9H0A6
0,P49842,P46783
0,P49842,Q9Y4K4
0,P49842,Q9Y6M4
0,P49842,Q8WUN7
0,P49842,P00915
0,P49842,P01040
1,P49842,Q15427
0,O14776,Q8TCS8
0,O14776,Q9UDY6
0,O14776,Q9P2Y5
0,O14776,P05787
0,O14776,Q9HD40
0,O14776,Q99487
0,O14776,P83881
0,O14776,Q9H213
0,O14776,Q7L311
0,O14776,P00325
0,O14776,P51693
0,O14776,Q9P2H0
0,O14776,Q16719
0,O14776,Q16891
0,O14776,Q8IWZ3
0,O14776,O75400
0,O14776,P04183
0,O14776,P82921
0,O14776,Q8WUN7
1,O14776,O75533
1,O14776,P24928
1,O14776,P42858
1,O14776,Q12874
1,O14776,Q15459
1,O14776,P26368
1,O14776,P31943
1,O14776,P06748
1,O14776,Q13111
1,O14776,Q13435
1,O14776,Q9NQ29
1,O14776,Q15427
1,O14776,P11021
1,O14776,Q9UBS3
1,O14776,P52272
0,P18146,P15104
0,P18146,P09001
0,P18146,O95405
0,P18146,Q13637
0,P18146,P22532
0,P18146,P04183
0,P18146,Q8NFG4
0,P18146,Q5XPI4
0,P18146,Q9BYD6
0,P18146,Q3I5F7
1,P18146,Q13469
1,P18146,P25788
1,P18146,Q15742
1,P18146,Q13506
0,P15586,Q9UBW5
0,P15586,P22532
0,P15586,Q16772
0,P15586,P11245
0,P15586,P78417
0,P15586,Q6XE24
0,P15586,O43602
0,P15586,P18085
0,P15586,P29353
0,P15586,Q9HCE6
0,P15586,Q8WWV3
0,P15586,P08729
0,P39880,P54687
0,P39880,O60239
0,P39880,Q01581
0,P39880,P15428
0,P39880,P82650
0,P39880,P22532
0,P39880,Q9Y3B7
0,P39880,P24666
0,P39880,O60711
0,P39880,P53677
1,P39880,O00499
1,P39880,P30304
1,P39880,Q99418
1,P39880,P07711
1,P39880,O43570
1,P39880,Q92831
1,P39880,Q9BQ52
1,P39880,Q01826
1,P39880,O94762
0,P54687,P51826
0,P54687,P26583
0,P54687,O14503
0,P54687,Q15723
0,P54687,Q15544
0,P54687,P06454
0,P54687,Q9Y6J9
0,P54687,Q9Y6P5
0,P54687,Q86WB0
0,P54687,P12755
0,P54687,Q9UKI8
0,P54687,Q9UHQ1
0,P54687,Q9HCS4
0,P54687,Q92830
0,P54687,P27540
0,P54687,O75486
0,P54687,P20265
0,P54687,O00321
0,P54687,Q9Y222
0,P54687,Q00444
0,P54687,P28698
0,P54687,Q9HAW0
0,P54687,P23193
0,P54687,O15514
1,P54687,Q99717
0,O60239,P62304
0,O60239,O60264
0,O60239,Q5QNW6
0,O60239,Q99594
0,O60239,P09012
0,O60239,P08621
0,O60239,P27694
0,O60239,Q15744
0,O60239,Q9H9Q4
0,O60239,P31276
0,O60239,O75478
0,O60239,O95343
0,O60239,P42695
0,O60239,Q9HB65
0,O60239,Q8IVW6
0,O60239,Q969F1
0,O60239,P61218
0,O60239,O43316
0,O60239,Q9C002
0,O60239,Q03828
0,O60239,Q16656
0,O60239,Q03181
0,O60239,Q86YN6
0,O60239,Q12986
0,O60239,P08651
0,O60239,Q99877
0,O60239,P27540
0,O60239,Q01196
0,O60239,O75132
1,O60239,P45984
0,Q01581,P15036
0,Q01581,Q64ET8
0,Q01581,Q12950
0,Q01581,Q8TE85
0,Q01581,P52655
0,Q01581,Q13510
0,Q01581,Q9HCS4
0,Q01581,Q92830
0,Q01581,Q9BTC8
0,Q01581,O00257
0,Q01581,P25208
0,Q01581,Q03181
0,Q01581,Q9NVU0
0,Q01581,Q9NPI8
0,Q01581,Q8NDX5
0,Q01581,Q15561
0,Q01581,P38571
0,Q01581,O75030
0,Q01581,Q15170
0,Q01581,Q9Y675
0,Q01581,P0DJD3
0,Q01581,Q7L7L0
0,Q01581,Q15291
0,Q01581,O00311
0,Q01581,P09430
0,Q01581,Q8WWL7
0,Q01581,Q16594
0,P15428,Q9ULG1
0,P15428,Q6ISB3
0,P15428,P06746
0,P15428,Q15916
0,P15428,Q9NR55
0,P15428,Q96EG1
0,P15428,Q9UNY5
0,P15428,O75503
0,P15428,Q12952
0,P15428,Q8TCE9
0,P15428,O14924
0,P15428,O75593
0,P15428,P22492
0,P15428,O95218
0,P15428,O76039
0,P15428,Q9NP71
