Class,IntA,IntB
0,P07686,Q9Y2J8
0,P63302,Q5MJ70
0,P63302,P16401
0,P63302,Q9GZP8
0,Q9NR56,Q6PGN9
0,Q9NR56,O43602
0,P24752,Q9UKY1
0,P24752,Q9Y2V3
0,Q64ET8,Q9NWU1
0,P08263,O00311
0,Q15319,O14561
0,Q15319,P82663
0,O76031,Q8WUA4
0,P49888,Q13510
0,P15918,Q9UHN1
0,P15918,Q13867
0,Q9BUE6,P27707
0,Q9BUE6,P31273
0,P25325,Q9UBK2
0,P25325,Q9UL49
0,P25325,Q58WW2
0,P25325,O75526
0,P25325,P47902
0,P07864,O14646
0,Q96QR8,Q9BRJ2
0,P48431,P20936
0,P48431,Q99714
0,O60760,Q16533
0,O15151,Q9NX09
0,P00338,Q9Y618
0,O95990,P47897
0,O95990,Q8N3H0
0,Q9UKF7,Q12996
0,Q9UKF7,P31271
0,P12081,P23527
0,Q8TAU0,P41240
0,Q8TAU0,Q93096
0,Q9NQX6,P41240
0,Q9NQX6,P18847
0,Q9NQX6,P18848
0,Q9UMQ3,Q9NYS0
0,P43897,P08579
0,Q7Z5Q5,Q9NQR4
0,P20132,O75807
0,P20132,Q9Y618
0,P38646,Q9NS39
0,P38646,O00754
0,Q15080,A0AVK6
0,Q6IEG0,Q96AA8
0,P40939,P62308
0,P40939,Q5QJE6
0,Q99469,Q9NQ92
0,P31268,Q8IUQ0
0,Q9NQ33,P59103
0,Q99487,P41134
0,Q99487,Q13156
0,P49184,P13489
0,P49184,P40925
0,Q9HD34,Q13510
0,P06400,P49591
0,P06400,P84022
0,P31327,P32314
0,Q5QNW6,O15131
0,P54136,Q96AZ6
0,P54136,Q9NV56
0,Q96Q11,Q96SD1
0,Q96Q11,P31267
0,P28161,Q9NVW2
0,Q8TE85,P30048
0,Q8TE85,Q01581
0,Q6P1L8,O75030
0,Q10587,Q9Y6M4
0,Q16719,Q58WW2
0,Q12946,P35754
0,O75528,P68104
0,Q9H2W6,O14924
0,Q9H1Z4,Q12933
0,P07203,Q96JB3
0,Q06710,Q92552
0,P40925,Q6NYC1
0,Q9Y6W3,P82663
0,Q9Y6W3,Q8NFZ5
0,Q9Y6W3,Q96A58
0,Q9Y6W3,Q9BXL7
0,O94788,Q9BTC8
0,Q9UIV8,P18847
0,Q96TA2,P09016
0,Q9Y5N6,P51398
0,P33240,O75570
0,Q01130,P23297
0,Q96N77,Q02153
0,P82675,Q9NVP2
0,O15525,Q7Z7A3
0,Q13285,Q9HBG6
0,Q13285,P82663
0,Q15022,O43837
0,Q01851,P35270
0,Q01851,P29762
0,Q8TF09,P51948
0,P33778,Q9H4A3
0,Q8TF40,O43364
0,Q8N3H0,Q9Y675
0,Q8N3H0,Q99549
0,Q16533,O43182
0,Q14249,Q8TAD8
0,P36957,P15408
0,P53004,Q6NXT2
0,P10242,P12271
0,Q13426,Q99714
0,P52655,P78417
0,P52655,Q9NNW7
0,Q9NX18,Q5M775
0,Q9P2W1,O75534
0,Q13526,P50225
0,Q99590,Q8N3C0
0,Q02386,Q16822
0,P53779,P61964
0,P53779,Q9UEE5
0,P53779,P09430
0,P53779,Q9C0J8
0,P62495,P23409
0,Q9NZE8,Q00577
0,Q6XUX3,P49639
0,Q01581,Q8WV37
0,Q01581,P14316
0,O75607,O75394
0,O75607,P46459
0,O75607,Q2M3C7
0,P50452,P41212
0,P50452,O60902
0,P50452,Q9Y6P5
0,Q15542,Q96NW7
0,P28347,P52566
0,P28347,P51649
0,O14497,O95154
0,O14497,Q6B8I1
0,P40394,Q5VWG9
0,P23760,P78358
0,Q9UK76,Q9NRV9
0,Q93096,Q68DY1
0,Q93096,P18847
0,Q8WXC3,Q9UBK2
0,P09012,Q2M3C7
0,O43143,O15091
0,O43143,Q00059
0,O60682,Q8N983
0,O60682,Q9UPY3
0,O60682,Q13867
0,Q96HA7,Q12837
0,P20226,Q14678
0,P84103,P48643
0,P84103,Q9BRJ2
0,P84103,Q14678
0,P20264,O75394
0,P20264,Q9UPP2
0,P04554,O60941
0,Q9Y2Q9,P36954
0,Q9Y2Q9,Q6NYC1
0,Q9Y2Q9,Q9NYW8
0,P35453,O60941
0,P15121,P36954
0,Q5MJ70,Q9NRV9
0,Q9UHV7,Q9BU02
0,O60341,Q12849
0,P48643,P28370
0,P10599,Q13415
0,P10599,P35269
0,P10599,Q9Y5Q9
0,P50213,P18146
0,Q9BYC8,Q5THR3
0,Q16576,P01040
0,Q15560,P51553
0,Q15560,Q9NR19
0,Q96T66,Q8IYD8
0,P14678,P48730
0,P14678,Q9UPP2
0,O94864,P35754
0,O94864,Q9BRV8
0,P35900,Q13547
0,Q92665,P26599
0,P21675,O75394
0,P35680,Q8WVM0
0,P35680,P04183
0,Q96EK5,Q16695
0,O43182,P16402
0,Q9Y3E5,Q9UNN4
0,Q96M27,O15353
0,Q15291,Q9NR19
0,Q9NR19,Q6ECI4
0,Q9NR19,Q92759
0,Q15170,O75828
0,Q15170,P62942
0,P51398,Q99877
0,P51398,Q93077
0,P51398,P17947
0,P18074,P42330
0,Q12873,P01040
0,O43776,Q16587
0,P35237,Q99880
0,P35237,Q9UHB7
0,P68402,Q8N5F7
0,P53567,Q8IWZ3
0,Q9NP74,Q92793
0,Q9NP74,P51948
0,Q12951,Q9ULW8
0,P46459,Q86TM3
0,P46459,P29084
0,Q96A58,P13378
0,Q9UBD5,P12271
0,Q9HBG6,Q9UIF7
0,Q8N142,Q04725
0,Q8N142,Q92989
0,Q8N142,P17861
0,P12277,Q53GS9
0,P12277,Q9UMR5
0,Q9Y3D5,P23409
0,P01100,P48729
0,P01100,P62269
0,Q8TCE9,Q5H9J7
0,Q9UHN1,P0C1H6
0,Q9UHN1,O76039
0,P82664,O14802
0,Q96RE9,P09960
0,Q96S96,P51580
0,Q9UGL1,P48729
0,P49411,Q9BSM1
0,P49411,P47902
0,Q13888,P29218
0,P23297,O95243
0,P21695,Q92560
0,P17947,Q8N983
0,Q9UJM3,Q9H3D4
0,Q9UJM3,P54821
0,Q9UJM3,Q9Y618
0,Q9UJM3,Q9C002
0,O43504,Q15583
0,P18847,P54687
0,P25963,P17036
0,P17174,Q86TM3
0,P17174,Q9ULX3
0,P61964,P51970
0,Q13461,Q9BRV8
0,Q15744,P30838
0,Q15744,O43602
0,Q99714,Q00056
0,Q9NX02,Q12948
0,P54577,O00712
0,Q9H8M7,P49915
0,P62308,Q16828
0,P49759,P43355
0,P49759,P48728
0,Q16643,P0DJD3
0,Q8IUM7,P00915
0,P56277,Q13123
0,Q13889,P46439
0,Q8TAP9,P40227
0,O15178,Q9BSL1
0,P22492,O15305
0,P15408,P29466
0,Q7L0Y3,Q15233
0,P13349,Q3I5F7
0,P13349,P35270
0,Q16613,O60583
0,P03372,Q9UN86
0,P40227,Q6UN15
0,Q05516,Q9NRJ4
0,P30626,Q15697
0,O94916,O14772
0,Q8IX03,O60583
0,Q8IX03,Q00688
0,Q8IX03,P0DJD3
0,Q9NRV9,Q92522
0,P08729,Q9BSM1
0,P29466,P0DJD3
0,Q02556,P42330
0,Q01064,Q9UNL4
0,Q9NR46,Q99929
0,Q96G01,P27707
0,P51948,Q9H765
0,P31942,Q13310
0,O60762,P47897
0,P54687,Q13573
0,O60239,Q8IVW6
0,Q9BRV8,P19388
0,P14324,O75971
0,P14324,Q9BUJ2
0,P51513,Q9UPP2
0,P41235,Q9H0C8
0,P41235,P47897
0,Q14686,Q13085
0,O75170,P07602
0,O75170,Q6STE5
0,O43829,O15131
0,Q9UI36,P48728
0,Q96RP9,P38571
0,Q96RP9,P52657
0,Q6P1J9,Q7Z7A3
0,Q9H9S0,Q16548
0,Q9BSM1,Q8N4E7
0,Q9BSM1,Q15185
0,P55771,Q15185
0,P28358,Q9Y6M4
0,Q13610,Q14894
0,P30838,Q86UP8
0,P30838,Q13123
0,O75897,Q16587
0,Q8TAE8,P62269
0,Q9Y5Q9,O95379
0,P49640,P26639
0,Q8NEL9,P17861
0,Q8NEL9,Q9NP71
0,P78527,Q8WVM0
0,Q5JY77,P34059
0,Q9NQ92,Q9Y297
0,P62942,P49716
0,P62942,P13686
0,O60551,P30876
0,Q5TB30,P51649
0,O76094,Q03181
0,P49902,P49916
0,P49902,Q6ECI4
0,P59046,Q96T60
0,P08651,Q13794
0,A6NEQ0,P13693
0,Q96T76,Q00169
0,Q9UNY5,O15305
0,Q70Z53,P00325
0,Q70Z53,Q68J44
0,P14652,Q6XE24
0,P14652,P23381
0,O14561,Q01826
0,O60583,Q9Y2T1
0,P09936,P09430
0,Q14839,O43307
0,Q16828,Q16621
0,O43248,P51649
0,P47897,Q92565
0,Q8IXQ5,P51580
0,Q9H9Q4,Q9Y4K4
0,Q7Z569,Q9UIF7
0,P13995,P17544
0,Q9ULX9,O75394
0,Q13247,P35236
0,P68104,P52926
0,P68104,Q9Y5Q8
0,Q07960,Q9HC52
0,Q07960,O75526
0,Q9BYD2,P19388
0,Q9BYD2,P24928
0,Q5VVJ2,Q16537
0,O00754,P51116
0,P32314,Q9H6S1
0,Q13084,Q969L4
0,Q7L7L0,O95379
0,Q16548,Q93079
0,P28340,O15131
0,P13631,O95749
0,P13631,Q9BYN8
0,Q9UBK2,Q9H6S1
0,Q8WXI4,Q9UJW9
0,Q9HCY8,O43325
0,Q99877,P35218
0,Q01081,O60936
0,P21266,Q99729
0,Q06416,Q9P0M9
0,P17987,Q92769
0,P09960,P52657
0,Q96G61,Q9NZL3
0,Q5H9J7,P23025
0,P83876,Q49AM1
0,P11586,P54845
0,Q96IV0,P26367
0,Q96IV0,Q16777
0,Q02153,Q9NZL3
0,Q15185,Q92759
0,O14713,P23759
0,Q9UHQ1,P82663
0,Q9NP92,Q16594
0,P19388,Q8N4E7
0,Q13573,P26441
0,Q13573,P54098
0,Q5XPI4,P15407
0,P48729,O14646
0,P48729,Q8IY57
0,P54098,Q13029
0,Q8IU81,P51970
0,Q8IUQ0,Q06330
0,Q8IUQ0,Q8TAD8
0,Q9Y294,P51970
0,Q9Y294,P20807
0,O75534,P0C0S8
0,P35558,Q02080
0,P35558,P10827
0,Q9Y4K4,Q13415
0,Q16777,P82912
0,P52945,Q9H4A3
0,Q6V1X1,P23771
0,Q6V1X1,Q9NZL3
0,P55318,Q9H765
0,Q8IXQ6,Q08752
0,Q9Y2T1,Q00444
0,O95749,P49916
0,O75828,O75807
0,P41161,Q9Y295
0,Q04725,Q8N9W6
0,Q9NWU1,P04553
0,P50613,Q96I99
0,P63167,Q8WTS6
0,P29083,Q9BY32
0,Q16537,Q15583
0,P23769,Q04724
0,P82663,Q13029
0,P82663,Q92922
0,P53350,Q2M3C7
0,Q86XT4,Q14CB8
0,Q86XT4,O95071
0,O15305,P62316
0,O15305,Q9NZC4
0,O43929,Q9BYN8
0,Q93088,Q14CB8
0,P35236,Q14181
0,Q53T94,P51116
0,Q53T94,P54868
0,Q08999,Q15796
0,P41279,P63162
0,P15173,P00492
0,P51970,Q14188
0,A0AVK6,O43602
0,P82912,Q0VD86
0,P51116,Q5QJE6
0,Q8IZU0,P35325
0,P48728,Q9BUJ2
0,Q7Z7A3,Q9NVU0
0,Q14678,Q0VD86
0,P47928,P26639
0,O95125,P51580
0,Q9BYN8,Q9UBE0
0,Q00688,P51580
0,P23759,O00764
0,Q00169,Q09028
0,Q00169,Q16656
0,Q6XE24,Q8IYD8
0,Q9NS39,Q49AM1
0,Q02241,P83111
0,P20265,Q9H6S1
0,Q86Y25,Q6B8I1
0,Q9H4A3,Q9NPI8
0,P37275,P54868
0,P10914,P35218
0,Q9H2W2,P26639
0,Q9NQI0,Q9GZR1
0,P61371,Q96I99
0,Q15911,Q08752
0,Q7L311,P51693
0,Q13085,O76039
0,Q13085,P62314
0,O75394,Q03701
0,P05787,Q01094
0,P78549,P78358
0,O95343,Q9BYD6
0,Q49AM1,P55157
0,P35270,Q9H4Z3
0,Q8TAD8,Q92552
0,P23381,Q9UHG3
0,Q9H0C8,Q99878
0,P09629,Q8NFZ5
0,Q969G3,Q14152
0,Q12837,Q8N9W6
0,O14646,Q9NZD2
0,P18440,P55157
0,P18440,P62487
0,Q9UHX1,P17036
0,O43325,P12271
0,P51649,Q92989
0,Q6W2J9,Q8IVS2
0,Q9BYD6,P35475
0,Q70SY1,P41240
0,P01040,Q9Y222
0,Q9GZR1,P17661
0,Q9NZD2,Q92522
0,O43602,Q16633
0,Q9UPN7,P19387
0,Q92552,Q92826
0,Q96PU5,P16220
0,Q15019,Q16181
1,Q13114,P26842
1,Q09472,Q92585
1,Q14790,P06400
1,Q14790,P46527
1,Q01780,Q86UX7
1,Q01780,Q08945
1,P60953,Q13177
1,P60953,P07355
1,P04406,P54259
1,P06213,P14616
1,P48729,Q05940
1,P35222,P19838
1,P35222,O00512
1,P35222,P53350
1,P35222,P36897
1,Q05086,P68036
1,Q05086,P51668
1,P55036,P15172
1,O95477,P53667
1,P0CG47,P54252
1,P36897,P48454
1,P36897,P16520
1,P36897,Q9NW38
1,P21246,Q9HC16
1,P21246,O94864
1,P21246,Q92963
1,P21246,Q15388
1,P06401,Q13573
1,Q92558,P06241
1,P29466,Q9Y239
1,P29466,Q16236
1,P29466,P47712
1,P05549,O00291
1,P05549,Q9H0M0
1,P00519,P56945
1,P00519,Q99704
1,P62826,O00238
1,P62826,O14980
1,P02686,P60201
1,P02686,P17252
1,P02686,Q9NSY1
1,Q12809,P17612
1,P53778,O00418
1,P62993,P52735
1,P62993,Q92738
1,P62993,O95630
1,O14493,Q96J92
1,Q07157,P56748
1,P09884,Q14181
1,P04637,Q14191
1,P04637,Q16611
1,P04637,P06493
1,P04637,Q9BWC9
1,P04637,P07384
1,Q92572,Q14108
1,P60709,O60925
1,Q13136,Q15596
1,P10586,O75962
1,Q9UQD0,P09471
1,P42575,P68400
1,P55957,Q92851
1,P46108,Q8IZD9
1,P07948,P37840
1,P07948,P06493
1,P07948,P11836
1,P10721,Q9P212
1,P10721,Q92729
1,P10721,O60674
1,P48443,Q03181
1,P48443,O75469
1,Q6UWE0,P10916
1,Q6UWE0,Q9UIF7
1,Q06187,P48426
1,Q06187,P22681
1,P17252,Q9NRD5
1,P17252,Q14469
1,P17252,Q15311
1,P17252,O60869
1,Q9Y275,O14836
1,Q15599,O76082
1,P06239,P04216
1,P06239,P43405
1,P06239,P19174
1,P40763,O15379
1,P40763,P51681
1,Q8IYF3,P54252
1,P12956,P62070
1,P63279,O75925
1,P63279,P78364
1,P63279,P56693
1,P63279,O00180
1,P15923,P41970
1,P13984,P53567
1,P07288,Q02383
1,P01023,P02760
1,P46109,Q13191
1,P46109,Q9UQC2
1,P20226,P01100
1,P20226,P26367
1,Q13393,P68133
1,Q9NQT4,Q9Y3B2
1,Q13625,Q13432
1,P05412,Q6STE5
1,P05412,Q9Y6Q9
1,P05412,P23769
1,P05412,P15336
1,P05412,Q16665
1,P49407,P34981
1,Q12933,Q13158
1,Q12933,Q9NYJ8
1,Q12933,Q07011
1,Q12933,Q92956
1,Q92824,P23229
1,Q92824,P00797
1,P20382,P16519
1,P63261,P08758
1,P63261,P35080
1,P63261,P21462
1,P19235,P22681
1,Q15942,O95835
1,P12814,Q9NZA1
1,P12814,Q9NP98
1,Q03135,P61586
1,P03372,O75448
1,P03372,P98177
1,P03372,O94906
1,P03372,Q13885
1,P07996,P00747
1,P19784,P11836
1,P19784,Q03060
1,P19784,P14625
1,P19784,Q13526
1,P06756,P32004
1,P30626,Q13137
1,P14678,P38432
1,Q15544,Q10570
1,Q14194,P07737
1,P10275,P51843
1,Q7L590,Q15834
1,P63104,P18825
1,P63104,P08069
1,P63104,P20941
1,P63104,P25705
1,P42224,P22607
1,P42224,P11473
1,P60033,P13612
1,P60033,P21926
1,P49848,Q16594
1,P31749,P18031
1,P61981,Q13427
1,P61981,P16471
1,P63167,P61925
1,P04049,P34932
1,P04049,P14618
1,Q16620,P20783
1,O95166,O95352
1,Q04771,P49354
1,Q9NZC7,Q07912
1,O43353,P08138
1,P05067,O75553
1,P05067,P07339
1,P05067,P02511
1,P05067,P25391
1,Q96S59,Q15796
1,O15273,P54253
1,P23528,Q7Z2Y5
1,Q15834,P49910
1,Q15834,Q9UJ04
1,P04843,Q16186
1,Q9Y6X2,Q15596
1,Q13432,Q9NRR5
1,Q13432,O43252
1,Q13432,Q53FA7
1,Q13432,Q9BXR0
1,P09471,P63096
1,O14641,Q96CW1
1,O15211,O95251
1,P61224,P17612
1,Q15796,P45983
1,Q15796,P57729
1,Q15796,P31271
1,Q15796,P07602
1,Q15796,O14964
1,Q05516,P15976
1,O43924,P36404
1,Q86U70,P61968
1,P05129,P41180
1,P05129,P25098
1,P04150,Q9UBK2
1,P04150,Q9UBC0
1,Q15797,Q9NYG2
1,Q15797,Q04721
1,Q15797,Q9Y3E7
1,O60674,P30154
1,P42229,P22681
1,P42229,P51587
1,P28482,P23769
1,P28482,P05787
1,P28482,Q9ULV5
1,P28482,P36956
1,P28482,P51692
1,P28482,P42702
1,P28482,P31994
1,Q16594,Q15393
1,Q16594,Q15542
1,Q13363,P42858
1,P17661,P04271
1,P04278,P14618
1,P63096,O43566
1,P05231,P08887
1,Q9NRR5,P10746
1,Q9NRR5,O43278
1,Q9NRR5,Q16849
1,Q9NRR5,Q6GPH6
1,Q9NRR5,O75084
1,Q9NRR5,Q9BTA9
1,Q9NRR5,Q14554
1,Q9NRR5,O14764
1,Q9NRR5,Q9P021
1,O60749,P48357
1,O00238,Q9NW38
1,P16333,O75914
1,P11473,P55055
1,P38398,P61968
1,P38398,Q9GZX5
1,Q05655,P05198
1,Q05655,P08069
1,P06400,O75884
1,Q92993,P20827
1,P19174,Q13094
1,P19174,A7KAX9
1,P19174,Q12774
1,P67775,P25054
1,P04233,P01909
1,P07711,P39880
1,P22626,P08621
1,P10828,Q15642
1,Q07889,Q06124
1,P63165,O15164
1,Q07817,Q9NYF8
1,P28749,O75884
1,Q16695,P51812
1,Q16695,Q96QT4
1,P35637,Q8IYB3
1,P25100,P29475
1,P25100,Q9NSN8
1,Q9NPB6,Q01970
1,Q04917,P17752
1,Q04917,Q9BYG5
1,Q14181,Q8IW50
1,Q01844,Q9NYG2
1,Q01844,Q9H5I1
1,Q01844,Q96QG7
1,Q01844,P49910
1,Q01844,Q01851
1,Q01844,O60238
1,P30518,P34947
1,Q9UBZ4,Q9Y2I6
1,P31946,Q13370
1,P31946,Q9UPR5
1,P31946,O94921
1,P31946,Q86X27
1,Q99750,Q9H0I2
1,Q99750,P17482
1,P24385,Q00534
1,Q15139,P24723
1,Q92793,Q14686
1,Q92793,Q15329
1,P27348,Q14814
1,P02745,P17927
1,P07766,P40259
1,Q9Y4H2,P40238
1,Q06124,Q9UQC2
1,Q06124,P32239
1,P06241,O60500
1,P06241,Q14511
1,P06241,Q9Y5K6
1,P06241,P25445
1,P06241,P35968
1,P09958,Q9NQX7
1,P54253,Q15293
1,Q13501,Q9HCE7
1,Q13501,Q9UDY8
1,O15111,P19525
1,Q13571,Q6ZVM7
1,Q13573,Q15466
1,Q13573,P35609
1,Q9UKG1,P43146
1,Q14134,P14373
1,P22681,P07949
1,P22681,P35968
1,P15311,P25445
1,Q9H269,Q9P253
1,P68400,P30291
1,P68400,Q13144
1,P68400,Q9BWD1
1,P68400,Q06413
1,P68400,P52655
1,P68400,P61244
1,P68400,O15294
1,P68400,Q01534
1,P50750,Q13309
1,P50750,Q13503
1,Q06455,Q0VDD7
1,Q9UNE7,P51668
1,P06493,Q93045
1,P06493,P78396
1,P06493,P31947
1,Q13444,Q8WV41
1,P09619,O95219
1,P09619,P19525
1,P09619,Q14451
1,P17612,Q15831
1,P17612,P11168
1,P17612,P00533
1,Q8WXA9,O00571
1,P05106,P49757
1,P84077,P53367
1,Q08380,P09382
1,Q08380,P45877
1,P68104,Q15583
1,P68104,P13693
1,P68104,Q13485
1,P32246,Q16627
1,P09769,P42768
1,P49798,P50148
1,Q02413,Q02487
1,O00267,P16104
1,Q13469,Q05513
1,Q05513,Q9Y243
1,P29350,P00533
1,P29350,P42702
