Class,IntA,IntB
0,Q93088,P62314
0,Q93088,Q14CB8
0,Q93088,O95071
0,Q93088,P51531
0,Q93088,Q96KN3
0,Q93088,P49716
0,Q93088,Q8WXA9
0,Q93088,Q14527
0,Q93088,Q14188
0,Q93088,Q8N1G1
0,Q6XUX3,P16104
0,Q6XUX3,O43680
0,Q6XUX3,Q15415
0,Q6XUX3,Q6ZYL4
0,Q6XUX3,Q9Y535
0,Q6XUX3,Q92925
0,Q6XUX3,Q10587
0,Q6XUX3,Q9Y5N6
0,Q6XUX3,O15525
0,Q6XUX3,Q99879
0,Q6XUX3,O60381
0,Q6XUX3,Q12986
0,Q6XUX3,Q9BS31
0,Q6XUX3,O00716
0,Q6XUX3,P04553
0,Q6XUX3,Q00444
0,Q6XUX3,P55318
0,Q6XUX3,Q6ECI4
0,Q6XUX3,Q9UKI9
0,Q6XUX3,P29083
0,Q6XUX3,P31277
0,Q6XUX3,P49639
0,Q6XUX3,Q9Y2P7
0,Q6XUX3,Q99990
0,Q6XUX3,Q07352
0,Q6XUX3,Q13610
0,Q6XUX3,Q71SY5
0,Q9P0R6,Q8IVL1
0,Q9P0R6,Q14190
0,Q9P0R6,Q9Y5K3
0,Q9P0R6,P49715
0,Q9P0R6,O14948
0,Q9P0R6,Q8WYA6
0,Q9P0R6,P28715
0,Q9P0R6,Q13156
0,Q9P0R6,P40617
0,Q9P0R6,Q9UBU8
0,Q9P0R6,P09874
0,Q9P0R6,O95376
0,Q9P0R6,P12755
0,Q9P0R6,Q6P1J9
0,Q9P0R6,P43699
0,Q9P0R6,P78549
0,Q9P0R6,Q8WXA9
0,Q9P0R6,Q92769
0,Q9P0R6,Q09028
0,Q9P0R6,Q9UJA3
0,Q9P0R6,P23025
0,Q9P0R6,Q9GZZ0
0,Q9P0R6,P08579
0,Q9P0R6,Q06416
0,Q9P0R6,Q9UNY5
0,Q9P0R6,Q9NWU2
0,Q9P0R6,Q86XI2
0,Q9P0R6,Q49A26
0,Q9P0R6,P10243
0,Q9P0R6,O00716
0,Q9P0R6,Q9H3D4
0,Q9P0R6,P36954
0,Q9P0R6,Q9Y6X8
0,P09132,P15036
0,P09132,Q96T37
0,P09132,Q92908
0,P09132,O95125
0,P09132,P16402
0,P09132,Q9BQ83
0,P09132,Q8IVL1
0,P09132,P10914
0,P09132,P47902
0,P09132,P15336
0,P09132,Q9UBK2
0,P09132,P17544
0,P09132,Q6PL18
0,P09132,P52756
0,P09132,Q13415
0,P09132,O60682
0,P09132,P24278
0,P09132,Q969S2
0,P09132,Q13888
0,P09132,P18146
0,P09132,Q05048
0,P09132,Q99590
0,P09132,Q9UKI9
0,P09132,Q14526
0,P09132,Q13247
0,P09132,P11473
0,P09132,Q15637
0,P09132,Q99594
0,P09132,P05164
0,P09132,O95619
0,P09132,Q8WYA6
0,P09132,Q9UL49
0,P09132,Q16385
1,P09132,O95373
1,P09132,P61011
1,P09132,O15397
0,Q08257,Q8WW12
0,Q08257,P23511
0,Q08257,Q15319
0,Q08257,Q5QNW6
0,Q08257,P40692
0,Q08257,Q13156
0,Q08257,Q16533
0,Q08257,P84103
0,Q08257,Q96JN0
0,Q08257,Q15291
0,Q08257,P20719
0,Q08257,Q9UEE5
0,Q08257,Q8TAE8
0,Q08257,Q13510
0,Q08257,Q9UNY5
0,Q08257,P50539
0,Q08257,O60902
0,Q08257,Q96AV8
0,Q08257,Q6NXT2
0,Q08257,Q53T94
0,Q08257,P27540
0,Q08257,Q9H2W2
0,Q08257,Q9Y618
0,Q08257,Q9BPZ2
0,Q08257,Q14CB8
0,Q08257,P26367
0,Q08257,P17010
0,Q08257,P47902
0,Q08257,Q6W2J9
0,Q08257,Q03701
0,Q08257,Q9NYD6
0,Q08257,P30876
0,Q08257,Q12837
0,Q08257,Q6UB99
1,Q08257,P02489
0,Q99469,P20671
0,Q99469,O00462
0,Q99469,A0AVK6
0,Q99469,O75506
0,Q99469,Q9BUJ2
0,Q99469,Q5TB30
0,Q99469,Q9NYW8
0,Q99469,Q9UL49
0,Q99469,P13378
0,Q99469,Q86WB0
0,Q99469,Q9NZC4
0,Q99469,Q5QJE6
0,Q99469,P26367
0,Q99469,Q9NQ92
0,Q99469,Q9UGP5
0,Q99469,Q96AV8
0,Q99469,P31273
0,Q99469,P19419
0,Q99469,Q9P2W1
0,Q99469,Q09028
0,Q99469,O43679
0,Q99469,Q96T60
0,O75570,Q15319
0,O75570,P33240
0,O75570,P43235
0,O75570,P13284
0,O75570,Q8WXU2
0,O75570,Q96BP2
0,O75570,O43913
0,O75570,P31276
0,O75570,Q8IYD8
0,O75570,Q92949
0,O75570,P34059
0,O75570,Q92922
0,O75570,Q6ZRS2
0,O75570,Q86UP8
0,O75570,Q96JB3
0,O75570,Q9UGP5
0,O75570,Q15291
0,O75570,Q15329
0,O75570,O43316
0,O75570,Q02080
0,O75570,P23025
0,O75570,Q969J2
0,O75570,P03372
0,O75570,Q6NXT2
0,P33076,Q9P0J6
0,P33076,Q96RP9
0,P33076,Q15185
0,P33076,P24298
0,P33076,P31350
0,P33076,Q8NFZ5
0,P33076,Q9UN86
0,P33076,Q9NQR4
0,P10244,O75251
0,P10244,P24298
0,P10244,P49675
0,P10244,P40394
0,P10244,Q8TF40
0,P10244,Q9NX02
0,P10244,Q9NZD4
0,P10244,P48735
0,P10244,Q8NFG4
0,P10244,Q9BRV8
0,P10244,Q9BSE5
0,P10244,Q9NWU1
0,P10244,P00325
0,P10244,P51857
0,P10244,Q96RP9
0,P10244,P56277
1,P10244,Q9UNY4
1,P10244,P28749
1,P10244,P24385
1,P10244,P50750
1,P10244,P49427
1,P10244,P78396
1,P10244,P20248
1,P10244,Q5TKA1
1,P10244,Q969S3
0,P58012,P29144
0,P58012,Q96P71
0,P58012,P46199
0,P58012,P78371
0,P58012,Q8N3C0
0,P58012,P18085
0,P58012,Q6UB28
0,P58012,P82675
0,P58012,P09936
0,Q96PU4,Q07973
0,Q96PU4,Q9Y2R5
0,Q96PU4,P39023
0,Q96PU4,P12104
0,Q96PU4,P08729
0,Q96PU4,Q9NR19
0,Q96PU4,Q9NZE8
0,Q96PU4,P12271
1,Q96PU4,Q8WW12
0,O95376,Q99707
0,O95376,Q9P278
0,O95376,P38646
0,O95376,Q9NZE8
0,O95376,Q96HA7
0,O95376,Q9HCY8
0,O95376,P29218
0,O95376,Q16613
0,O95376,P51970
0,O95376,Q14032
0,O95376,P31350
0,O95376,Q8IWZ3
0,O95376,Q9NRJ4
0,O95376,P09936
0,O95376,Q00169
0,O95376,Q9BY32
0,O95376,Q9NNW7
1,O95376,Q92993
1,O95376,P24394
1,O95376,O43683
1,O95376,P68036
1,O95376,O75828
1,O95376,P30153
1,O95376,O43768
1,O95376,P36957
1,O95376,Q96P48
1,O95376,P48664
1,O95376,Q9HC35
1,O95376,O43526
1,O95376,O43556
1,O95376,O15127
0,Q9HB96,P50453
0,Q9HB96,P19878
0,Q9HB96,P21695
0,Q9HB96,Q9BRV8
0,Q9HB96,P49902
0,Q9HB96,Q13126
0,Q9HB96,P55854
0,Q9HB96,Q9Y399
1,Q9HB96,O15360
1,Q9HB96,Q14469
1,Q9HB96,Q00597
1,Q9HB96,P51587
0,Q96T60,P05089
0,Q96T60,Q9GZZ1
0,Q96T60,P12081
0,Q96T60,Q9P032
0,Q96T60,P40394
0,Q96T60,Q96HA7
0,Q96T60,P29144
0,Q96T60,Q76N89
0,Q96T60,Q92552
1,Q96T60,P43364
0,P17535,P49675
0,P17535,O43819
0,P17535,Q9BYC9
0,P17535,Q9BUE6
0,P17535,P48200
0,P17535,Q99707
0,P17535,P49753
0,P17535,P35558
0,P17535,Q9BZL1
0,P17535,Q15185
0,P17535,P48163
1,P17535,P03372
1,P17535,P38398
1,P17535,Q8WYK2
1,P17535,P45983
1,P17535,P18847
1,P17535,P45984
1,P17535,P27361
1,P17535,O00255
1,P17535,P35638
1,P17535,Q16236
1,P17535,Q8NHY2
0,P24278,Q06278
0,P24278,P15559
0,P24278,P78540
0,P24278,O95400
0,P24278,P49591
0,P24278,P56277
0,P24278,P11245
0,P24278,P30048
0,P24278,Q12882
0,P24278,Q9Y6G3
0,P24278,Q14894
0,P24278,Q9H4A3
0,P24278,Q9UN86
0,P24278,P26441
0,P24278,P13797
1,P24278,P38432
1,P24278,P45984
0,Q8N807,Q9UII2
0,Q8N807,Q9NY74
0,Q8N807,P30048
0,Q8N807,Q9UN86
0,Q8N807,P56277
0,Q8N807,Q7Z569
0,Q8N807,P49915
0,Q8N807,Q8TE67
0,Q8N807,Q8WWV3
0,Q8N807,Q9NYS0
0,Q8N807,P54868
0,Q8N807,P50213
1,Q8N807,Q96HE7
0,Q9Y5N6,Q06278
0,Q9Y5N6,Q99707
0,Q9Y5N6,P12081
0,Q9Y5N6,P35558
0,Q9Y5N6,Q86Y13
0,Q9Y5N6,P59103
0,Q9Y5N6,Q9BZL1
0,Q9Y5N6,P51398
0,Q9Y5N6,O60477
0,Q9Y5N6,Q14894
1,Q9Y5N6,Q99741
1,Q9Y5N6,P33993
1,Q9Y5N6,Q9UBD5
1,Q9Y5N6,Q14566
1,Q9Y5N6,P49736
1,Q9Y5N6,P33991
0,Q13415,O75880
0,Q13415,Q969P6
0,Q13415,P48163
0,Q13415,Q14442
0,Q13415,P12104
0,Q13415,P19878
0,Q13415,Q9HCP0
0,Q13415,P49638
0,Q13415,P10599
0,Q13415,O43776
0,Q13415,P08729
0,Q13415,P54687
0,Q13415,Q86Y13
0,Q13415,Q02153
0,Q13415,P54098
0,Q13415,Q9Y4K4
0,Q13415,Q9H4A3
0,Q13415,Q13085
0,Q13415,P23381
1,Q13415,O14980
1,Q13415,O95251
1,Q13415,P33993
1,Q13415,O43913
1,Q13415,P49736
1,Q13415,Q9UBD5
1,Q13415,Q99741
1,Q13415,Q99459
0,Q9UHH9,Q99551
0,Q9UHH9,P12081
0,Q9UHH9,P78371
0,Q9UHH9,Q9BYC8
0,Q9UHH9,Q16822
0,Q9UHH9,Q5JY77
0,Q9UHH9,Q96G61
0,Q9UHH9,P23921
0,Q9UHH9,Q8NFZ5
0,Q13285,O75251
0,Q13285,Q9UII2
0,Q13285,P31327
0,Q13285,Q76N89
0,Q13285,Q14894
0,Q13285,Q13126
0,Q13285,P43355
0,Q13285,P09936
0,Q13285,Q9HBG6
0,Q13285,P59103
0,Q13285,P82663
0,Q13285,O76094
0,Q13285,P60484
0,Q13285,Q9NQR4
0,Q13285,O43307
1,Q13285,P48552
1,Q13285,O75925
1,Q13285,P23511
1,Q13285,O60869
1,Q13285,P51843
1,Q13285,P57073
1,Q13285,Q96PN7
1,Q13285,Q6STE5
1,Q13285,Q92786
1,Q13285,O60806
1,Q13285,P48431
1,Q13285,P48436
0,Q16254,Q01581
0,Q16254,Q9BWD1
0,Q16254,P43355
0,Q16254,Q9NZD4
0,Q16254,Q96HA7
0,Q16254,P04183
0,Q16254,Q9NX02
0,Q16254,P49753
0,Q16254,Q9NRJ4
0,Q16254,Q8TAK5
0,Q16254,Q14032
0,Q16254,Q9NRN7
0,Q16254,P23921
0,Q16254,P50453
0,Q16254,Q9BYC8
1,Q16254,Q15796
1,Q16254,P38398
1,Q16254,Q9Y4A5
1,Q16254,P28749
1,Q16254,Q99608
1,Q16254,Q99856
1,Q16254,Q14188
0,Q99594,Q9BYC9
0,Q99594,P15559
0,Q99594,P18054
0,Q99594,P57721
0,Q99594,P20132
0,Q99594,Q9BYD1
0,Q99594,P39023
0,Q99594,Q8TF09
0,Q99594,Q8TF40
0,Q99594,Q16772
0,Q99594,P26441
0,Q99594,Q9NX02
0,Q99594,P51970
0,Q99594,Q9HD33
0,Q99594,O14561
0,Q99594,O14713
0,Q99594,Q96G61
0,Q99594,O60239
1,Q99594,Q9GZV5
1,Q99594,P56545
1,Q99594,P12883
1,Q99594,Q99990
0,Q15329,Q8TCS8
0,Q15329,Q9HD33
0,Q15329,Q9BZL1
0,Q15329,Q8TAK5
0,Q15329,Q9H765
0,Q15329,Q96G61
0,Q15329,O75891
0,Q15329,Q9BR61
0,Q15329,Q9NWU1
0,Q15329,Q02153
0,Q15329,Q8IX03
1,Q15329,O14980
1,Q15329,P28749
0,P43699,P49675
0,P43699,Q13546
0,P43699,Q01581
0,P43699,P11245
0,P43699,O15305
0,P43699,Q9NNW7
1,P43699,P27797
1,P43699,Q9GZV5
1,P43699,Q06710
1,P43699,Q92908
0,O60902,Q8TCS8
0,O60902,Q969P6
0,O60902,P49675
0,O60902,Q9BYD1
0,O60902,P36957
0,O60902,Q9HBG6
0,O60902,Q9NQR4
0,O60902,P08319
0,O60902,O76094
0,O60902,P11586
0,O60902,Q8WWV3
0,O60902,P31350
0,Q96DI7,Q969P6
0,Q96DI7,Q9P032
0,Q96DI7,Q9BZL1
0,Q96DI7,P46439
0,Q96DI7,Q13126
0,Q96DI7,P32322
0,Q96DI7,Q9P0J6
0,Q96DI7,Q8NFZ5
0,Q96DI7,Q9H765
1,Q96DI7,Q08345
0,Q86TM3,Q8TCS8
0,Q86TM3,P12104
0,Q86TM3,P19878
0,Q86TM3,P49589
0,Q86TM3,Q96M27
0,Q86TM3,Q9NR19
0,Q86TM3,P46459
0,Q86TM3,Q9BU02
0,Q86TM3,P14868
0,Q86TM3,Q8N3C0
0,Q86TM3,Q00169
0,Q86TM3,P00492
0,Q86TM3,P82921
0,P10914,P50213
0,P10914,Q9BYC8
0,P10914,Q9NR19
0,P10914,Q12882
0,P10914,Q76N89
0,P10914,P35558
0,P10914,O15305
0,P10914,P35218
0,P10914,P23381
0,P10914,P18440
0,P10914,Q9Y399
0,P10914,Q3I5F7
0,P10914,O43819
1,P10914,P42224
1,P10914,Q02556
1,P10914,Q92831
0,P15407,P12081
0,P15407,Q9NVV4
0,P15407,Q9BSE5
0,P15407,Q01581
0,P15407,P50213
0,P15407,P04183
0,P15407,P13995
0,P15407,Q07973
0,P15407,P54868
1,P15407,Q9P1Z2
1,P15407,O95751
1,P15407,P22415
0,Q05925,Q8N6F7
0,Q05925,P08319
0,Q05925,Q8IX03
0,Q05925,P51553
0,Q05925,O43307
0,Q05925,P21695
0,Q05925,Q9HCY8
0,Q05925,Q92552
0,Q05925,Q02108
0,Q05925,Q9H765
0,Q05925,P11586
0,Q05925,P78371
0,Q05925,P12081
0,Q05925,Q6P1L8
0,Q05925,O75828
1,Q05925,P26367
0,Q86UE8,Q8TDY4
0,Q86UE8,P20132
0,Q86UE8,Q9HD34
0,Q86UE8,Q8TF09
0,Q86UE8,Q9BZE1
0,Q86UE8,Q96M27
0,Q86UE8,Q9NR19
0,Q86UE8,Q9NY74
0,Q86UE8,Q8N3C0
0,Q86UE8,Q9NX09
0,Q86UE8,Q969K4
0,Q86UE8,Q9BRJ2
0,Q86UE8,P17987
0,Q86UE8,O14713
0,Q14CB8,Q01469
0,Q14CB8,P49589
0,Q14CB8,P20132
0,Q14CB8,Q9BZE1
0,Q14CB8,Q8WXC3
0,Q14CB8,Q9HBG6
0,Q14CB8,P08729
0,Q14CB8,Q13310
0,Q14CB8,Q86Y13
0,Q14CB8,P46783
0,Q14CB8,P82912
0,Q14CB8,O95379
0,Q14CB8,Q6UB28
0,Q14CB8,Q8TE67
0,Q14CB8,Q13405
1,Q14CB8,P54252
0,Q00056,O15540
0,Q00056,P09001
0,Q00056,Q13546
0,Q00056,P12104
0,Q00056,P40394
0,Q00056,P78417
0,Q00056,Q9HD33
0,Q00056,Q96M27
0,Q00056,Q07960
0,Q00056,O00743
0,Q00056,P10155
0,Q00056,P48735
0,Q00056,Q13107
0,Q00056,Q9BR61
0,Q7Z5Q5,Q9GZZ1
0,Q7Z5Q5,P40261
0,Q7Z5Q5,P12081
0,Q7Z5Q5,Q96P71
0,Q7Z5Q5,Q9BU02
0,Q7Z5Q5,P29218
0,Q7Z5Q5,P40394
0,Q7Z5Q5,P51398
0,Q7Z5Q5,Q9NQR4
0,Q7Z5Q5,Q14894
0,Q7Z5Q5,P35326
0,Q7Z5Q5,P10599
0,Q7Z5Q5,Q9P2R7
0,Q7Z5Q5,P48728
0,Q7Z5Q5,P82912
0,Q7Z5Q5,Q15185
0,Q7Z5Q5,Q9UGC7
0,P49842,Q08495
0,P49842,P05089
0,P49842,P82932
0,P49842,P49753
0,P49842,P07203
0,P49842,Q9NYS0
0,P49842,P29144
0,P49842,P46459
0,P49842,Q9BU02
0,P49842,Q9NQR4
0,P49842,P46783
0,P49842,P11586
0,P49842,Q9Y4K4
0,P49842,Q8NFZ5
0,P49842,P00915
1,P49842,P62487
1,P49842,Q15427
0,P18146,P09001
0,P18146,O95405
0,P18146,Q14442
0,P18146,Q9UIK4
0,P18146,P50213
0,P18146,P04183
0,P18146,Q8NFG4
0,P18146,Q5JY77
0,P18146,Q9BYD6
0,P18146,Q3I5F7
0,P18146,P00492
1,P18146,P68400
1,P18146,Q13469
1,P18146,P17676
1,P18146,P25788
1,P18146,Q15742
1,P18146,Q13506
0,Q969J2,Q99551
0,Q969J2,P14868
0,Q969J2,O60239
0,Q969J2,P18085
0,Q969J2,Q8N4X5
0,Q969J2,Q9HCY8
0,Q969J2,O14772
0,Q969J2,Q9Y2R5
0,Q969J2,Q6XE24
0,Q969J2,Q8TE67
0,P15586,P05089
0,P15586,P50453
0,P15586,Q9P278
0,P15586,P49589
0,P15586,P57721
0,P15586,Q16772
0,P15586,P11245
0,P15586,P78417
0,P15586,Q6XE24
0,P15586,O43602
0,P15586,P18085
0,P15586,P10599
0,P15586,Q9HCE6
0,P15586,Q8WWV3
0,P15586,Q9HD33
0,P15586,P35325
0,P15586,P08729
0,O60762,P24298
0,O60762,Q96GX9
0,O60762,P32119
0,O60762,P12081
0,O60762,Q9NVV4
0,O60762,Q8IWT3
0,O60762,Q96HA7
0,O60762,Q16822
0,O60762,Q8IX03
0,O60762,P14868
0,O60762,P42765
0,O60762,P82663
0,O60762,O43819
0,O60762,Q9P0J6
0,O60762,Q8N9W6
0,O60762,P83111
0,O60762,Q96RP9
0,O60762,P54098
1,O60762,O94777
1,O60762,Q9P2X0
0,P39880,P11586
0,P39880,P54687
0,P39880,O60239
0,P39880,Q9H2W6
0,P39880,Q01581
0,P39880,Q9NR19
0,P39880,P05089
0,P39880,Q9Y3B7
0,P39880,P07203
0,P39880,P82663
0,P39880,P40261
0,P39880,P35326
1,P39880,P30304
1,P39880,Q99418
1,P39880,O43570
1,P39880,Q92831
1,P39880,Q9BQ52
1,P39880,Q01826
1,P39880,O94762
0,P11586,P16104
0,P11586,Q9ULG1
0,P11586,O43684
0,P11586,P40617
0,P11586,O00472
0,P11586,Q15672
0,P11586,P43235
0,P11586,O43143
0,P11586,P35269
0,P11586,Q6EKJ0
0,P11586,Q96RE9
0,P11586,P49759
0,P11586,P31277
0,P11586,Q16666
0,P11586,O00754
0,P11586,Q99877
0,P11586,P17483
0,P11586,Q8TAT5
0,P11586,Q13123
0,P11586,Q8NDX5
0,P11586,P15848
0,P11586,P28370
0,P11586,Q9NZC4
0,P11586,Q01538
0,P11586,Q96QT6
0,P11586,P49917
0,P11586,P54845
0,P11586,Q9Y603
0,P11586,P61371
0,P11586,Q05048
0,P11586,Q6NXT2
0,P54687,P51826
0,P54687,Q15544
0,P54687,P06454
0,P54687,Q99697
0,P54687,P20290
0,P54687,P12956
0,P54687,Q9Y6J9
0,P54687,P35227
0,P54687,P22415
0,P54687,P18847
0,P54687,Q86WB0
0,P54687,P12755
0,P54687,Q9UKI8
0,P54687,P62487
0,P54687,Q9UHQ1
0,P54687,Q9HCS4
0,P54687,Q92830
0,P54687,P27707
0,P54687,P27540
0,P54687,Q13573
0,P54687,P20265
0,P54687,O00321
0,P54687,Q9Y222
0,P54687,Q00444
0,P54687,P28698
0,P54687,Q9HAW0
0,P54687,P23193
0,P54687,P37275
0,P54687,O15514
0,O60239,Q6ZYL4
0,O60239,Q5QNW6
0,O60239,Q9UHR5
0,O60239,P09012
0,O60239,Q14781
0,O60239,O43679
0,O60239,P08621
0,O60239,Q9Y3Z3
0,O60239,Q6UB98
0,O60239,Q01201
0,O60239,Q9H9Q4
0,O60239,P31276
0,O60239,O75478
0,O60239,O95343
0,O60239,Q9Y6X8
0,O60239,Q9HB65
0,O60239,Q8IVW6
0,O60239,O43316
0,O60239,Q9C002
0,O60239,Q16656
0,O60239,P57081
0,O60239,Q86YN6
0,O60239,Q12986
0,O60239,P62995
0,O60239,P08651
0,O60239,Q99877
0,O60239,P27540
0,O60239,P53539
0,O60239,Q16621
1,O60239,P45983
1,O60239,P45984
0,Q9H2W6,P15036
0,Q9H2W6,P14653
0,Q9H2W6,Q9NR56
0,Q9H2W6,P15172
0,Q9H2W6,Q10587
0,Q9H2W6,Q9HCU8
0,Q9H2W6,O60231
0,Q9H2W6,Q9Y603
0,Q9H2W6,Q16666
0,Q9H2W6,Q14781
0,Q9H2W6,Q92565
0,Q9H2W6,Q9UI36
0,Q9H2W6,O75676
0,Q9H2W6,Q9NVU0
0,Q9H2W6,Q99990
0,Q9H2W6,P14921
0,Q9H2W6,Q15910
0,Q9H2W6,Q8TDY2
0,Q9H2W6,Q9NZC4
0,Q9H2W6,Q9NPE2
0,Q9H2W6,P51784
0,Q9H2W6,P03372
0,Q9H2W6,P32519
0,Q9H2W6,P52435
0,Q9H2W6,P84103
0,Q9H2W6,Q9NYD6
0,Q9H2W6,P58304
0,Q9H2W6,O95619
0,Q9H2W6,P43268
0,Q9H2W6,Q12873
0,Q9H2W6,Q9BQ83
0,Q9H2W6,P47928
0,Q9H2W6,Q96S44
0,Q9H2W6,Q14527
0,Q9H2W6,P41235
0,Q9H2W6,Q99801
0,Q01581,P15036
0,Q01581,Q64ET8
0,Q01581,Q8TE85
0,Q01581,O75506
0,Q01581,Q13510
0,Q01581,Q9HCS4
0,Q01581,Q92830
0,Q01581,O00257
0,Q01581,P25208
0,Q01581,Q9NVU0
0,Q01581,Q9NPI8
0,Q01581,P62487
0,Q01581,Q8NDX5
0,Q01581,P38571
0,Q01581,P14316
0,Q01581,P0DJD3
0,Q01581,P17483
0,Q01581,Q7L7L0
