Class,IntA,IntB
0,Q8N142,Q6UXN9
0,Q8N142,P14678
0,Q8N142,Q16385
0,Q8N142,Q9UJA3
0,Q8N142,Q9NPJ6
0,Q8N142,Q15911
0,Q8N142,P18858
0,Q8N142,P23527
0,Q8N142,Q96BN2
0,Q8N142,Q04726
0,Q8N142,Q96SD1
0,Q8N142,Q9NWT8
0,Q8N142,Q04725
0,Q8N142,P31942
0,Q8N142,Q9Y4A5
0,Q8N142,O75503
0,Q8N142,O95751
0,Q8N142,Q92989
0,Q8N142,Q02539
0,Q8N142,Q8IZU0
0,Q8N142,P17482
0,Q8N142,O95948
0,Q8N142,Q12986
0,Q8N142,Q68CP9
0,Q8N142,Q6W2J9
0,Q8N142,P26599
0,Q8N142,Q9UBE0
0,Q8N142,O75132
0,Q93088,Q9UDW3
0,Q93088,O75164
0,Q93088,Q9H0W9
0,Q93088,Q15544
0,Q93088,Q96T37
0,Q93088,Q9BWT3
0,Q93088,Q05195
0,Q93088,P58012
0,Q93088,O75528
0,Q93088,Q9Y5N6
0,Q93088,P54803
0,Q93088,P20264
0,Q93088,Q9H8M7
0,Q93088,Q86WB0
0,Q93088,Q9UKI8
0,Q93088,Q96EG1
0,Q93088,P02545
0,Q93088,P50539
0,Q93088,Q9NPC8
0,Q93088,O60814
0,Q93088,P55318
0,Q93088,Q96DI7
0,Q93088,Q13568
0,Q93088,Q9NXR8
0,Q93088,P11473
0,Q93088,Q15697
0,Q93088,Q14CB8
0,Q93088,Q9UBE0
0,Q93088,O95071
0,Q93088,P33992
0,Q93088,Q96KN3
0,Q93088,P49716
0,Q93088,Q8WXA9
0,Q93088,Q14527
0,Q93088,Q14188
0,Q93088,Q8N1G1
0,Q6XUX3,Q01664
0,Q6XUX3,O75586
0,Q6XUX3,Q10587
0,Q6XUX3,Q9Y5N6
0,Q6XUX3,O15525
0,Q6XUX3,Q12986
0,Q6XUX3,Q9BS31
0,Q6XUX3,O00716
0,Q6XUX3,P04553
0,Q6XUX3,O00311
0,Q6XUX3,P55318
0,Q6XUX3,O75132
0,Q6XUX3,Q6ECI4
0,Q6XUX3,Q9UKI9
0,Q6XUX3,P29083
0,Q6XUX3,P31277
0,Q6XUX3,Q9Y2P7
0,Q6XUX3,Q99990
0,Q6XUX3,Q07352
0,Q6XUX3,Q13610
0,Q6XUX3,Q71SY5
0,Q9BTM9,O60284
0,Q9BTM9,P20671
0,Q9BTM9,Q03923
0,Q9BTM9,O75164
0,Q9BTM9,O15156
0,Q9BTM9,P47902
0,Q9BTM9,P23409
0,Q9BTM9,Q16621
0,Q9BTM9,Q9NVP2
0,Q9BTM9,P26599
0,Q9BTM9,Q9NP71
0,Q9BTM9,Q05923
0,Q9BTM9,O94782
0,Q9BTM9,Q969F1
0,Q9BTM9,Q5T6S3
0,Q9BTM9,Q8N9N5
0,Q9BTM9,Q92769
0,Q9BTM9,O75971
0,Q9BTM9,Q15170
0,Q9BTM9,Q16520
0,Q9BTM9,Q8NDX5
0,Q9BTM9,P17275
0,Q9BTM9,P40617
0,Q9BTM9,Q8N1G1
0,Q9BTM9,Q9NYD6
0,Q9BTM9,P41161
1,Q9BTM9,Q9H1I8
0,Q99469,Q02363
0,Q99469,P20671
0,Q99469,P09668
0,Q99469,Q6NYC1
0,Q99469,A0AVK6
0,Q99469,Q9BUJ2
0,Q99469,Q5TB30
0,Q99469,Q9NYW8
0,Q99469,P13378
0,Q99469,Q86WB0
0,Q99469,Q9NZC4
0,Q99469,P26367
0,Q99469,O14802
0,Q99469,Q15744
0,Q99469,Q9NQ92
0,Q99469,Q96AV8
0,Q99469,P31273
0,Q99469,P19419
0,Q99469,Q9P2W1
0,Q99469,Q09028
0,Q99469,O43679
0,Q99469,Q96T60
0,Q99469,O00311
0,Q99469,P14678
0,O75570,P37231
0,O75570,P13284
0,O75570,Q14863
0,O75570,Q02386
0,O75570,Q6NYC1
0,O75570,P31276
0,O75570,Q8IYD8
0,O75570,P34059
0,O75570,Q92922
0,O75570,Q6ZRS2
0,O75570,Q86UP8
0,O75570,Q96JB3
0,O75570,P18858
0,O75570,Q15291
0,O75570,O43316
0,O75570,Q02080
0,O75570,O43719
0,O75570,Q6NXT2
0,O75570,O60583
0,P53384,Q8IZT9
0,P53384,P20671
0,P53384,P26358
0,P53384,O14948
0,P53384,Q15637
0,P53384,Q69YI7
0,P53384,O60315
0,P53384,Q96QV6
0,P53384,Q01130
0,P53384,O95218
0,P53384,P62308
0,P53384,Q9NV56
0,P53384,Q14CB8
0,P53384,P07602
0,P53384,Q9NS39
0,P53384,Q92769
0,P53384,P16402
0,P53384,P31273
0,P53384,Q99638
0,P53384,O00712
0,P53384,O75593
0,P53384,Q12996
0,P53384,Q9HC52
0,P53384,Q8IVW6
0,P53384,P11308
0,P53384,P41161
0,P53384,P49716
0,P53384,Q9NYW8
0,P53384,O95931
0,P53384,Q99549
1,P53384,Q99608
0,P33076,P54577
0,P33076,Q96RP9
0,P33076,P31350
0,P33076,Q9BYD2
0,P33076,Q6PGN9
0,P33076,Q2VPK5
0,P33076,P82914
0,P33076,Q99714
0,P33076,Q9UKF7
0,P33076,P41252
0,P33076,Q9UN86
0,P33076,Q9UPP2
0,P33076,Q9NQR4
0,P10244,Q16740
0,P10244,Q96CS3
0,P10244,Q9NP97
0,P10244,Q8TF40
0,P10244,Q9NX02
0,P10244,Q9NZD4
0,P10244,P48735
0,P10244,Q9NWU1
0,P10244,Q16612
0,P10244,Q96RP9
0,P10244,P56277
1,P10244,Q9UNY4
1,P10244,P28749
1,P10244,P24385
1,P10244,O75376
1,P10244,P49427
1,P10244,P78396
1,P10244,Q5TKA1
1,P10244,Q969S3
0,P58012,P00918
0,P58012,P41252
0,P58012,Q9BXI3
0,P58012,P20591
0,P58012,P46199
0,P58012,P51116
0,P58012,Q8IXM3
0,P58012,O15091
0,P58012,P18085
0,P58012,Q6UB28
0,P58012,P54577
0,P58012,P82675
0,Q96PU4,Q9NZJ9
0,Q96PU4,Q9Y4H4
0,Q96PU4,Q07973
0,Q96PU4,P12104
0,Q96PU4,Q9UJM3
0,Q96PU4,P08729
0,Q96PU4,Q9NZE8
0,Q96PU4,Q00059
0,Q96PU4,P12271
0,Q96PU4,Q9ULW8
1,Q96PU4,Q8WW12
0,Q14807,Q16740
0,Q14807,Q96CS3
0,Q14807,P49753
0,Q14807,Q15080
0,Q14807,Q8TF40
0,Q14807,Q99714
0,Q14807,P29466
0,Q14807,O15131
0,Q14807,Q8IUQ0
0,Q14807,P82912
0,Q14807,P50225
0,Q14807,P23381
0,Q14807,Q96I99
0,Q14807,Q07973
0,Q14807,Q9Y399
0,O95376,P38646
0,O95376,Q9P2Y5
0,O95376,Q9NZE8
0,O95376,Q96T66
0,O95376,P29218
0,O95376,Q16613
0,O95376,P51970
0,O95376,Q14032
0,O95376,P31350
0,O95376,Q8IWZ3
0,O95376,Q9BY32
0,O95376,Q9NNW7
1,O95376,Q92993
1,O95376,O43683
1,O95376,P26641
1,O95376,O75828
1,O95376,Q9BVJ6
1,O95376,P30153
1,O95376,O43768
1,O95376,Q96P48
1,O95376,P48664
1,O95376,Q9HC35
1,O95376,O43526
1,O95376,O43556
1,O95376,O15127
0,Q9HB96,Q15046
0,Q9HB96,P21695
0,Q9HB96,P49902
0,Q9HB96,Q13126
0,Q9HB96,Q86XT4
0,Q9HB96,P29762
0,Q9HB96,P55854
0,Q9HB96,Q9Y399
1,Q9HB96,O15360
1,Q9HB96,Q00597
1,Q9HB96,P51587
0,O15151,Q969P6
0,O15151,P09488
0,O15151,Q9GZZ1
0,O15151,O75563
0,O15151,Q9H4K7
0,O15151,P54098
0,O15151,Q9BY32
0,O15151,P51116
0,O15151,P18085
0,O15151,Q9NX09
0,O15151,P29218
0,O15151,Q7Z569
0,O15151,P54868
0,O15151,Q92665
1,O15151,Q04917
1,O15151,O96017
1,O15151,P27348
1,O15151,Q13315
1,O15151,P31947
1,O15151,P84077
1,O15151,P51668
0,Q96T60,Q9GZZ1
0,Q96T60,P48643
0,Q96T60,Q9NT62
0,Q96T60,Q9BYD2
0,Q96T60,Q13084
0,Q96T60,O00411
0,Q96T60,Q9H6S1
0,Q96T60,Q9H0C8
0,Q96T60,Q92552
1,Q96T60,Q9NP98
1,Q96T60,Q13426
1,Q96T60,P43364
0,P17535,Q07020
0,P17535,Q9BUE6
0,P17535,Q9BYD2
0,P17535,P82650
0,P17535,Q14999
0,P17535,Q01064
0,P17535,O95749
0,P17535,P53004
0,P17535,P49753
0,P17535,Q8N5U6
0,P17535,P35558
0,P17535,Q9BZL1
0,P17535,P29762
0,P17535,P35236
0,P17535,Q9H0U6
1,P17535,P01100
1,P17535,Q8WYK2
1,P17535,Q14494
1,P17535,P45984
1,P17535,Q16520
1,P17535,O00255
1,P17535,P35638
1,P17535,Q16236
1,P17535,Q8NHY2
0,P19447,P09488
0,P19447,P06732
0,P19447,P82675
0,P19447,Q9BYC8
0,P19447,Q16822
0,P19447,P46459
0,P19447,Q13310
0,P19447,P54098
0,P19447,Q8IXM3
0,P19447,P46199
0,P19447,Q9Y3D9
1,P19447,P29083
1,P19447,P11274
1,P19447,P51946
1,P19447,P62195
1,P19447,P29084
1,P19447,Q13889
1,P19447,P18074
1,P19447,P50613
0,P24278,Q14106
0,P24278,P78540
0,P24278,P52888
0,P24278,Q8NFH8
0,P24278,P49591
0,P24278,P56277
0,P24278,P11245
0,P24278,P30048
0,P24278,Q8N427
0,P24278,Q9NT62
0,P24278,Q9Y6M4
0,P24278,Q9H4A3
0,P24278,Q9UN86
0,P24278,P26441
0,P24278,P62269
1,P24278,P45984
0,Q8N807,P61970
0,Q8N807,Q9UII2
0,Q8N807,Q9NY74
0,Q8N807,Q8N427
0,Q8N807,P30048
0,Q8N807,P78368
0,Q8N807,O15131
0,Q8N807,Q9UN86
0,Q8N807,P56277
0,Q8N807,Q8N5U6
0,Q8N807,Q7Z569
0,Q8N807,O95749
0,Q8N807,P54868
0,Q8N807,Q9NP31
0,Q8N807,P50213
0,Q8N807,Q2VPK5
1,Q8N807,Q96HE7
0,Q9Y5N6,P06732
0,Q9Y5N6,P78368
0,Q9Y5N6,P35558
0,Q9Y5N6,Q86Y13
0,Q9Y5N6,P59103
0,Q9Y5N6,Q14152
0,Q9Y5N6,Q92665
0,Q9Y5N6,Q9BZL1
0,Q9Y5N6,P51398
0,Q9Y5N6,P53004
0,Q9Y5N6,Q9UHN1
0,Q9Y5N6,Q96PU5
1,Q9Y5N6,O00311
1,Q9Y5N6,Q99741
1,Q9Y5N6,P33992
1,Q9Y5N6,P33991
0,Q9UHH9,Q92871
0,Q9UHH9,P49914
0,Q9UHH9,Q9BXI3
0,Q9UHH9,Q13637
0,Q9UHH9,P08263
0,Q9UHH9,Q9BYC8
0,Q9UHH9,Q16822
0,Q9UHH9,P50120
0,Q9UHH9,P54577
0,Q9UHH9,Q5JY77
0,Q9UHH9,P62942
0,Q9UHH9,Q9Y6M4
0,Q9UHH9,P48730
0,Q9UHH9,P01040
1,Q9UHH9,O15162
0,Q13285,P41252
0,Q13285,P09488
0,Q13285,Q9UII2
0,Q13285,Q13126
0,Q13285,P24666
0,Q13285,Q9HBG6
0,Q13285,P59103
0,Q13285,P82663
0,Q13285,O76094
0,Q13285,Q9NQR4
1,Q13285,P05412
1,Q13285,O75925
1,Q13285,O60869
1,Q13285,P51843
1,Q13285,P57073
1,Q13285,Q00653
1,Q13285,P43694
1,Q13285,Q96PN7
1,Q13285,Q6STE5
1,Q13285,Q92786
1,Q13285,O60806
1,Q13285,P48431
1,Q13285,P48436
0,Q13426,Q14651
0,Q13426,Q9GZZ1
0,Q13426,Q92552
0,Q13426,Q99714
0,Q13426,Q9NWU1
0,Q13426,Q9NT62
0,Q13426,Q9UHN1
0,Q13426,Q03154
0,Q13426,O95379
0,Q13426,P82912
1,Q13426,P49917
1,Q13426,Q9H9Q4
1,Q13426,Q8IW19
1,Q13426,Q7Z2E3
0,Q16254,Q5SW96
0,Q16254,P61970
0,Q16254,Q9NZD4
0,Q16254,O60551
0,Q16254,P04183
0,Q16254,P01040
0,Q16254,Q9NX02
0,Q16254,P49753
0,Q16254,Q8TAK5
0,Q16254,Q14032
0,Q16254,P24666
0,Q16254,Q9NRN7
0,Q16254,Q9P2Y5
0,Q16254,Q96EK5
0,Q16254,Q9BYC8
1,Q16254,Q9Y4A5
1,Q16254,P28749
1,Q16254,Q99608
1,Q16254,Q14186
1,Q16254,Q99856
1,Q16254,Q14188
0,Q99594,Q9H6S3
0,Q99594,Q8WVN8
0,Q99594,P24752
0,Q99594,Q9UKF7
0,Q99594,P20132
0,Q99594,Q9P2Y5
0,Q99594,Q8TF40
0,Q99594,Q96T66
0,Q99594,Q16772
0,Q99594,P26441
0,Q99594,Q9NX02
0,Q99594,P51970
0,Q99594,Q9HD33
0,Q99594,O14561
0,Q99594,O14713
0,Q99594,P51580
1,Q99594,Q9GZV5
1,Q99594,P56545
1,Q99594,P12883
1,Q99594,Q99990
0,O60902,Q8TCS8
0,O60902,Q14106
0,O60902,Q16740
0,O60902,Q969P6
0,O60902,Q8NFH8
0,O60902,Q9NX18
0,O60902,Q9HBG6
0,O60902,Q9NQR4
0,O60902,P08319
0,O60902,O76094
0,O60902,Q9Y4H4
0,O60902,Q14152
0,O60902,Q03154
0,O60902,O00411
0,O60902,O15131
0,O60902,P31350
0,Q8N257,Q9NR20
0,Q8N257,Q92871
0,Q8N257,P47874
0,Q8N257,P62942
0,Q8N257,Q14152
0,Q8N257,Q14790
0,Q8N257,Q9HBG6
0,Q8N257,P54687
0,Q8N257,O00411
0,Q8N257,O60941
0,Q8N257,Q9UGC7
0,Q8N257,Q9BRJ2
0,Q8N257,Q14032
1,Q8N257,O75582
0,Q96DI7,Q969P6
0,Q96DI7,Q15046
0,Q96DI7,P63302
0,Q96DI7,Q9BZL1
0,Q96DI7,O43837
0,Q96DI7,Q13126
0,Q96DI7,Q9H765
0,Q96DI7,P29353
0,Q96DI7,P01040
0,Q86TM3,Q8TCS8
0,Q86TM3,Q8WVN8
0,Q86TM3,Q92871
0,Q86TM3,Q9HD40
0,Q86TM3,P12104
0,Q86TM3,P46459
0,Q86TM3,Q9BU02
0,Q86TM3,Q9UHN1
0,Q86TM3,P47874
0,Q86TM3,P51116
0,Q86TM3,O00411
0,Q86TM3,P00492
0,Q86TM3,P82921
0,Q9Y2V3,P24752
0,Q9Y2V3,P50990
0,Q9Y2V3,P49591
0,Q9Y2V3,P82663
0,Q9Y2V3,Q9NZD4
0,Q9Y2V3,Q9H0U6
0,Q9Y2V3,P35270
0,Q9Y2V3,Q8WUN7
0,Q9Y2V3,Q03154
0,Q9Y2V3,P50225
0,Q9Y2V3,Q9UN86
0,Q9Y2V3,Q9Y3D9
0,Q9Y2V3,P82650
0,Q9Y2V3,O00764
1,Q9Y2V3,P26367
0,P55157,Q9ULC6
0,P55157,Q9H5Q4
0,P55157,O15169
0,P55157,Q96EK5
0,P55157,P56277
0,P55157,Q13310
0,P55157,Q8TE68
0,P55157,P63167
0,P55157,Q8WUN7
0,P55157,Q9UN86
0,P55157,P00492
0,P55157,Q13405
0,Q05925,P00918
0,Q05925,P08319
0,Q05925,Q9BPZ3
0,Q05925,P29353
0,Q05925,P21695
0,Q05925,Q92552
0,Q05925,Q02108
0,Q05925,P26639
0,Q05925,Q9H765
0,Q05925,P62269
0,Q05925,O00411
0,Q05925,Q9NP31
0,Q05925,O75828
0,Q05925,P47874
1,Q05925,P05412
1,Q05925,P26367
0,Q8N165,Q8TDY4
0,Q8N165,P00558
0,Q8N165,P49753
0,Q8N165,Q8N427
0,Q8N165,Q92665
0,Q8N165,Q9ULW8
0,Q8N165,O15131
0,Q8N165,P23381
0,Q8N165,P51398
0,Q8N165,P54098
0,Q8N165,Q9Y6M4
0,Q8N165,P04183
0,Q8N165,P62269
0,Q8N165,Q7L7X3
0,Q8N165,P50213
0,Q8N165,P49591
0,Q8N165,Q9P2Y5
1,Q8N165,P01375
0,Q86UE8,Q8TDY4
0,Q86UE8,P22531
0,Q86UE8,P52888
0,Q86UE8,P20132
0,Q86UE8,Q15080
0,Q86UE8,P53004
0,Q86UE8,O15169
0,Q86UE8,Q9UHN1
0,Q86UE8,Q9NY74
0,Q86UE8,P54577
0,Q86UE8,Q00059
0,Q86UE8,P47874
0,Q86UE8,Q9NX09
0,Q86UE8,Q969K4
0,Q86UE8,Q9NT62
0,Q86UE8,Q9BRJ2
0,Q86UE8,P17987
0,Q86UE8,P41279
0,Q86UE8,O14713
0,Q14CB8,Q9H7D7
0,Q14CB8,P20132
0,Q14CB8,Q9HBG6
0,Q14CB8,P08729
0,Q14CB8,Q13310
0,Q14CB8,Q86Y13
0,Q14CB8,O15091
0,Q14CB8,Q2VPK5
0,Q14CB8,Q86XT4
0,Q14CB8,P82912
0,Q14CB8,O95379
0,Q14CB8,Q6UB28
0,Q14CB8,Q13405
1,Q14CB8,P54252
0,Q00056,P25398
0,Q00056,P12104
0,Q00056,Q9BYN0
0,Q00056,Q969Y2
0,Q00056,P78417
0,Q00056,Q9HD33
0,Q00056,Q99714
0,Q00056,Q07960
0,Q00056,O00743
0,Q00056,P48735
0,Q00056,Q6V1X1
0,Q00056,Q9BR61
0,Q00056,P29353
0,O75528,P49753
0,O75528,P51114
0,O75528,Q9H2W6
0,O75528,Q96PU5
0,O75528,Q08752
0,O75528,Q9BYC8
0,O75528,P01040
0,O75528,P26441
0,O75528,O00743
1,O75528,Q96ES7
1,O75528,O75822
1,O75528,Q9H098
1,O75528,P17097
1,O75528,Q9H213
1,O75528,Q8WYH8
1,O75528,Q9BRR6
0,Q7Z5Q5,P00918
0,Q7Z5Q5,P41252
0,Q7Z5Q5,P09488
0,Q7Z5Q5,Q9GZZ1
0,Q7Z5Q5,Q9BPZ3
0,Q7Z5Q5,Q9BU02
0,Q7Z5Q5,P29218
0,Q7Z5Q5,P42330
0,Q7Z5Q5,P37108
0,Q7Z5Q5,Q6V1X1
0,Q7Z5Q5,P51398
0,Q7Z5Q5,Q9NQR4
0,Q7Z5Q5,P35326
0,Q7Z5Q5,O75170
0,Q7Z5Q5,Q9P2R7
0,Q7Z5Q5,Q00059
0,Q7Z5Q5,P82912
0,Q7Z5Q5,Q9UGC7
0,P49842,Q14106
0,P49842,P82932
0,P49842,P49753
0,P49842,Q9BXI3
0,P49842,Q9UKF7
0,P49842,P07203
0,P49842,P40925
0,P49842,P46459
0,P49842,Q9BU02
0,P49842,Q9NQR4
0,P49842,O15091
0,P49842,Q9Y6M4
0,P49842,Q8WUN7
0,P49842,P00915
0,P49842,P01040
1,P49842,Q15427
0,O14776,Q8TCS8
0,O14776,Q9UDY6
0,O14776,P26641
0,O14776,P54098
0,O14776,Q9P2Y5
0,O14776,O00471
0,O14776,Q9HD40
0,O14776,P83881
0,O14776,Q9H213
0,O14776,Q9BXL7
0,O14776,Q7L311
0,O14776,Q9P2H0
0,O14776,P82663
0,O14776,Q16891
0,O14776,Q8IWZ3
0,O14776,P21399
0,O14776,O75400
0,O14776,P04183
0,O14776,P82921
0,O14776,P55854
0,O14776,Q8WUN7
1,O14776,O75533
1,O14776,P42858
1,O14776,Q12874
1,O14776,Q07955
1,O14776,Q15459
1,O14776,P31943
1,O14776,P06748
1,O14776,Q13111
1,O14776,Q15637
1,O14776,Q13435
1,O14776,Q9NQ29
1,O14776,Q15427
1,O14776,P11021
1,O14776,Q9UBS3
1,O14776,P52272
0,O60762,Q96GX9
0,O60762,Q13637
0,O60762,Q9BPZ3
0,O60762,Q9NVV4
0,O60762,Q16822
0,O60762,P51116
0,O60762,P82663
0,O60762,Q8N427
0,O60762,Q13084
0,O60762,P83111
0,O60762,Q96RP9
0,O60762,P54098
1,O60762,P48039
1,O60762,O94777
1,O60762,Q9P2X0
0,P39880,P54687
0,P39880,Q9H2W6
0,P39880,P82650
0,P39880,P51580
0,P39880,P26639
0,P39880,Q14790
0,P39880,O76031
0,P39880,P07203
0,P39880,P82663
0,P39880,P24666
0,P39880,O60711
0,P39880,P35326
1,P39880,P30304
1,P39880,P07711
1,P39880,P09429
1,P39880,O43570
1,P39880,Q9BQ52
1,P39880,O94762
0,P54687,P26583
0,P54687,P09884
0,P54687,Q15723
0,P54687,Q15544
0,P54687,Q99697
0,P54687,Q9Y6J9
0,P54687,P22415
0,P54687,Q86WB0
0,P54687,Q9UKI8
0,P54687,Q9UHQ1
0,P54687,Q9HCS4
0,P54687,Q92830
0,P54687,P27707
0,P54687,P27540
0,P54687,O75486
0,P54687,Q13573
0,P54687,P20265
0,P54687,Q9Y222
0,P54687,Q9HAW0
0,P54687,P23193
0,P54687,P37275
0,Q9H2W6,P09884
0,Q9H2W6,O60563
0,Q9H2W6,O75586
0,Q9H2W6,Q9NR56
0,Q9H2W6,Q10587
0,Q9H2W6,O60231
0,Q9H2W6,Q9Y603
0,Q9H2W6,Q16666
0,Q9H2W6,Q15170
0,Q9H2W6,Q14781
0,Q9H2W6,Q92565
0,Q9H2W6,O75676
0,Q9H2W6,Q9NVU0
0,Q9H2W6,P23527
0,Q9H2W6,O14924
0,Q9H2W6,Q99990
0,Q9H2W6,P14921
0,Q9H2W6,Q15910
0,Q9H2W6,Q9NZC4
0,Q9H2W6,Q9NPE2
0,Q9H2W6,O75030
0,Q9H2W6,Q13568
0,Q9H2W6,Q08999
0,Q9H2W6,P51784
0,Q9H2W6,P32519
0,Q9H2W6,P84103
0,Q9H2W6,Q9NYD6
0,Q9H2W6,P58304
0,Q9H2W6,P43268
0,Q9H2W6,Q9BQ83
0,Q9H2W6,P47928
0,Q9H2W6,Q96S44
0,Q9H2W6,Q14527
0,Q9H2W6,Q99801
0,P82650,Q02548
0,P82650,O60508
0,P82650,Q15424
0,P82650,Q13156
0,P82650,Q01130
0,P82650,Q9UBU8
0,P82650,O96019
0,P82650,P30291
0,P82650,P18074
0,P82650,Q01201
0,P82650,P62308
0,P82650,P55771
0,P82650,P49640
0,P82650,Q12996
0,P82650,O14924
0,P82650,Q93077
0,P82650,Q06416
0,P82650,P0C1S8
0,P82650,Q8IXQ6
0,P82650,Q9NSY1
0,P82650,Q13487
0,P82650,Q00688
0,P82650,Q96A08
0,P82650,Q9UKI9
0,P82650,Q9H2W2
0,P82650,Q9NYD6
0,P82650,Q969F1
0,P82650,O95948
0,P82650,P09629
0,P82650,P35475
0,P82650,P62306
0,P82650,Q49A26
1,P82650,Q6EEV6
0,P51580,P37231
0,P51580,Q9Y5K3
0,P51580,Q15637
0,P51580,Q8IUE6
0,P51580,P24468
0,P51580,Q6IEG0
0,P51580,O43684
0,P51580,P35452
0,P51580,P28702
0,P51580,P50219
0,P51580,Q5MJ70
0,P51580,Q86XK2
0,P51580,Q9NV56
0,P51580,Q9NZI6
0,P51580,Q96S96
0,P51580,O94805
0,P51580,P49759
0,P51580,Q9NV88
0,P51580,Q9HAW0
0,P51580,O75486
0,P51580,Q16587
0,P51580,Q9NPC8
0,P51580,Q8IXQ5
0,P51580,Q5VVJ2
0,P51580,P32314
0,P51580,Q01081
0,P51580,Q9UNL4
0,P51580,Q00688
0,P51580,Q9NVU0
0,P51580,P20265
0,P51580,Q9NP71
0,P51580,P27707
0,P51580,Q8IYD8
0,P51580,Q8IXF0
0,P51580,O43316
0,P51580,O75593
0,P51580,Q49A26
0,P51580,Q6STE5
0,P26639,Q5H9F3
0,P26639,P22736
0,P26639,O95926
0,P26639,O60315
0,P26639,P13284
0,P26639,Q6UXN9
0,P26639,Q9UHR5
0,P26639,Q8WWL7
0,P26639,Q07352
0,P26639,Q96DT0
0,P26639,P49640
0,P26639,P58304
0,P26639,Q9GZZ0
0,P26639,Q5VVJ2
0,P26639,P0C1S8
0,P26639,Q8IU81
0,P26639,P14921
0,P26639,P47928
0,P26639,P23759
0,P26639,Q9NS39
0,P26639,Q96KN3
0,P26639,Q9H2W2
0,P26639,Q6STE5
0,P26639,P55317
0,P26639,O14802
0,P26639,O43781
0,Q14790,P39748
0,Q14790,P20671
0,Q14790,P37231
0,Q14790,Q9NR55
0,Q14790,Q8NHV9
0,Q14790,Q12824
0,Q14790,P24468
0,Q14790,P28715
0,Q14790,Q14863
0,Q14790,P22415
0,Q14790,O60231
0,Q14790,Q15744
0,Q14790,O94906
0,Q14790,P16403
0,Q14790,O75486
0,Q14790,Q9UBC3
0,Q14790,Q7Z591
0,Q14790,Q6STE5
0,Q14790,Q15697
0,Q14790,O95071
0,Q14790,Q8IVW6
0,Q14790,P54132
0,Q14790,P17405
0,Q14790,Q8IU81
0,Q14790,Q9Y5Q9
0,Q14790,P38571
0,Q14790,P32314
0,Q14790,Q96A08
