Class,IntA,IntB
0,P82933,Q15853
0,Q15415,Q99819
0,Q8N6F7,P13686
0,P09132,Q13888
0,P13639,Q9Y3E1
0,Q99956,P27695
0,Q99956,Q9Y603
0,Q99956,Q16633
0,Q99956,Q03923
0,P10412,P59044
0,Q9BV36,P82970
0,P13984,P68402
0,P13984,P54868
0,P13984,Q13287
0,P13984,Q8N3C0
0,Q9UD71,O95931
0,Q00403,P29218
0,Q5VZM2,Q15544
0,Q5VZM2,P63272
0,Q06278,O60675
0,Q06278,Q13115
0,Q01543,Q14651
0,P31270,P82932
0,Q9UBX1,Q8NFG4
0,P62937,P28698
0,P62937,Q15319
0,P62937,Q9NX01
0,P12004,P10155
0,P12004,Q9P0J6
0,Q96PC2,P52435
0,Q96PC2,Q16777
0,P00441,P53350
0,P00441,Q6ECI4
0,Q14204,P46063
0,Q14204,P50749
0,O00267,P17661
0,Q8NFU5,Q13107
0,O95429,Q06547
0,O95429,Q15424
0,P56915,Q9BV79
0,P07992,Q969K4
0,P24298,P62995
0,P24298,Q9UIF7
0,Q99581,Q9H0U6
0,O14920,Q92925
0,O14920,Q08050
0,O14920,Q15319
0,O14920,Q9Y657
0,O14920,P43235
0,Q9NR20,O96028
0,P09210,P04066
0,Q6ZYL4,Q8TE68
0,Q8IVL1,P60484
0,Q99551,P41229
0,Q99551,Q969J2
0,O15540,P23511
0,P06746,P17516
0,P06746,P15428
0,O43396,Q16656
0,O43396,O15178
0,Q9Y535,P30838
0,Q15916,Q96HU1
0,Q15916,P15428
0,Q8TE04,Q5T6S3
0,Q8TE04,Q02080
0,Q9H2J4,P10244
0,Q9H2J4,P20226
0,P15056,Q9C0F3
0,P51688,P49789
0,Q12931,O60341
0,Q14190,Q96G01
0,P50453,Q92560
0,P50453,Q9UNP9
0,P62318,P13798
0,P48163,P0C1S8
0,O75879,Q9NWU2
0,Q01469,P52756
0,Q01469,O95125
0,Q01469,Q13547
0,O75446,P16949
0,P15104,P18146
0,P15104,Q92759
0,P15104,P49916
0,P49675,P06454
0,P23434,Q8TAT5
0,P23434,O75676
0,P23434,P23025
0,P17676,Q9UPY3
0,P09001,P34059
0,P09001,Q6UN15
0,Q0VG06,Q9Y297
0,Q0VG06,Q9NNW7
0,P23511,Q9Y3E5
0,P23511,Q14678
0,O95405,Q9Y5P8
0,Q9HC29,P62314
0,Q9BYC9,O00712
0,P40261,Q96QT6
0,P40261,P11161
0,P40261,Q9BSM1
0,P40261,P42785
0,P40261,A0AVK6
0,Q04727,O43307
0,Q8N1V2,Q6IEG0
0,Q04837,Q8NFW8
0,P78364,Q9Y6R0
0,Q9UI17,O60356
0,Q9UI17,P15408
0,P13798,P31277
0,P09067,P62495
0,P15559,Q96AV8
0,P15559,P22492
0,P22681,P31273
0,P62304,Q9NQR4
0,P62304,O60239
0,P62304,P29144
0,P62304,Q9P032
0,Q92526,Q15466
0,Q92526,P35244
0,Q92526,P17275
0,Q15853,Q14CX7
0,Q15853,Q8TE67
0,Q15853,Q7L0Y3
0,O43543,P35236
0,P28838,Q9ULX9
0,P28838,P35251
0,P43304,P35637
0,P43304,Q6UB99
0,P43304,Q9Y3E1
0,Q15173,P15408
0,Q15173,P17483
0,Q15173,P49916
0,P62875,P43355
0,P0C7P0,P62487
0,Q13287,Q9HCU8
0,Q13287,O75503
0,Q9UI32,Q03060
0,Q12947,Q9P2R7
0,P41225,P49915
0,P06454,Q96IV0
0,P82930,O00115
0,O94993,P30711
0,P14653,Q8WXC3
0,P15923,P38646
0,Q96M11,Q13415
0,Q96M11,Q92522
0,Q02962,Q9Y2R5
0,P18054,Q9UGN5
0,Q9H7Z6,P51857
0,P31249,O15169
0,P31249,Q9P032
0,P31150,P17036
0,P31150,P62879
0,P31150,Q92730
0,Q99707,Q14527
0,Q99707,O15178
0,Q06265,Q99547
0,P32119,Q13487
0,P32119,Q13029
0,P32119,P51531
0,P32119,Q9ULX3
0,P32119,P14652
0,P32119,P35548
0,Q8NHV9,P49915
0,Q9HD40,Q9UBU7
0,P17706,Q99583
0,P17706,Q9UL49
0,P31269,P84022
0,Q9H4K7,Q08050
0,Q9H4K7,P62487
0,Q9H4K7,Q92925
0,Q9UPV9,Q16828
0,Q9UPV9,P98170
0,Q9P278,Q01826
0,Q9P278,P28702
0,Q9P278,Q9Y657
0,Q13546,O15156
0,Q01658,Q9NR19
0,P20290,Q6P1L8
0,P19878,O15353
0,Q7Z2X4,O60583
0,Q7Z2X4,P29084
0,P48200,Q15029
0,P48200,Q16778
0,Q9NPC7,P20132
0,P53677,P50750
0,O60711,Q13761
0,P49589,Q969L4
0,P49589,Q12946
0,P49589,Q96BP2
0,P82970,P20807
0,P82970,Q96T66
0,P82970,Q9NYS0
0,O00170,Q14839
0,O00170,O43148
0,O00170,P21675
0,P78540,Q12857
0,Q9C0F3,Q8N427
0,Q9HCP0,P15172
0,P45877,Q9NVW2
0,Q9NVS2,Q8TDY2
0,Q9NVS2,P04554
0,P28332,P32780
0,P07686,P63302
0,P07686,Q9Y2J8
0,Q12950,Q8N983
0,P21673,Q8NFD5
0,P21673,O94916
0,P21673,Q86UU0
0,P21673,Q96QT6
0,Q92925,Q13405
0,P15918,Q9HCY8
0,Q16514,O60477
0,Q16514,Q8N3H0
0,P25325,P09234
0,P07864,P19387
0,Q96QR8,P12081
0,Q96QR8,Q9UIV8
0,O95400,O00462
0,P00338,Q13461
0,P00338,Q9ULV3
0,P00338,Q92826
0,P57721,O15353
0,P57721,Q9UKF6
0,O43365,P62495
0,O43365,P20807
0,O95990,Q13085
0,Q9UKF7,Q8N9N8
0,P12081,P15408
0,P12081,Q9H1Z4
0,P12081,P19532
0,Q9UNE7,P28069
0,Q9UNE7,Q92989
0,Q96HU1,Q6UXN9
0,Q96HU1,Q9UHG3
0,Q9NQX6,Q68DY1
0,O75175,P18847
0,P43897,Q13523
0,P43897,Q96T23
0,Q99819,P15407
0,Q99819,Q12948
0,Q9UBW5,P52657
0,P08236,Q5JY77
0,P35227,Q14152
0,O43148,Q93015
0,P40939,Q9H8M7
0,Q8NFW8,Q8NFH8
0,P31268,O95154
0,P31268,P17516
0,Q9BYD1,O00712
0,Q9NQ33,Q9Y239
0,Q99487,Q9P0K8
0,P49184,P50990
0,Q9HD34,P48382
0,P31327,Q12946
0,P31327,P49736
0,P54136,Q9UBK2
0,Q96Q11,Q8N9N5
0,Q96Q11,P55316
0,O14981,Q14894
0,P28161,Q03052
0,P28161,Q9HAW0
0,Q6P1L8,Q8TDY2
0,Q6P1L8,Q12951
0,Q16719,Q12873
0,Q12946,Q8NFG4
0,P40692,Q13938
0,P40692,O43819
0,Q9H1Z4,P29762
0,P13489,P23409
0,P13489,Q01130
0,P07203,Q16633
0,Q06710,P51857
0,P40925,P49736
0,Q8TDY2,Q9NZE8
0,O94788,P38571
0,O94788,Q92922
0,P39023,P36954
0,P39023,P04053
0,Q9UIV8,P54803
0,Q96TA2,Q92759
0,Q96TA2,Q99880
0,Q96TA2,Q12873
0,P33240,Q9NRJ4
0,P40617,Q8WXC3
0,Q96N77,Q9BYD6
0,Q15672,Q12849
0,Q13416,Q13794
0,Q13416,Q8N4X5
0,P49789,P23760
0,P49789,Q15054
0,P43235,Q2PPJ7
0,O60477,P09874
0,O60477,P62314
0,O60477,O14497
0,Q01851,P05787
0,Q8TF09,O60231
0,Q8TF09,Q9UL49
0,Q8TF09,P41235
0,Q8WVY7,P51857
0,Q8N3H0,O94913
0,Q8WXU2,P12277
0,Q9HBE1,P60484
0,Q9HBE1,P48730
0,Q14249,Q9UGP5
0,Q14249,O94913
0,P36957,P50749
0,P36957,Q8IXQ5
0,P10242,Q8IX03
0,P11474,P23378
0,P59044,Q03989
0,P78371,P01100
0,P52655,Q93088
0,O43364,O43776
0,Q9NP31,Q13523
0,Q9BZE1,P08579
0,Q9BZE1,Q09028
0,Q99879,Q8IX03
0,Q99879,P35237
0,Q99879,Q13795
0,Q9BSE5,Q9NZC4
0,Q9BSE5,O43913
0,P53779,Q03701
0,P53779,Q9NQ92
0,P10276,Q92837
0,O60381,Q9BZL1
0,Q01581,Q03181
0,Q01581,Q15170
0,O75607,Q2M3C7
0,P50452,O00321
0,Q9NYS0,Q96JB3
0,P40394,Q86XK2
0,P23760,O95361
0,P23760,Q9Y6G3
0,O95786,Q8N5F7
0,Q93096,Q9UHX1
0,Q8WXC3,Q6STE5
0,Q8WXC3,P17947
0,P09012,Q9BRA2
0,Q8IWT3,Q9UBE0
0,Q8IWT3,Q14686
0,O43143,Q16537
0,O43143,Q9BU02
0,O60682,O43776
0,Q96HA7,P52945
0,Q96HA7,Q9H211
0,Q9UHL9,P29353
0,Q9Y2J8,Q92949
0,Q9Y2J8,Q969J2
0,Q9Y2J8,Q9NPI8
0,Q9Y2Q9,P11308
0,P29144,P12524
0,P35453,P40227
0,P22532,Q16385
0,P15586,P48729
0,Q9HCG8,P01040
0,P52435,P10599
0,P52435,Q8WVM0
0,P15121,P17482
0,O60341,Q96G61
0,P10599,Q9UKI9
0,P07195,Q8WZ19
0,P07195,P14678
0,Q96LI5,Q13761
0,Q96LI5,P62306
0,Q9Y6P5,Q8N9W6
0,P09874,P20936
0,O60783,P13010
0,Q15560,O60551
0,Q96JN0,Q9Y239
0,P35900,Q01196
0,Q13938,P26368
0,P08621,P98170
0,P08621,O75897
0,P08621,O60239
0,Q92665,P08579
0,Q92665,Q13888
0,P35680,P35754
0,O95154,Q13573
0,O43182,P23771
0,Q15329,Q8TAK5
0,Q9Y3E5,Q9UHH9
0,P27694,P00915
0,P27694,Q9NP92
0,Q96M27,Q8IY57
0,Q96M27,P41161
0,Q9NR19,Q9Y5Q8
0,Q9NR19,Q9HCU8
0,P51398,P17947
0,P83881,Q9UKY1
0,P15336,Q7Z569
0,P35237,Q14188
0,P35237,O75506
0,P35637,P17987
0,Q9ULV5,P12277
0,P68402,O60231
0,P68402,Q99801
0,Q9NP74,Q5QJE6
0,Q12951,P20807
0,Q12951,Q08752
0,P17509,Q00169
0,O60231,O43819
0,Q96A58,Q99549
0,Q9UBD5,P12271
0,Q9UBD5,Q9NP97
0,P59942,P18858
0,P59942,P29083
0,Q9UHN1,Q9UHG3
0,P82664,Q96SD1
0,Q96RE9,P51116
0,Q96RE9,Q9NP92
0,Q9Y3Z3,P52565
0,Q9Y3Z3,Q8NFG4
0,Q9UGL1,P21266
0,Q6UB98,Q9UJM3
0,P49411,Q5TB30
0,Q9UNN4,Q96NW7
0,Q9UNN4,P13797
0,P04183,P35244
0,Q14CX7,Q96T23
0,P23297,P54845
0,Q9H4I2,Q8TE67
0,P17947,Q6UB28
0,Q9UJM3,O15178
0,O43504,Q92560
0,P50120,Q03181
0,P18847,Q9Y239
0,P25963,Q92785
0,P17174,Q15306
0,Q9BWD1,O43913
0,Q9BWD1,P29374
0,Q8N9N8,Q9Y3B7
0,Q15744,Q96IV0
0,Q9NX02,Q12948
0,Q9Y3B7,Q16560
0,P49759,P43355
0,Q16643,Q96KN3
0,Q16643,Q9BQ83
0,P53999,O15091
0,P46439,Q96T76
0,Q8TAP9,Q8IXM3
0,Q00059,P08651
0,P13349,Q9Y295
0,P12755,P09960
0,P12755,P23921
0,P40227,P16220
0,P30626,Q00577
0,P30626,O94916
0,P30626,P23771
0,P30626,Q9HCS4
0,Q9UKV3,Q8N9W6
0,P52566,P54845
0,Q9NRV9,P06899
0,P29466,P04066
0,P16403,P42765
0,O00462,Q9H9P8
0,Q06546,Q9Y3D3
0,Q9NR46,O00115
0,Q9NR46,Q969G3
0,P14868,Q8IXH6
0,P14868,Q86TM3
0,O75643,O43395
0,Q9UGP5,Q03013
0,Q9BSL1,P26367
0,Q9UKI8,Q13107
0,P54687,Q86UU0
0,P32780,P35754
0,Q9BRV8,Q13247
0,Q13867,O43325
0,Q9UEE5,Q6V1X1
0,P17516,Q00056
0,P08319,Q9UL17
0,Q92730,Q9UHX1
0,Q9NRJ4,P19419
0,P51513,P62942
0,P04066,Q9BRJ2
0,Q9H0A6,P52926
0,P41235,Q9H0C8
0,Q9HB65,Q9UN86
0,O43829,Q9NNW7
0,O43829,Q14152
0,Q9UI36,Q3I5F7
0,Q9UKY1,P13995
0,O94763,Q9Y4H4
0,Q9P0R6,Q8WVC0
0,Q14790,O95619
0,P28324,O75394
0,P35754,Q05048
0,Q9H9S0,Q8NFZ5
0,P55771,Q14678
0,Q9NRN7,P28360
0,Q8TAE8,P32322
0,P51532,P29353
0,P78527,O14561
0,P51857,P50613
0,P51857,P04053
0,P30419,P23025
0,O76094,Q8NFD5
0,Q13510,Q08257
0,Q13510,Q9UPN7
0,P59046,P17405
0,P59046,Q06547
0,Q2PPJ7,Q9UBE0
0,Q9UNY5,Q13794
0,P50539,Q3I5F7
0,Q70Z53,Q9UN86
0,Q8WVM0,P14316
0,P46783,Q8IYD8
0,Q15054,Q96I99
0,P09936,P31276
0,Q16828,Q9NP71
0,Q12882,Q9BTC8
0,Q99547,Q9Y2L1
0,P51553,Q10586
0,O15370,Q8TE67
0,Q9Y676,O75506
0,Q9Y676,Q96BN2
0,P13995,Q92826
0,P13995,P15407
0,Q08257,Q9Y618
0,Q08257,P17010
0,Q9ULX9,Q96AA8
0,Q9Y6G3,Q8WTS6
0,Q9BXL8,P23921
0,Q13247,Q96AA8
0,O00754,Q9BXL7
0,Q16548,Q92522
0,Q9HCY8,Q15697
0,P17483,P11586
0,O14772,Q06416
0,P05549,Q6B8I1
0,Q76N89,P11161
0,Q76N89,P10914
0,P10155,P0C1S8
0,Q13569,O43307
0,Q13569,Q8IUQ0
0,Q93015,Q9UKI9
0,P49848,Q9Y2R5
0,Q96G61,Q92908
0,Q5H9J7,Q15651
0,Q8TAT5,P01040
0,P28698,Q2VPK5
0,Q96IV0,Q96S44
0,P29374,Q13795
0,O15131,P52926
0,O15131,P28360
0,O14713,Q8IZL9
0,P48729,P18146
0,P48729,O14640
0,P43694,Q9Y239
0,Q9Y239,Q9UKF6
0,Q9ULV3,O95379
0,Q8IUQ0,Q9NPI8
0,O75534,P19387
0,O75534,Q96T23
0,Q9Y4K4,Q00688
0,Q16777,Q2M3C7
0,Q6PGN9,Q03181
0,Q96P71,Q9H4Z3
0,Q8N3C0,P05423
0,O00287,O43307
0,P20807,P50613
0,Q8IXH6,Q5TCY1
0,O95361,P41970
0,Q01459,Q92837
0,Q53GS9,O43172
0,Q9BXW9,O43502
0,P43699,O00411
0,O75192,Q92968
0,P53350,Q9BV79
0,Q38SD2,P49917
0,Q38SD2,Q16656
0,Q2M3C7,Q8N5F7
0,Q8TAQ2,Q8N983
0,Q9H3D4,Q9P0J6
0,Q9H3D4,Q8WUN7
0,P30307,Q7Z7A3
0,O75526,Q6XE24
0,P16949,O94913
0,Q9NWU2,P00325
0,O43929,P17661
0,Q68J44,Q9NZL3
0,Q6UB99,Q9Y3D9
0,P19532,P82921
0,Q53T94,Q9BY32
0,Q53T94,P49915
0,P36954,Q08752
0,P51970,P63272
0,Q99549,Q9NQI0
0,Q96I25,P51116
0,P82912,P52756
0,P48728,Q92769
0,Q14678,P49917
0,Q8WVC0,Q7L7X3
0,O95125,P59103
0,Q13029,P82921
0,P49917,Q8NFZ5
0,Q9NVU0,Q9BV79
0,Q96AA8,Q9NZL3
0,Q96AA8,P24928
0,Q96AA8,Q8TAD8
0,P11308,P17661
0,Q00169,P17405
0,Q99967,Q13085
0,Q99757,P41970
0,Q86Y25,P35325
0,Q9H4A3,Q92908
0,Q8IY57,Q14032
0,P10914,Q9Y399
0,Q9NQI0,Q9P2K5
0,P98170,Q9BPZ2
0,Q13085,Q9BUL9
0,O75394,O95343
0,P78549,P78358
0,Q68DY1,Q70SY1
0,Q16778,Q14032
0,P17861,O43602
0,P32322,P55317
0,O95948,P49915
0,Q15233,P18440
0,Q00444,O14641
0,Q9UH92,Q9UHX1
0,Q01826,P51649
0,P78358,P32519
0,O43325,P60484
0,P28360,O00764
0,Q08752,O96028
0,Q96PN7,P13797
0,P34925,P55196
0,P32519,Q8N9W6
0,Q9Y333,Q9Y4Z0
0,Q9NZJ9,Q969J2
0,Q969L4,Q9Y297
0,Q9BV79,P63272
0,Q99733,P13797
0,O00338,Q15583
0,Q07973,P15407
0,Q5VWG9,Q8IVS2
0,Q9Y2L1,Q9NQT5
0,Q01094,P24941
0,P45983,Q9HBH9
0,P20338,P21731
1,Q13114,Q02750
1,Q09472,Q92585
1,Q09472,Q15329
1,Q09472,O43463
1,Q09472,P15172
1,Q09472,Q92908
1,Q09472,Q86WP2
1,Q09472,Q92831
1,Q09472,Q99081
1,Q9Y6K9,P40222
1,Q9Y6K9,P21580
1,Q01780,Q5RKV6
1,Q01780,O94842
1,P60953,P19525
1,P60953,P98174
1,P06213,Q14451
1,P06213,P20936
1,P48729,O75689
1,P48729,P20309
1,P35222,O95996
1,Q04724,Q14469
1,Q04724,O95343
1,Q04724,Q9BX70
1,P0CG47,P04637
1,P27824,Q9Y6X1
1,P36897,Q9UHE5
1,P36897,Q9HC98
1,P36897,O15105
1,P21246,P40306
1,P21246,Q8N2W9
1,P05549,O00308
1,O00499,O15350
1,P00519,P19174
1,P00519,Q9NWQ8
1,P00519,Q99704
1,P00519,P38398
1,P62826,Q96S59
1,P02686,Q7Z2E3
1,P62993,P42768
1,P62993,P18545
1,P62993,P30530
1,P62993,P10912
1,P62993,Q13480
1,P62993,O43609
1,P62993,P17600
1,P04004,P01137
1,P04637,P12956
1,P04637,P28360
1,P04637,O75925
1,P04637,Q03468
1,P04637,P27695
1,P04637,P42680
1,P04637,P84022
1,P04637,P67870
1,P04637,P53350
1,P04637,P61086
1,Q92572,Q14108
1,P60709,P49585
1,P60709,P04278
1,P60709,P07951
1,P60709,Q9NV56
1,Q13136,Q15596
1,Q13136,Q13332
1,P10586,P06241
1,P04626,Q14289
1,P04626,P01011
1,P41220,P50148
1,P07948,P16410
1,P07948,P06493
1,P07948,P55211
1,P48443,P11831
1,P48443,P22736
1,P49639,P28799
1,Q06187,P25445
1,P17252,P41143
1,P17252,P20020
1,P17252,O00161
1,P17252,O43526
1,P17252,P21926
1,O00548,O14672
1,Q86UL8,P60484
1,P11831,P17676
1,P11831,P55211
1,Q15599,P13569
1,Q15599,Q05066
1,O60383,Q96RU7
1,Q9Y3C0,Q96CV9
1,P40763,Q15788
1,P40763,P10275
1,Q7Z6G3,Q9BU64
1,O75582,P15336
1,P12956,P15884
1,P09017,P78527
1,P63279,O75400
1,P63279,P49789
1,P63279,O96006
1,P15923,Q99081
1,P01023,Q15582
1,Q13480,P46109
1,P46109,P22681
1,P63208,Q8IX29
1,P20226,O14981
1,P20226,P09429
1,Q13393,Q16512
1,O43765,P10912
1,Q93062,Q01844
1,P09651,P46778
1,P05412,P18146
1,P05412,P28069
1,P49407,P21333
1,Q12933,Q13546
1,Q12933,P21333
1,Q12933,Q15750
1,P63261,Q92597
1,O14543,O14508
1,P12814,Q12879
1,P03372,P10588
1,P03372,P68363
1,P03372,Q5QJE6
1,P03372,Q07889
1,P10827,Q13503
1,P07333,P20936
1,P19784,P19338
1,P19784,Q16543
1,P19784,Q92793
1,Q92598,P43034
1,P30626,P20073
1,P51677,Q99616
1,Q9UKR5,Q14061
1,Q9UKR5,Q92734
1,P21675,P17480
1,P21675,Q15545
1,P21675,Q9Y294
1,P24864,Q13309
1,P24864,Q04864
1,Q14194,P08670
1,P10275,P38398
1,P10275,Q96PM5
1,P10275,P04049
1,Q7L590,O43929
1,P63104,Q9NPB6
1,P63104,P18089
1,P63104,Q99683
1,P42224,P22455
1,P31749,P42345
1,P31749,P23769
1,P31749,Q01362
1,P61981,O60333
1,P61981,Q9UQB8
1,P61981,Q6WCQ1
1,P61981,Q96SB4
1,P61981,Q92574
1,P61981,Q92804
1,P61981,P84103
1,P63167,Q16656
1,P04049,O60674
1,P04049,P62834
1,P04049,O43597
1,O95166,O95352
1,Q04771,P17813
1,Q04771,Q9GZS3
1,Q9NZC7,P15311
1,Q13077,Q13490
1,P05067,P98160
1,Q13387,P45983
1,P35241,P32004
1,O75791,P10747
1,Q96T58,P54253
1,Q03181,Q15466
1,P19012,P41219
1,P19012,Q96HB5
1,P14923,P06241
1,P14923,O95405
1,P14923,P32926
1,P14923,P52565
1,Q15834,Q8N302
1,Q7L5N1,O75569
1,Q7L5N1,O60315
1,O14641,P26368
1,O14641,Q96BN8
1,O00308,P51795
1,Q15796,O75586
1,Q15796,Q06413
1,Q15796,P38398
1,Q15796,Q8TEW0
1,P10644,Q9BSF0
1,Q05516,P35226
1,Q05516,Q9NX58
1,O43924,P61586
1,P05129,P48169
1,P21579,P63244
1,P04150,Q04917
1,P04150,Q6EEV6
1,P04150,Q96GM5
1,P04150,P45983
1,P04150,Q13263
1,Q15797,Q9UNY4
1,Q15797,Q9BQ95
1,O60674,Q15172
1,P42229,P16410
1,P28482,Q15418
1,Q16594,P22314
1,Q16594,Q16514
1,Q16594,O00268
1,Q03164,Q15291
1,Q13363,Q9UKV0
1,P48552,P10828
1,P04278,O75955
1,P63096,O14842
1,P63096,P08069
1,P48745,P02751
1,P48745,P26447
1,Q8IW41,P06730
1,O00238,Q96B97
1,O00238,P57735
1,O00238,O95747
1,O00238,Q9NYN1
1,O00238,Q8TAI7
1,O60603,Q9BXR5
1,P16333,Q8N4C8
1,P16333,A7KAX9
1,P38398,P68400
1,P38398,Q14192
1,Q99418,P84077
1,Q05655,P19086
1,Q05655,P23229
1,Q05655,P18433
1,P06400,P38936
1,Q92993,P35226
1,P19174,P42768
1,P19174,P68104
1,P19174,Q13094
1,P19174,Q08881
1,P67775,Q15645
1,P67775,O43815
1,P60468,Q15629
1,Q15629,Q9Y4K3
1,P22626,Q9UBW7
1,P10828,Q13901
1,O43639,P98172
1,O43639,Q13191
1,Q07889,P06241
1,Q9C010,P22694
1,P63165,Q15596
1,Q07817,Q07812
1,P30281,P31152
1,O14745,P46721
1,P28749,Q13547
1,Q17RD7,Q8NB59
1,Q16695,O43463
1,Q16695,Q92973
1,Q16695,Q9Y294
1,O00470,O43364
1,Q04917,Q15788
1,Q14181,P36542
1,Q01844,Q9NVX2
1,P42338,P08631
1,P50052,P08754
1,O94875,Q9Y2H0
1,O94875,P18206
1,P31946,Q9Y6M7
1,P31946,P08238
1,P31946,O15151
1,Q99750,Q8IZC7
1,P08631,Q13444
1,P24385,Q01196
1,P78352,Q8NFZ4
1,P78352,Q14289
1,Q92793,O75175
1,Q92793,P52630
1,Q92793,Q15788
1,P04234,P01732
1,P48023,Q9UER7
1,O95251,Q99719
1,P23443,Q09161
1,P23443,Q13526
1,Q00987,Q99816
1,P01112,O14924
1,P07766,P40259
1,P43405,P30273
1,P43405,O00459
1,Q9Y4H2,P62258
1,Q06124,O43559
1,P06241,O14559
1,P06241,Q12860
1,P06241,P20916
1,P24394,P05112
1,P56134,O60341
1,O60341,Q13547
1,P09958,Q14315
1,P09958,O75829
1,P09958,P32926
1,Q9HCK4,O95897
1,P54253,Q96N03
1,P54253,O94842
1,P54253,P38432
1,P52333,O15524
1,Q13501,Q13546
1,O15111,P41743
1,P55211,Q13075
1,P55211,Q9C000
1,Q13573,Q15466
1,Q9Y3C5,P62837
1,Q14134,Q96F44
1,O14818,P60900
1,P22681,P00533
1,P50454,P21926
1,Q96ST3,Q9UKV0
1,P68400,P60484
1,P68400,Q13547
1,P68400,P41236
1,P68400,P13807
1,P68400,Q01082
1,P68400,P04198
1,P68400,P55010
1,P68400,P49795
1,P50750,Q13526
1,P50750,P19838
1,Q13526,Q13469
1,Q13526,Q9UJY4
1,Q06455,Q9HBM6
1,P38432,Q9Y4C2
1,P06493,P20338
1,P06493,Q9Y6I3
1,P06493,Q05682
1,Q13444,Q9UKS6
1,P07947,Q99704
1,P09619,P16234
1,P09619,Q13322
1,P17612,P78348
1,P17612,P17752
1,P17612,Q9Y6R1
1,P17612,O15530
1,P05106,P02679
1,P68104,P56282
1,P68104,Q15013
1,Q99962,Q8IUX8
1,Q99962,P84090
1,Q05513,Q9UHY8
1,Q05513,P49840
1,Q05513,Q08209
1,P29350,P40259
1,Q9HCE7,Q15459
1,Q16539,Q9Y4K3
1,Q16539,P29590
1,Q16539,P05787
1,P63244,Q9Y3Q8
1,P63244,O15350
1,P63244,P62873
1,Q9Y3Q8,P04156
1,O60934,P49959
1,P01106,Q71U36
1,P01106,Q8TAD8
1,P24928,P23193
1,P24928,P19388
1,P40937,P12004
1,P15336,Q14686
1,P62834,P51532
1,P27986,Q8WWW8
1,P27986,P16234
1,P19438,Q92851
1,O43463,Q99717
1,P08253,O95832
1,P00734,P12259
1,P00734,P50452
1,P14210,P34741
1,P10276,P19793
1,P10276,P50613
1,P10276,P51692
1,Q14686,P55055
1,Q6EEV6,P25963
1,O95257,P14635
1,O75925,Q8N2W9
1,Q9NRG1,Q96G04
1,P00747,Q9UIV8
1,Q9Y5B0,Q9UN36
1,Q9Y5B0,P84090
