Cls,IntA,IntB
1,Q14145,Q9BXB5
1,Q14145,Q14494
1,Q14145,Q04206
1,P30499,P43628
1,P12931,P15529
1,P12931,P23743
1,P20042,P05198
1,P55055,O95477
1,Q9UHD2,Q04206
1,P12931,P46527
1,Q13569,Q9UBC3
1,P62195,Q9BRP4
1,P62195,Q9UNM6
1,P62195,Q15008
1,Q7KZI7,Q9UK80
1,P62195,P54578
1,P12931,O14939
1,P12931,P46108
1,Q7KZI7,O00193
1,Q7KZI7,Q04917
1,P62195,P55036
1,P12931,P55196
1,P62195,P28074
1,P11473,Q15648
1,P33992,Q9BTE3
1,Q15628,P25445
1,P17706,P40763
1,O95782,Q13492
1,Q9Y6Q9,O14920
1,Q9Y6Q9,P61289
1,P49137,Q15759
1,Q9Y6Q9,Q6UB99
1,Q9Y6Q9,P04150
1,Q13322,P07949
1,P46109,Q92918
1,Q9HD26,P35346
1,P49675,Q05469
1,Q14994,Q15466
1,Q15648,P41235
1,O60936,Q9UKS6
1,O75791,Q07666
1,O75791,P48023
1,P53041,P03372
1,P53041,P31948
1,O75970,Q9HB21
1,P30153,Q13033
1,P06239,P07900
1,P30153,P60842
1,Q15650,Q9H1I8
1,P06239,P06729
1,P06239,P46531
1,Q15466,O00482
1,Q14686,Q96RS0
1,Q14686,Q71DI3
1,P09769,P42768
1,P09769,P40763
1,O75448,P03372
1,Q13164,P29590
1,O75448,A0JLT2
1,Q02080,Q8IYF3
1,O95999,Q9BXL7
1,O75448,P49336
1,O75448,Q92731
1,P10827,Q13503
1,O95163,O95295
1,O95163,Q9H9T3
1,P42768,Q9Y5X1
1,P42768,O43639
1,P98082,P98164
1,P49407,P30556
1,P14317,P11912
1,P49407,Q96GQ7
1,Q15465,Q96QV1
1,P48745,P46531
1,P49407,Q96J02
1,Q8TDY2,Q676U5
1,P62140,Q9BZL4
1,P46531,Q96JK9
1,P46531,Q09472
1,P46531,P98170
1,P62140,P38398
1,Q15596,Q92731
1,P62140,Q96I34
1,P46531,O94915
1,P46531,Q9UPP1
1,P62140,Q96MX6
1,P26447,P04637
1,P26447,P00533
1,Q9UMX0,Q16186
1,Q9UMX0,P49768
1,Q9UMX0,P62987
1,P11309,P07900
1,P11309,P39019
1,Q00610,Q10567
1,Q7KZF4,P24928
1,Q00610,Q9Y6I3
1,O96020,P24941
1,Q13185,Q16695
1,Q00610,O14964
1,Q13185,Q9H081
1,Q00610,Q9H4M9
1,Q00610,O94973
1,Q00610,O43318
1,Q13185,Q8IY57
1,Q13185,Q8IWI9
1,Q00610,Q96FJ0
1,Q00610,O95630
1,Q00610,P19320
1,P36894,P22004
1,Q16531,Q7L5Y6
1,P50395,P62491
1,P11831,Q8IZQ8
1,Q16531,Q96SW2
1,Q16531,P61201
1,P48443,P22736
1,P61006,Q8TAG9
1,P08476,Q13705
1,Q96CV9,Q9UHD2
1,P17542,P25791
1,P16104,P60842
1,P16104,O15297
1,P17542,P15884
1,P16104,P0CG47
1,P17542,O43439
1,Q96C24,Q9Y2K6
1,P25791,P23771
1,Q9Y2J0,P51159
1,Q92878,Q15554
1,Q92878,O96017
1,P35968,P35916
1,Q92878,Q70EK8
1,P23921,Q92993
1,P53618,P84077
1,P35968,P98160
1,O95793,O15234
1,O95793,P60709
1,P53621,P49755
1,P53355,Q9Y2M5
1,P11308,Q6P2Q9
1,P21580,P01375
1,P21580,Q96KP6
1,Q9BZK7,P12755
1,O15534,Q9UKB1
1,Q9UQ84,P54278
1,P62330,O00471
1,Q9UQ84,P40692
1,P16333,P46108
1,P62330,P22102
1,P16333,Q13444
1,Q07157,Q9BX67
1,P05388,P19320
1,Q07157,Q9Y624
1,P16333,Q8TF74
1,Q12967,O14807
1,Q13901,Q99547
1,Q13901,Q9NQT4
1,Q8WWW0,P01112
1,P40189,O14543
1,P61956,Q96AY2
1,P40189,P05231
1,P40189,P42702
1,P61956,Q12888
1,Q06187,P05771
1,O43765,Q7L5D6
1,P61956,Q9UIG0
1,O95271,Q9C0C2
1,P63261,P62993
1,P16885,P19235
1,P16885,P00533
1,P61956,P13010
1,P61956,Q92985
1,Q8TAD8,Q9UQ35
1,P61956,P04406
1,P17844,P03372
1,Q9BX67,P11215
1,P17844,Q9H492
1,P17844,Q9UBU9
1,P55854,P01100
1,P55854,Q9HC62
1,P55854,P08670
1,P29353,P19235
1,Q9UQM7,Q13557
1,Q9UQM7,P49593
1,P29353,Q99062
1,Q96KB5,Q8TBB1
1,P29353,P24394
1,Q92841,P03372
1,Q92841,P68400
1,P29353,Q9H939
1,P29353,P05109
1,O14893,P62316
1,O14893,Q8TEQ6
1,Q05397,P49023
1,P55072,Q14164
1,Q05397,P41240
1,P08621,Q9H840
1,O43809,Q8N684
1,P55072,Q9UNE7
1,O43809,Q86X55
1,P27361,P53355
1,Q96SB4,Q15696
1,P21817,Q9NSB8
1,Q07666,Q08881
1,Q13492,Q9NSY1
1,Q9NSC5,O94915
1,Q07666,Q13882
1,Q86YM7,P42261
1,P17612,P10809
1,Q07666,Q96KQ4
1,Q8WUM4,Q9H444
1,P56945,Q9HD43
1,Q8WUM4,Q9Y6E0
1,P05107,P05362
1,O60759,O43739
1,Q13432,P20963
1,O14744,P02686
1,Q15843,Q13616
1,O14744,P31269
1,O14744,Q86U06
1,O14744,Q8N8U2
1,Q15843,Q13619
1,Q15843,Q93034
1,P30305,P78386
1,P30305,P24941
1,Q15843,P62899
1,Q14511,P49023
1,Q15843,Q969M7
1,Q13564,Q8TBC4
1,Q13564,P61081
1,Q14240,Q7L2H7
1,Q14240,Q9UBQ5
1,P17947,P35637
1,Q13617,P27105
1,O76031,Q16740
1,P05412,P45984
1,Q13617,P61201
1,P49792,P37198
1,Q13620,Q7L5N1
1,Q99666,P54578
1,Q99666,Q9Y2K6
1,P05412,Q16236
1,Q13620,Q9UBW8
1,Q13620,Q8WWQ0
1,P05412,P15172
1,P05412,Q14494
1,Q13620,Q8IWE4
1,P37198,Q8WYP5
1,O14641,Q9GZV5
1,P05412,O60869
1,Q13416,Q9H211
1,Q99418,Q9Y487
1,P05412,Q9UI36
1,Q13416,P33993
1,Q92973,P09132
1,Q92973,Q99666
1,Q92973,P09651
1,P25205,P49736
1,Q92973,Q5S007
1,P09132,O15397
1,P25205,P33993
1,P05412,P14868
1,Q9UBD5,P33993
1,Q9Y5N6,O43929
1,P68400,P09038
1,P05412,P26640
1,Q9H211,O60264
1,Q9H211,Q9BQ67
1,P68400,P24534
1,Q9H211,Q9UJX3
1,Q9H211,O95251
1,P68400,Q92769
1,P33991,Q9BTE3
1,P06400,P51532
1,Q7L590,P33993
1,P06400,P49715
1,P06400,O15379
1,Q15365,P57723
1,P68400,P16104
1,P06400,P15336
1,Q92997,O15169
1,P35249,O60885
1,P32121,Q13428
1,P32121,Q96GQ7
1,Q96EV8,Q6QNY0
1,P32121,P63010
1,P06400,P30281
1,P32121,Q15750
1,P32121,Q13233
1,Q9UBC3,Q96EB6
1,P32121,P07550
1,Q13285,P78337
1,Q16637,O43390
1,Q9UBB5,Q8WXI9
1,P23511,Q13952
1,Q16637,P62306
1,Q16637,P62308
1,O95983,O94776
1,Q16637,P10415
1,O95983,Q9ULU4
1,P13984,O94763
1,P13984,P01100
1,P00519,P62993
1,P14678,O95400
1,P14678,P62308
1,P62318,Q9UHI6
1,P00519,P11274
1,Q9NVP2,Q04323
1,P00519,P54274
1,O14964,Q96B67
1,P53675,P09497
1,Q9Y5X3,O60331
1,Q9UHI6,Q9NY27
1,P21675,P35269
1,Q9UHI6,Q9H840
1,P51681,P40763
1,Q16890,O43399
1,P21675,Q00987
1,Q00987,P08069
1,Q00987,P49459
1,P10275,P32780
1,P10275,P27797
1,P10275,Q92793
1,P10275,Q13485
1,P10275,P62826
1,Q9NPB3,P63098
1,P63098,P62937
1,Q15424,Q14151
1,Q00987,Q7Z6E9
1,O95835,Q4VCS5
1,P10275,Q9UBS8
1,P38398,P11802
1,Q00987,P06703
1,Q00987,Q5T7V8
1,P38398,P11388
1,P38398,P28749
1,P38398,Q16777
1,Q00987,P17980
1,Q00987,P13693
1,P48764,O43745
1,P24941,P38936
1,P24941,P61024
1,P24941,P30304
1,P10275,P07900
1,P23528,P16104
1,P24941,O00311
1,P10275,O95251
1,P08581,Q92990
1,Q92793,Q13469
1,P24941,P12268
1,P24941,P07900
1,Q96EY1,P40337
1,Q96EY1,Q86X55
1,P24941,P35579
1,Q92793,Q92886
1,Q9Y2J2,Q9NRG4
1,P40692,O95831
1,P27348,Q6PKG0
1,P27348,P49815
1,Q9NPF5,Q9Y230
1,Q9NPF5,O43257
1,P27348,P40818
1,Q9NPF5,P61244
1,Q92793,Q13363
1,Q9UK41,Q86VN1
1,P18846,P19784
1,P11802,P30281
1,P27348,P55196
1,P11802,Q9UHV2
1,P27348,Q02241
1,Q92793,Q00403
1,P11802,Q04323
1,P27348,O43491
1,Q92793,P18146
1,Q92793,P03372
1,P27348,Q9BZ23
1,P27348,Q8WYL5
1,Q92793,Q9UH73
1,Q92793,Q13351
1,P14635,P30304
1,P14635,P24522
1,P20073,P30626
1,Q13950,P84022
1,P49810,Q07817
1,Q13950,O15379
1,P03372,Q92993
1,Q13950,P46937
1,P49810,Q99828
1,P49810,Q9Y2W7
1,P78527,P09874
1,P49810,Q9NZ42
1,P78527,O15111
1,P49810,Q9BQ95
1,Q10567,Q9H1H9
1,P78527,O14757
1,P03372,P24863
1,P78527,P61956
1,P03372,P62280
1,P03372,P62854
1,P03372,P62701
1,Q13485,Q9Y297
1,P03372,P60866
1,Q99683,P30304
1,Q99683,O75293
1,P03372,P26373
1,Q13485,P28749
1,Q99683,Q96EZ8
1,Q13485,P15336
1,P03372,O00429
1,Q13485,O14640
1,Q15654,Q9NXV2
1,Q13485,P23769
1,Q8WZ42,Q969Q1
1,Q13526,P04637
1,Q8WZ42,P12814
1,P03372,P08727
1,P03372,P05783
1,P03372,Q9BQE3
1,Q13616,P63208
1,Q04206,O00221
1,Q13616,Q7L5N1
1,Q15796,Q9H2X6
1,Q13616,Q9UKT7
1,Q15796,P31749
1,Q04206,P06748
1,Q04206,P62249
1,Q04206,Q7Z4G1
1,Q15796,P48730
1,Q04206,O60885
1,P15408,P17535
1,P62993,Q14118
1,P31749,Q9BPZ7
1,P63165,Q00613
1,P63165,P20591
1,P62993,O00750
1,P62993,Q5SQ64
1,P62993,Q8TBC3
1,Q6QNY1,Q96SU4
1,P63165,P13639
1,P63165,P23396
1,Q92731,Q9H361
1,Q92731,P62269
1,Q92731,Q01130
1,P63165,Q9UKV3
1,Q13257,Q9UJX6
1,Q13257,Q6XUX3
1,P62993,O14490
1,P62993,O43150
1,Q16649,P35638
1,P63165,Q00839
1,Q5QJE6,Q16666
1,P62993,Q7L591
1,Q15019,Q16181
1,P63165,P61086
1,P62993,Q9H792
1,P63165,P55854
1,P62993,O43295
1,O14967,Q99965
1,P07550,Q14232
1,Q9GZM8,O14576
1,P07550,Q96B67
1,P48552,P56545
1,P48552,P37231
1,P48552,P03372
1,Q93096,Q9NRU3
1,P48552,P11474
1,Q15788,P24385
1,Q15788,Q07869
1,Q13619,Q96GG9
1,Q15788,P62508
1,P37173,P37023
1,Q15788,P17844
1,Q15788,Q96RI1
1,Q9NPF7,P29460
1,Q16623,P60880
1,Q15788,Q03181
1,O95619,Q92993
1,Q92859,O95631
1,Q99584,P01583
1,P51668,Q96BH1
1,P51668,Q86Y13
1,P51668,Q96EP1
1,Q09472,Q15797
1,P51668,Q13490
1,Q09472,Q99967
1,Q09472,Q16665
1,Q09472,P43694
1,Q09472,Q99743
1,P45973,Q9BWN1
1,P61077,Q9UNE7
1,P45973,Q9UIS9
1,P61077,Q13049
1,Q09472,Q92878
1,P45973,P68431
1,Q09472,P10914
1,Q92560,O75179
1,Q09472,Q14839
1,Q92560,Q8IXJ9
1,Q09472,P04637
1,Q6R327,Q13418
1,Q6R327,Q8TCU6
1,Q09472,P20823
1,Q09472,P15923
1,Q6R327,P42345
1,Q96HR3,Q9BWU1
1,Q96HR3,Q9H944
1,Q09472,Q00987
1,Q09472,P37231
1,Q15528,O95402
1,Q09472,Q8WUF5
1,Q9NWA0,Q9ULK4
1,Q9NWA0,O43513
1,Q09472,P17535
1,P55036,Q16401
1,P55036,O00232
1,P55036,O14818
1,Q09472,P09874
1,Q09472,P18848
1,Q9NWA0,A0JLT2
1,P45984,P45985
1,P45984,Q9BY84
1,Q9NWA0,P52435
1,Q14118,P46939
1,Q14118,P24043
1,Q14118,P11532
1,P45984,P17275
1,Q92800,Q92833
1,Q92800,Q5T6S3
1,P45984,P00533
1,Q9P086,Q9NPJ6
1,P83916,Q6R6M4
1,P83916,Q7Z3K3
1,P40763,P22736
1,P83916,Q96KQ7
1,P29590,Q6ZNA4
1,P29590,P35222
1,Q9BX63,P54278
1,P84022,Q9HCE7
1,P84022,Q13501
1,P84022,P28749
1,P63027,O00161
1,P84022,P15336
1,P84022,P31749
1,Q13490,Q04323
1,Q13490,O15392
1,Q13490,Q16763
1,Q92956,P67812
1,Q02878,P09038
1,Q02878,P06748
1,Q8TAQ2,Q68CP9
1,P00533,Q71U36
1,P40424,P31269
1,P40424,P14653
1,P40424,P09629
1,Q08211,P63104
1,P00533,Q92918
1,P00533,O15492
1,Q93034,P35228
1,P00533,P35221
1,Q93034,O95376
1,Q16665,Q9H6Z9
1,P00533,P17931
1,Q16665,Q15369
1,P06730,Q04743
1,Q16665,O94888
1,P06730,O60516
1,Q16665,P41227
1,Q15139,Q07021
1,Q9UNN5,P25445
1,O75618,Q9P031
1,Q9NR30,Q13418
1,P00533,P31749
1,P00533,Q16620
1,P05783,P23508
1,Q14566,Q96HA7
1,Q92905,P14174
1,Q92905,Q13618
1,O14936,Q9C0A0
1,Q15388,Q9BXM7
1,O14936,P34741
1,O15516,Q8WYA1
1,P19235,O60674
1,P19235,Q9NSE2
1,P19235,O14543
1,Q92905,Q9BXL7
1,Q71U36,O75056
1,Q92905,P17066
1,Q71U36,Q8WW22
1,P35222,Q15678
1,P63279,P04637
1,P35222,P11388
1,P63279,Q9UBC3
1,P63279,Q13867
1,P35222,Q92830
1,P63279,O94829
1,P35222,Q08050
1,P63279,Q01826
1,P35222,P49773
1,P35222,Q5JTC6
1,Q9NYA1,O15355
1,P48023,Q9UKS6
1,P13569,Q9H3Z4
1,O95630,Q9Y3E7
1,P01100,P29692
1,Q99497,Q9BXM7
1,Q92843,Q9BXH1
1,Q16520,P17535
1,Q16520,P80217
1,Q8N3L3,Q96EV8
1,Q9UJY5,Q99523
1,P35916,P49767
1,Q8WYK2,P17544
1,P17275,P15407
1,P62750,P83731
1,P17535,P15336
1,P62750,P06748
1,Q15233,P23246
1,O00463,P36941
1,P20618,O00487
1,O00463,O14836
1,Q09013,Q16082
1,O00463,Q9Y6Q6
1,P20618,P28072
1,P35372,Q9Y679
1,P56199,P21941
1,P01011,P20151
1,P01011,Q96KC8
1,Q14152,P60228
1,O14745,P09619
1,O14745,P48764
1,Q14152,Q9UBQ5
1,P20936,Q9NRY4
1,O14745,Q2Y0W8
1,P52333,P40227
1,P52333,P17987
1,O14745,Q9BXI6
1,P52333,P50991
1,P42858,Q15642
1,P55884,Q7L2H7
1,P55884,P19784
1,P12757,P12755
1,Q9H9Q4,Q13426
1,Q9HC52,P42568
1,P42858,P55345
1,P43403,P20963
1,P78364,Q96GD3
1,P78364,Q14781
1,Q86UR1,Q8NFA2
1,P40337,P20618
1,O60264,Q9NRF9
1,O60264,P68431
1,P40337,P37802
1,Q96B97,P49848
1,P40337,O95340
1,Q96B97,Q9ULH1
1,P52435,P52434
1,P52435,O15514
1,P40337,P12268
1,Q96B97,P00533
1,P40337,Q92769
1,Q96B97,Q9Y6R4
1,P49720,O14818
1,P52735,P62993
1,P40337,P17987
1,Q99436,P28074
1,Q99436,P49721
1,O43597,P62993
1,Q99436,Q99460
1,P17980,Q9BUZ4
1,O14818,Q9Y5K5
1,O14818,O00487
1,P62837,Q96FW1
1,P17980,P62191
1,P43686,Q9BRP4
1,P43686,Q99460
1,O00339,P02452
1,P43686,O00487
1,P62837,Q13049
1,P48509,P26006
1,P26006,P05556
1,Q969H0,Q00653
1,P68036,Q9Y4X5
1,P68036,P50876
1,P04792,P11413
1,Q9Y5K6,P19320
1,P05556,P08195
1,O60674,P06213
1,O60674,P40238
1,O60674,P06241
1,P10415,Q9BXH1
1,P05556,P31946
1,P05556,P21333
1,O60674,O14492
1,O60674,Q9NRF2
1,Q92990,P62877
1,Q02790,P19320
1,Q02790,P08238
1,Q9Y262,O60739
1,Q8WU20,Q07889
1,Q9H6Q3,P00533
1,P60228,Q9HC44
1,P60228,P26441
1,P11274,Q5T2W1
1,Q9Y376,O00506
1,P07355,P13688
1,O75385,P60520
1,P08134,O60610
1,P61586,P52824
1,Q99459,P25205
1,Q99459,P33992
1,Q9Y2L1,Q13868
1,Q9Y2L1,Q96B26
1,P61586,Q969H4
1,P61586,O15068
1,P61586,Q9HCE7
1,Q99459,Q7L1Q6
1,Q99459,P33176
1,Q13868,Q5RKV6
1,Q13868,Q92945
1,P61586,Q8WZ19
1,Q99459,P62304
1,Q13868,Q9NQT4
1,Q13868,Q9NQT5
1,Q99459,Q9UJV9
1,O60890,P60953
1,Q16512,O15530
1,Q96B26,Q01780
1,Q16512,O60583
1,Q99459,Q9BV38
1,Q96B26,Q9NQT5
1,Q16512,P12036
1,Q13464,Q99816
