Cls,IntA,IntB
1,Q05397,P35568
1,Q05397,O60674
1,P09234,Q01844
1,Q05397,P60484
1,O43809,Q16630
1,P55072,P31749
1,P55072,Q15003
1,P27361,P04637
1,Q96SB4,P07910
1,Q9BQE4,Q86TM6
1,Q96SB4,Q9H307
1,Q96JH7,Q14CS0
1,Q96JH7,P68543
1,P27361,Q16828
1,Q96SB4,Q9Y5S9
1,Q96SB4,Q96MU7
1,O14976,Q9NQ11
1,P62942,Q92990
1,Q14677,Q9UJY4
1,P27361,P62136
1,P62942,O15105
1,P27361,Q12913
1,P21817,Q86YM7
1,O00291,P09497
1,Q13061,P23327
1,Q9NSB8,Q86YM7
1,Q9NSC5,Q16643
1,O00267,O14744
1,Q07666,Q96MU7
1,O00267,P52434
1,Q92736,P17612
1,P17612,Q08499
1,P17612,P49840
1,Q07666,P26368
1,P56945,O15259
1,P56945,P46108
1,P56945,P63104
1,P56945,Q96B97
1,Q9UBV8,Q53G59
1,Q13432,P01730
1,Q15843,Q13617
1,Q13432,P36404
1,O14744,P68431
1,Q13432,Q01344
1,Q13432,Q7Z494
1,P62310,O15116
1,O75807,Q99933
1,O75807,Q12824
1,P30305,Q04917
1,Q15843,Q15046
1,Q04917,P37840
1,Q92835,P24394
1,Q04917,Q70EL4
1,Q92835,Q9BZW8
1,Q04917,Q02241
1,Q15843,P62266
1,Q04917,P30304
1,Q14240,P78344
1,Q14240,Q14152
1,Q14511,Q13905
1,Q14511,O75815
1,Q14240,O15371
1,Q14240,O43795
1,Q14240,P04792
1,P05412,Q13950
1,Q13617,Q9UBW8
1,P05412,Q92905
1,Q13620,P62877
1,P05412,Q8WYK2
1,Q13620,O94888
1,Q13620,Q9NZJ0
1,Q13620,Q9BQ67
1,Q9HAV4,Q9Y2Q3
1,Q9UI26,Q969T4
1,Q13620,Q8TEB1
1,Q9UI26,P51965
1,Q13620,Q9BT78
1,O14641,Q5S007
1,Q13416,Q9Y5N6
1,Q13416,P33991
1,P05412,P07900
1,P05412,Q06481
1,P05412,P41240
1,P05412,Q12873
1,P05412,P17544
1,Q9UBD5,O43929
1,P05412,P41252
1,Q9UBD5,Q9UFC0
1,Q9Y5N6,O00311
1,P68400,P29692
1,Q9H211,O75496
1,P68400,Q04206
1,P68400,P07910
1,P06400,P35232
1,Q9H211,Q9UIG0
1,P68400,P22626
1,Q9H211,P11387
1,P68400,Q92997
1,P68400,P46777
1,P06400,P10275
1,Q9H211,P06493
1,P06400,P35869
1,P68400,Q13351
1,P68400,Q14978
1,P06400,Q92966
1,Q7L590,P30281
1,P06400,P42685
1,P60033,P21926
1,P68400,O00566
1,Q14103,Q15365
1,P06400,O60381
1,P06400,Q5TKA1
1,P06400,Q16533
1,Q15365,Q13427
1,P32121,P25105
1,P32121,P53779
1,Q92997,Q5S007
1,P32121,O00203
1,P32121,Q14137
1,P32121,Q8N983
1,P06400,Q00987
1,Q96EV8,Q8IY31
1,P06400,P29374
1,Q01826,Q9NRL2
1,Q01826,P29590
1,Q9UBC3,Q9BPX3
1,O00422,P04844
1,O00422,Q96EK5
1,O00422,Q15287
1,Q13285,P43694
1,Q13285,Q15717
1,P23511,P25208
1,P13984,P29083
1,Q16637,Q9Y3F4
1,Q16637,Q8WXD5
1,Q16637,Q969L4
1,Q16637,P15880
1,O75530,P26010
1,O75530,Q9Y3T9
1,P14678,P50053
1,P00519,O15350
1,Q8N108,Q96KQ7
1,P00519,P38398
1,P00519,P10636
1,P62318,Q99459
1,Q13472,Q9H9A7
1,Q12959,Q15303
1,P00519,O60504
1,P00519,P46108
1,Q12959,P60484
1,P00519,Q00987
1,P00519,P04040
1,Q9NVP2,P62899
1,Q9NVP2,Q96HA7
1,P36896,P09529
1,P36896,P27037
1,Q9UHI6,P62316
1,Q9UHI6,Q8TEQ6
1,Q9UHI6,Q96T60
1,P54253,Q96RK0
1,P51681,P01730
1,Q00987,P29590
1,Q00987,Q92993
1,Q00987,P06748
1,O75643,Q15287
1,Q00987,O75832
1,Q00987,O75604
1,O75643,Q15029
1,P10275,Q9UBK9
1,P10275,Q14192
1,P10275,P78317
1,P10275,O15164
1,P10275,O95425
1,Q00987,P04406
1,Q33E94,P48380
1,P10275,P51843
1,P10275,Q15596
1,P10275,Q96L73
1,P10275,P50750
1,P38398,P14859
1,P10275,O75925
1,P10275,P30305
1,Q00987,Q96PM5
1,Q00987,O14746
1,Q00987,P55036
1,P38398,P51965
1,P10275,P10606
1,P10275,P15884
1,P24941,O75909
1,P24941,Q5MJ70
1,P05023,P05026
1,P08581,Q96EY1
1,P24941,P49662
1,P24941,P37802
1,P24941,P33552
1,Q92793,Q15788
1,Q9Y2J2,Q04917
1,P24941,Q08379
1,Q92793,Q15650
1,Q9Y2J2,Q9UHC6
1,Q92793,Q9H2X6
1,Q92793,Q96RS0
1,P40692,Q9BX63
1,Q92793,P68400
1,P27348,Q99698
1,Q9UK41,Q9BRG1
1,Q92793,Q9UER7
1,Q92793,P01106
1,Q92793,Q9NP62
1,P27348,Q32P44
1,P27348,A6ND36
1,P27348,Q9NQU5
1,P27348,Q9P0V3
1,P11802,Q13451
1,Q92793,P15336
1,Q92793,P37231
1,P14635,Q12778
1,Q92793,O43524
1,P27348,Q13310
1,Q92793,P54252
1,P14635,Q00535
1,P30626,P28676
1,P21854,Q92854
1,P03372,Q01851
1,P49810,Q14192
1,P49810,Q6PIL6
1,P03372,Q8NI08
1,Q10567,Q13315
1,P78527,Q13426
1,P03372,Q15291
1,Q15811,P60880
1,Q15811,Q05193
1,P78527,P12956
1,Q8IZP0,Q9Y6W5
1,P03372,P62263
1,Q01082,Q99459
1,Q99683,P53041
1,Q13485,P98177
1,Q13485,O75925
1,Q13485,O15198
1,P03372,Q7Z406
1,P03372,P15880
1,Q13485,P52952
1,Q13485,Q13309
1,Q8WVJ9,P15884
1,O14757,Q13616
1,P03372,Q16881
1,P03372,P78371
1,P03372,Q99460
1,Q13526,P98177
1,Q13526,P51617
1,Q04206,P25963
1,Q04206,O95571
1,Q13616,Q99627
1,Q04206,P19784
1,Q15796,Q8N2W9
1,Q04206,Q9BZS1
1,Q04206,P78545
1,O60885,P35251
1,Q13616,P41002
1,P31749,Q9UKG1
1,P63165,P63279
1,P31749,P06748
1,P31749,Q13043
1,P62993,P07910
1,P31749,P15056
1,P31749,P09104
1,P62993,Q14247
1,Q9Y3I1,Q13490
1,P62993,Q8NFH8
1,Q9Y3I1,Q7L5N1
1,P63165,Q01082
1,P62993,Q04912
1,P63165,P18146
1,P62993,Q05193
1,P62993,O75674
1,P63165,Q9P0U3
1,P63165,Q99459
1,P78537,Q6QNY0
1,O95295,Q8NER1
1,O95295,Q5SW79
1,Q92731,Q13257
1,P62993,O14492
1,P63165,Q9UMS4
1,Q92731,Q9UQ35
1,Q92731,Q92621
1,P62993,P42566
1,Q92731,Q99460
1,P63165,P61956
1,Q92731,P62701
1,P62993,P60866
1,Q92731,P62854
1,Q92731,Q13243
1,Q13257,O15205
1,P62993,P11142
1,Q13257,Q9Y3Q8
1,P63165,Q13263
1,P63165,Q14974
1,P62993,O43516
1,P63165,P55265
1,P61764,Q00535
1,O43933,Q7Z412
1,P62993,Q8TF74
1,P62993,Q9H3S7
1,Q99719,Q9NVA2
1,P62993,Q6ZUJ8
1,Q99719,Q14141
1,Q99719,Q16181
1,P62993,Q9H7D0
1,P62993,A6NGB9
1,P63165,P54253
1,P43694,P52952
1,P43694,P61296
1,Q9Y266,P52429
1,P48552,Q13642
1,Q13619,Q99627
1,Q13619,Q8N5D0
1,P28070,P28074
1,Q15583,Q9NVU7
1,P28070,O14818
1,Q15788,O75469
1,Q15788,Q969G3
1,Q9UIV1,A5YKK6
1,Q15788,P10826
1,Q9UFF9,Q9ULM6
1,P35462,P62166
1,Q15788,P13631
1,Q16623,P21579
1,O95619,Q9Y265
1,Q16623,Q15833
1,Q16623,Q8NFX7
1,O95619,Q9H2F5
1,O95619,Q6PIV2
1,O95631,O95185
1,O95631,P43146
1,Q16623,Q01959
1,Q16623,O95292
1,Q15672,O94776
1,P21579,Q9Y6K9
1,Q09472,P39748
1,P60880,Q9C026
1,P51668,Q9Y577
1,Q16695,P49736
1,Q09472,Q9Y6Q9
1,Q16695,Q9UNL4
1,Q16695,Q14781
1,Q16695,O43189
1,Q16695,Q15326
1,P61077,Q9Y3C5
1,P61077,O94941
1,P45973,Q9NQS7
1,Q09472,Q86X55
1,P45973,P51608
1,Q09472,P14316
1,P45973,Q6N043
1,Q92560,Q9UJX3
1,Q09472,Q13105
1,P45973,Q96GD4
1,P49840,Q92837
1,Q09472,P31749
1,P30154,P13639
1,Q09472,P17844
1,Q09472,P24928
1,Q9NWA0,Q93074
1,P55036,O00231
1,P55036,O43242
1,Q9NWA0,Q9NVC6
1,Q9NWA0,Q13503
1,P45984,P04637
1,P45984,P19419
1,Q9NWA0,P30876
1,Q9NWA0,P62487
1,P45984,Q9UQF2
1,P45984,Q13387
1,O96017,Q9Y248
1,P45984,P40763
1,Q9P086,O95402
1,P83916,Q9Y6K1
1,P40763,Q14526
1,P29590,Q96EP1
1,P29590,P62913
1,P84022,Q9Y297
1,P84022,Q8N2W9
1,O00161,P51809
1,Q07011,P41273
1,P84022,Q9UPN9
1,Q02878,O00567
1,P00533,P04406
1,P84022,Q9Y4E8
1,P00533,P03372
1,O00470,P31271
1,P00533,Q12929
1,P00533,P18085
1,O00470,P16220
1,Q08211,Q9UKV8
1,P00533,Q13882
1,P00533,Q07912
1,P00533,P42566
1,Q93034,Q96A44
1,Q08211,Q00839
1,Q93034,Q6PH85
1,P00533,Q00325
1,P18847,Q00987
1,P00533,P04792
1,Q7L5N1,P15374
1,P00533,P11142
1,Q7L5N1,O94889
1,Q7L5N1,Q8NEZ5
1,Q7L5N1,Q9UK73
1,P00533,Q9UBN7
1,Q16665,Q92769
1,Q16665,Q96F10
1,Q16665,Q92831
1,P06730,Q13542
1,P00533,P06493
1,Q16665,P34932
1,P00533,P08631
1,Q16665,O00257
1,O14763,P50591
1,Q9UNN5,P67870
1,Q9NR30,P67809
1,Q9NR30,O75530
1,P00533,Q9Y6K9
1,P18848,P15407
1,P18848,O75444
1,O14793,O95633
1,P00533,Q9Y5X1
1,P00533,O14544
1,Q92905,P55789
1,P13501,P18827
1,Q92905,Q13098
1,Q92905,Q9UBW8
1,P18827,O14936
1,Q13867,P47914
1,Q92905,Q15843
1,O14936,Q9P202
1,P54753,P55196
1,O14936,Q9Y624
1,O14936,Q9BSU1
1,Q92905,Q5VUJ6
1,Q92905,P34931
1,P35222,Q92729
1,P35222,O14907
1,P35222,Q99697
1,P35222,Q9Y6N8
1,P35222,P23470
1,P48023,O43586
1,P35222,Q9UKB1
1,P63279,P03372
1,P48023,Q9Y5X1
1,O95630,Q9Y3C5
1,P63279,Q9BYV6
1,P63279,Q13233
1,P13569,Q05086
1,Q96NW7,Q9UQB3
1,P01100,P19784
1,P25963,Q9UKB1
1,P25963,P23396
1,Q8N6T3,Q5S007
1,Q92843,Q96LC9
1,Q16520,P17275
1,Q16520,P35638
1,Q9UJY4,Q92673
1,P40222,Q9UHD2
1,Q16520,P49715
1,Q9UJY4,Q9Y5Z0
1,Q15836,P51572
1,Q9UJY5,P84077
1,Q9UJY5,P11717
1,Q13114,P25942
1,P17535,P41182
1,P62750,O00567
1,P17535,P38398
1,Q13114,P28908
1,Q13114,Q96G74
1,Q99717,Q53GL0
1,Q13114,Q13489
1,P20618,Q9BQ83
1,Q15233,Q13547
1,P15976,Q01543
1,P20618,O00231
1,O15304,Q9HBW0
1,O15304,P98170
1,P01732,P04234
1,P01732,P17693
1,P08246,P08697
1,O14745,P50148
1,Q14152,P23508
1,Q14152,Q8TAF3
1,P42858,P35520
1,P42858,O00291
1,P42858,P61086
1,P42858,Q9BYW2
1,P12757,Q6ZNA4
1,Q9HC52,Q03111
1,Q9HC52,P35226
1,P49917,Q96T60
1,P04234,P55072
1,P40337,P49368
1,P78364,O95503
1,Q08881,P00533
1,O60264,Q9NRG0
1,O60264,Q9NRL2
1,Q9NRL2,Q9NRF9
1,P52435,P62487
1,P40337,Q12996
1,Q96B97,P09619
1,Q96B97,O94850
1,P40337,P22736
1,Q96B97,Q14141
1,Q96B97,P47755
1,P49720,P35998
1,O15357,Q9BX66
1,Q99436,P25787
1,Q99436,O00487
1,P17980,P62333
1,P62837,P46934
1,P17980,P35998
1,Q9BQQ3,Q15363
1,P62837,Q96EP1
1,P17980,O00232
1,P25789,P28074
1,P43686,P28566
1,P62837,Q9Y577
1,P43686,Q9Y5K5
1,O00339,P21941
1,P62837,O94822
1,P43686,O00232
