Class,IntA,IntB
1,Q02297,P53667
1,P15498,P19174
1,P15498,Q14289
1,P15498,P61978
1,P15498,O43561
1,P15498,O15524
1,P15498,Q9H0H5
1,P15498,P29350
1,P15498,P19235
1,P15498,Q07666
1,P19174,P61586
1,P19174,P04629
1,P19174,Q16288
1,P19174,P42768
1,P19174,O43561
1,P19174,O14939
1,P19174,Q07666
1,P19174,O95817
1,P19174,Q9GZY6
1,P19174,P19235
1,P19174,P20936
1,P19174,P10912
1,P61978,P19320
1,P61978,P09429
1,P61978,P41240
1,P61978,P17676
1,P61978,Q15366
1,P61978,Q07666
1,P61978,Q96PU8
1,P61978,P63279
1,P61978,Q5VWX1
1,P61978,P26599
1,P61978,Q00987
1,P61978,Q86X55
1,P61978,P04637
1,P61978,P61956
1,P61978,P11940
1,P61978,Q14103
1,Q14289,P05106
1,Q14289,Q05209
1,Q14289,Q9BZ71
1,Q14289,Q9BZ72
1,Q14289,P20936
1,Q14289,Q9Y6R4
1,Q14289,Q01844
1,O43561,P06239
1,O43561,P12314
1,O43561,P12318
1,P07947,Q07666
1,P07947,P16671
1,P29350,P06239
1,P29350,P11274
1,P29350,Q9UQC2
1,P29350,P31994
1,P29350,Q8NHJ6
1,P29350,P23458
1,P29350,Q6GTX8
1,P29350,P19235
1,P29350,Q96P31
1,P09769,P42768
1,P09769,Q9Y6K9
1,P11309,P07900
1,P11309,Q00987
1,P11309,P38936
1,P11309,Q9UNQ0
1,P11309,P27448
1,P52735,O75674
1,P40855,P33897
1,P40855,Q9UBJ2
1,P40855,Q92968
1,P40855,P56589
0,P40855,A1A5B4
0,P40855,P51684
1,O14654,P07900
1,O14654,P46108
1,Q92569,P42338
1,Q92569,P46108
1,Q92569,P35568
1,Q92569,O14544
1,P52630,Q00978
1,P09874,P19320
1,P09874,Q04206
1,P09874,P04637
1,P09874,P05412
1,P09874,P63279
1,P09874,P61956
1,P09874,P26358
1,P09874,Q01094
1,P09874,P38936
1,P09874,Q9Y6K9
1,P09874,P63165
1,P09874,Q14191
1,P09874,Q96PK6
1,P09874,P49916
1,P09874,P17542
1,P09874,Q14181
1,P09874,P13010
1,P09874,P16403
1,P09874,Q96A08
1,P09874,Q9NTX7
1,P09874,P12956
1,P10636,P08238
1,P10636,P23443
1,P10636,P31749
1,P10636,P49841
1,P10636,Q96L34
1,P10636,Q13509
1,Q02952,P07550
1,Q02156,P08238
1,Q02156,P35579
1,Q02156,P68133
1,Q02156,P12235
1,Q02156,P17302
1,P05067,P07900
1,P05067,O14964
1,P05067,P23142
1,P05067,P49841
1,P05067,P02647
1,P05067,P27797
1,P05067,P49810
1,P05067,Q13387
1,P05067,P21810
1,P05067,Q13867
1,P05067,P11142
1,P05067,Q9NSB8
1,P05067,P01023
1,P05067,O60293
1,P05067,Q8IXZ2
1,Q13387,O14733
1,Q13387,Q12852
1,Q13387,Q92913
0,Q13387,P51684
1,P42685,P06400
1,P42685,P41240
1,P41240,P49023
1,P41240,P05412
1,P41240,Q13283
1,P62330,O75154
1,P62330,Q13310
1,P62330,Q14204
1,P62330,Q99418
1,P62330,O00471
1,P62330,P54577
1,P62330,P22102
1,P62330,Q9NZ52
1,P62330,Q9UJY5
1,Q99418,Q8WWN9
1,P05023,P05026
1,P27348,P48552
1,P27348,P46527
1,P27348,Q00987
1,P27348,P30305
1,P27348,Q9P0K7
1,P27348,P49815
1,P27348,Q14814
1,P27348,Q53ET0
1,P27348,Q5PRF9
1,P27348,O60282
1,P27348,Q9UDY2
1,P27348,Q96F86
1,P27348,P55196
1,P27348,Q9NQU5
1,P27348,O43491
1,P27348,Q04917
1,P27348,P15056
1,P27348,P06748
1,P27348,P26045
1,P27348,P84103
1,P27348,Q13310
1,Q99075,P21926
1,Q99075,O43847
1,P51636,P20936
1,P20936,P06239
1,P20936,P49023
1,P20936,P04629
1,P20936,Q07666
1,P20936,P54753
1,P20936,Q13283
0,P20936,P51684
1,Q04695,O94782
1,P46108,O15524
1,P46108,Q07666
1,P46108,Q14511
1,P46108,Q8WU20
1,P46108,P29320
1,P46108,P42684
1,P46108,P17600
1,P46108,P54753
1,P46108,Q9Y3L3
1,P46108,Q8IZD9
1,P46108,A7KAX9
1,Q12929,Q9UQB8
1,P18085,O75154
1,O14964,Q99816
1,O14964,Q9UJY4
1,O14964,Q96B67
1,Q9UBB4,Q9Y5V3
1,Q9UBB4,Q9Y2Q3
0,Q9UBB4,A1A5B4
0,Q9UBB4,P51684
1,Q9NR50,Q14232
1,P11142,P07900
1,P11142,P19320
1,P11142,Q04206
1,P11142,O95817
1,P11142,P04637
1,P11142,P62136
1,P11142,P05412
1,P11142,P61956
1,P11142,Q14103
1,P11142,P11802
1,P11142,Q00597
1,P11142,P60709
1,P11142,Q13043
1,P11142,Q13217
1,P11142,Q92598
1,P11142,Q9NZL4
1,P11142,P25685
1,P11142,Q15750
1,P11142,P31948
1,P08238,P07900
1,P08238,P63165
1,P08238,O00170
1,P08238,P04637
1,P08238,P61956
1,P08238,P22607
1,P08238,Q9Y6K9
1,P08238,Q15831
1,P08238,Q9UHD2
1,P08238,Q14164
1,P08238,P50750
1,P08238,Q9H6T3
1,P08238,Q92598
1,P08238,P04899
1,P08238,P35579
1,P08238,P13639
1,P08238,P15056
1,P08238,Q13618
1,P08238,P19320
1,P08238,P11802
1,P08238,P31948
1,P08238,O95718
1,Q99962,O43426
1,Q99962,P49418
1,P98077,P04629
1,Q9NSE2,P19235
1,P07900,P06239
1,P07900,P05412
1,P07900,P63165
1,P07900,O00170
1,P07900,P04637
1,P07900,P43034
1,P07900,P55854
1,P07900,Q00987
1,P07900,Q13619
1,P07900,P37173
1,P07900,Q9Y6K9
1,P07900,Q03113
1,P07900,P19388
1,P07900,Q15831
1,P07900,P19320
1,P07900,Q15750
1,P07900,P04150
1,P07900,Q9UHD2
1,P07900,O43765
1,P07900,P11802
1,P07900,P31749
1,P07900,Q13043
1,P07900,P19784
1,P07900,Q9BQI3
1,P07900,Q02153
1,P07900,Q9H7B4
1,P07900,Q719I0
1,P07900,P81133
1,P07900,Q8TF40
1,P07900,Q9H6T3
1,P07900,Q9H1R3
1,P07900,Q96EB6
1,P07900,Q9UQ88
1,P17931,P12318
1,P17931,Q99728
1,P17931,Q13740
1,Q05209,P42768
1,Q05209,P04629
1,Q05209,P49023
1,O95782,P19320
1,O95782,Q96CW1
1,O95782,Q13492
1,Q12852,O14733
1,P31948,P19320
1,P31948,P04150
1,P31948,Q70CQ1
1,P31948,Q6EEV6
1,P06493,P19320
1,P06493,P46527
1,P06493,Q13309
1,P06493,O95067
1,P06493,Q00597
1,P06493,Q99640
1,P06493,Q9H211
1,P06493,P14635
1,P06493,P38936
1,P06493,Q12778
1,P06493,P24522
1,Q15750,Q15326
1,P63010,P37173
1,P63010,P19320
1,P63010,Q9Y6Q5
1,P63010,Q96CW1
1,P63010,O60331
1,P63010,Q15287
1,P63010,P49418
0,O95470,Q8WTT0
0,O95470,P51684
1,Q96A65,Q9UPT5
1,Q96A65,Q9NV70
1,Q96A65,O00471
1,Q96A65,Q8TAG9
1,Q38SD2,Q86UR5
1,Q38SD2,P61626
1,Q38SD2,Q9UL15
0,Q38SD2,P51684
0,Q9UBS4,P51684
1,Q9UQB8,P63000
1,Q9UQB8,Q92558
1,P31749,P49815
1,P31749,P62136
1,P31749,Q13485
1,P31749,Q00987
1,P31749,Q8IXJ9
1,P31749,P06748
1,P31749,P45985
1,P31749,P38936
1,P31749,P23443
1,P31749,P46527
1,P31749,Q9UQC2
1,P31749,Q16513
1,P31749,P49841
1,P31749,Q9Y6K9
1,P31749,Q13309
1,P31749,Q92547
1,P31749,Q92574
1,P31749,P04150
1,P31749,Q92934
1,P31749,Q05195
1,P31749,O43524
1,P31749,Q12778
1,P31749,P22736
1,P31749,O95988
1,P31749,Q9H8T0
1,P31749,Q6R327
1,P31749,Q13043
1,P31749,P15056
1,Q9Y6K9,P63165
1,Q9Y6K9,P49841
1,Q9Y6K9,Q92844
1,Q9Y6K9,O76080
1,Q9Y6K9,O43734
1,Q9Y6K9,Q9BWT7
1,Q9Y6K9,Q9UNS2
1,Q9Y6K9,Q9UHD2
1,Q9Y6K9,Q9BXL7
1,Q9Y6K9,Q9UMW8
1,Q9Y6K9,Q9H6T3
1,Q9Y6K9,Q9BVN2
1,Q9Y6K9,Q5D1E8
1,Q9Y5X1,P48023
1,Q9Y5X1,P42768
1,Q9Y5X1,O43426
1,P06239,P06127
1,P06239,Q07666
1,P06239,Q9NP31
1,P06239,Q86WV1
1,P06239,P24468
1,P06239,P42768
1,P05412,Q04206
1,P05412,Q96EB6
1,P05412,P06400
1,P05412,P14921
1,P05412,P01100
1,P05412,P01106
1,P05412,P20226
1,P05412,P23511
1,P05412,Q13950
1,P05412,Q13485
1,P05412,P15408
1,P05412,P63165
1,P05412,P48552
1,P05412,Q15788
1,P05412,P18848
1,P05412,P63279
1,P05412,Q16520
1,P05412,Q02930
1,P05412,P61956
1,P05412,P41182
1,P05412,P35638
1,P05412,P04150
1,P05412,Q16236
1,P05412,P19784
1,P05412,Q99986
1,P05412,Q12873
1,P05412,P16220
1,P05412,Q13330
1,P05412,Q9NR55
1,P05412,Q08209
1,P05412,Q01844
1,P05412,O15226
1,P05412,Q02078
1,P05412,Q12824
1,P05412,Q92922
1,P05412,Q969G3
1,P05412,P41252
1,P05412,P17482
1,P05412,P49916
1,P05412,Q9Y4X5
1,P63165,P35609
1,P63165,Q07666
1,P63165,P04637
1,P63165,P01100
1,P63165,P63279
1,P63165,P26599
1,P63165,Q00987
1,P63165,P61956
1,P63165,P12814
1,P63165,P46776
1,P63165,O75925
1,P63165,Q93009
1,P63165,P10242
1,P63165,Q00839
1,P63165,P23497
1,P63165,Q13569
1,P63165,O15164
1,P63165,Q12873
1,P63165,Q99497
1,P63165,P41212
1,P63165,Q02078
1,P63165,P04150
1,P63165,O75030
1,P63165,Q9NP62
1,P63165,O43290
1,P63165,P18146
1,P63165,Q96ST3
1,P63165,Q9P0U3
1,P63165,P13639
1,P63165,Q04637
1,P63165,P16403
1,P63165,P16401
1,P63165,Q9UKV3
1,P63165,Q15029
1,P63165,P49790
1,P63165,O95551
1,P63165,Q92841
1,P63165,P08865
1,P63165,P27708
1,P63165,P21980
1,P63165,Q9BY12
1,P63165,Q14191
1,P63165,P23246
1,P63165,Q13428
1,P63165,P61086
1,P63165,Q9Y2X3
1,P63165,P55854
1,P63165,Q16236
1,P63165,P57740
1,O00170,P50750
1,P04637,P09429
1,P04637,Q96EB6
1,P04637,P11274
1,P04637,P20226
1,P04637,P27361
1,P04637,P23511
1,P04637,P63279
1,P04637,P10828
1,P04637,P05549
1,P04637,P19525
1,P04637,Q06609
1,P04637,P27694
1,P04637,P35354
1,P04637,P38646
1,P04637,Q99816
1,P04637,Q12824
1,P04637,Q99973
1,P04637,Q99986
1,P04637,Q15831
1,P04637,Q93009
1,P04637,P51948
1,P04637,P61086
1,P04637,P53779
1,P04637,Q9H4B4
1,P04637,Q9UNH5
1,P04637,Q13330
1,P04637,Q9NVC6
1,P04637,O95997
1,P04637,P54132
1,P04637,Q14191
1,P04637,Q53T94
1,P04637,P49841
1,P04637,Q86Z02
1,P04637,Q12873
1,P04637,Q96ST3
1,P04637,Q9UKY1
1,P04637,Q13227
1,P04637,Q9GZV1
1,P04637,O75925
1,P04637,P07384
1,P04637,P67870
1,P04637,Q99728
1,P04637,O95376
1,P04637,P50750
1,P04637,Q00987
1,P04637,P06748
1,P04637,P18146
1,P04637,Q9NRG4
1,P04637,P13639
1,P04637,P19447
1,P04637,Q03468
1,P04637,P04150
1,P04637,Q16666
1,P04637,P46736
1,P04637,P38936
1,P04637,Q92922
1,P04637,Q9H422
1,P04637,P16220
1,P04637,Q13155
1,P04637,Q9UM07
1,P04637,Q9BUJ2
1,P04637,Q14999
1,P04637,P61088
1,P04637,Q9BV47
1,P04637,Q15672
1,P04637,P46777
1,P04637,O43189
1,P04637,Q8TDY2
1,P04637,Q9H9J4
1,P04637,Q96FW1
1,P04637,Q96PU4
1,P04637,Q9H7Z6
1,P04637,P19784
1,P04637,Q13885
1,P04637,Q96S59
1,P04637,Q8N3Y1
1,P04637,P17987
1,P04637,P62979
1,P04637,O15047
1,P04637,Q9UBL3
1,P04637,Q9UL15
1,P43034,O43602
1,P43034,Q14204
1,P55854,P01100
1,P55854,P63279
1,P55854,P12814
1,P55854,P23497
1,P55854,Q13569
1,Q00987,P51668
1,Q00987,Q04206
1,Q00987,P06400
1,Q00987,P61081
1,Q00987,P20226
1,Q00987,Q93009
1,Q00987,P06748
1,Q00987,Q99816
1,Q00987,P46777
1,Q00987,Q96DY7
1,Q00987,P00374
1,Q00987,Q7Z6E9
1,Q00987,P60866
1,Q00987,P60709
1,Q00987,Q02878
1,Q00987,P62979
1,Q00987,P38936
1,Q00987,P12956
1,Q00987,Q12778
1,Q00987,O95376
1,Q00987,P61086
1,Q13619,P38936
1,Q13619,P46527
1,Q13619,Q969U6
1,Q13619,Q13216
1,Q13619,Q9BQ67
1,Q13619,Q9H211
1,Q13619,Q13098
1,Q13619,Q5TAQ9
1,Q13619,Q96GG9
1,Q13619,Q9BTE7
1,P37173,O95067
1,Q03113,P55291
1,P19388,P62136
1,P19388,Q9NWA0
1,P19388,Q9NVU0
1,P19388,P52434
1,P19388,P62875
1,P19388,A0JLT2
1,P19388,P30876
1,P19388,Q9H6T3
1,P19388,Q9H1D9
1,P19388,Q9Y535
1,P19388,Q9H9Y6
1,P19388,O00267
0,P19388,P51684
1,Q15831,Q8N1F8
1,Q15831,Q9NNW5
1,P19320,Q15942
1,P19320,P63000
1,P19320,Q96PK6
1,P19320,P62136
1,P19320,P61224
1,P19320,Q92841
1,P19320,P17987
1,P19320,P38646
1,P19320,P46778
1,P19320,P46777
1,P19320,P46776
1,P19320,Q9NZI8
1,P19320,P30041
1,P19320,P30050
1,P19320,O75340
1,P19320,O75369
1,P19320,P07195
1,P19320,O75146
1,P19320,P54577
1,P19320,P07384
1,P19320,P15153
1,P19320,Q01085
1,P19320,O43242
1,P19320,Q12905
1,P19320,P36578
1,P19320,P35637
1,P19320,P62906
1,P19320,P35580
1,P19320,P35579
1,P19320,O00410
1,P19320,Q9Y3U8
1,P19320,Q9Y3C6
1,P19320,Q9Y295
1,P19320,P23246
1,P19320,Q96AE4
1,P19320,P13639
1,P19320,Q15029
1,P19320,P62424
1,P19320,P13010
1,P19320,P49721
1,P19320,Q15366
1,P19320,P62244
1,P19320,P62241
1,P19320,P15880
1,P19320,P62280
1,P19320,Q9NVI7
1,P19320,P49915
1,P19320,P41252
1,P19320,O60506
1,P19320,Q92900
1,P19320,Q8WWM7
1,P19320,P31942
1,P19320,P08865
1,P19320,P16949
1,P19320,P60866
1,P19320,P60660
1,P19320,P00338
1,P19320,Q9UNQ2
1,P19320,Q96CW1
1,P19320,P33991
1,P19320,P28072
1,P19320,Q96EP5
1,P19320,Q9UPN3
1,P19320,P06748
1,P19320,Q04637
1,P19320,P67870
1,P19320,P26599
1,P19320,P12956
1,P19320,Q13283
1,P19320,P51991
1,P19320,Q00839
1,P19320,Q13148
1,P19320,P20618
1,P19320,P18124
1,P19320,P55196
1,P19320,P22087
1,P19320,Q13492
1,P19320,Q9ULV4
1,P19320,Q07020
1,P19320,P51148
1,P19320,P04843
1,P19320,P04818
1,P19320,P16401
1,P19320,Q14103
1,P19320,Q9H444
1,P19320,Q14204
1,P19320,P61081
1,P19320,Q9H3K6
1,P19320,P69891
1,P19320,P69892
1,P19320,P09382
1,P19320,P53990
1,P19320,Q15717
1,P04150,P09429
1,P04150,Q04206
1,P04150,Q04917
1,P04150,P17676
1,P04150,P63279
1,P04150,Q15788
1,P04150,P09086
1,P04150,Q14686
1,P04150,P24468
1,P04150,O75376
1,P04150,P27797
1,P04150,P10599
1,P04150,Q92922
1,P04150,Q99816
1,P04150,Q96S59
1,P04150,P16220
1,P04150,Q9Y3R0
1,Q9UHD2,Q04206
1,Q9UHD2,P42226
1,Q9UHD2,Q14164
1,Q9UHD2,Q96CV9
1,Q9UHD2,Q92844
1,Q9UHD2,A7MCY6
1,O43765,P10912
1,O43765,P46379
1,O43765,P60468
1,P11802,P06400
1,P11802,P62136
1,P11802,P01106
1,P11802,Q9UJU6
1,P11802,P38936
1,P11802,P46379
1,P11802,P46527
1,P11802,Q9UQE7
1,P11802,Q8IZT6
1,Q13043,P17987
1,Q13043,P38646
1,Q13043,Q16778
1,Q13043,O43422
1,Q13043,Q13188
1,Q13043,Q7L9L4
1,Q13043,Q96RQ3
1,Q13043,P16403
1,Q13043,P36578
1,Q13043,Q14BN4
1,P19784,Q04206
1,P19784,P11274
1,P19784,P01100
1,P19784,Q9H5J8
1,P19784,Q8IY57
1,P19784,P25440
1,P19784,Q15287
1,P19784,P67870
1,P19784,P09038
1,P19784,Q13428
1,P19784,O60282
1,P19784,Q3KNV8
1,P19784,Q8N5F7
1,P19784,Q9HCM7
1,P19784,Q9UQ88
1,P19784,Q6PII5
1,P19784,Q9UBL3
1,P19784,Q9ULU4
1,P19784,P20290
1,Q02153,P33402
1,Q9H7B4,Q5EB52
1,Q8TF40,O95166
0,Q8TF40,Q99250
0,Q8TF40,Q8WTT0
0,Q8TF40,Q9UGT4
0,Q8TF40,A5X5Y0
0,Q8TF40,P51684
1,Q9H6T3,P62136
1,Q9H6T3,Q9UBK9
1,Q9H6T3,Q9UHV9
1,Q9H6T3,O15212
1,Q9H6T3,Q9NUG6
1,Q96EB6,Q04724
1,Q96EB6,Q04206
1,Q96EB6,P06400
1,Q96EB6,O75376
1,Q96EB6,Q14191
1,Q96EB6,Q01094
1,Q96EB6,P01106
1,Q96EB6,P35568
1,Q96EB6,O43524
1,Q96EB6,P67870
1,Q96EB6,Q12778
1,Q96EB6,P26358
1,Q96EB6,Q9H7Z6
1,Q96EB6,P12956
