Class,IntA,IntB
1,P06239,O43561
1,P06239,P28907
1,P06239,P09326
1,P06239,Q9Y2R2
1,P06239,P25445
1,P06239,P43403
1,P06239,P04216
1,P06239,Q13501
1,P06239,Q9NP31
1,P06239,P07766
1,P06239,Q05086
1,P06239,P08575
1,P26038,P13598
1,P26038,P32942
1,Q13501,P04629
1,Q13501,P51617
1,Q13501,Q16620
1,Q13501,Q9UDY8
1,Q13501,P42261
1,Q13501,Q9H492
1,Q13501,Q14145
1,Q13501,O95166
1,Q13501,Q8IZQ1
1,Q13501,P42858
1,Q13501,P55084
1,Q13501,Q96CB9
1,Q13501,Q9UM22
1,Q13501,Q9Y4B4
1,Q13501,Q99759
1,Q13501,P58004
1,Q05209,P04629
1,P04629,Q8WU20
1,P04629,O14908
1,P04629,Q92529
1,P04629,Q9NRF2
1,P04629,P46934
1,P04629,A7KAX9
1,P02786,P61006
1,P02786,O95166
1,P61006,P50395
1,P61006,Q12851
1,P61006,Q9Y2J0
1,P61006,P31150
1,P61006,Q8TAG9
1,P61006,Q92930
1,O95166,Q9NT62
1,O95166,Q9Y4P1
1,O95166,Q8IZQ1
1,O95166,Q14145
1,O95166,Q3MII6
1,O95292,Q9P0L0
1,O95292,Q16623
1,O95292,Q99614
1,O95292,Q969R2
1,O95292,Q14849
1,Q9P0L0,O00562
1,Q9P0L0,Q13043
1,Q9P0L0,Q9NZN5
1,Q9P0L0,Q96SU4
1,Q9P0L0,Q99614
1,Q9P0L0,Q9BXB4
1,Q9P0L0,Q9BXW6
1,Q16623,P51809
1,Q16623,P48067
1,Q16623,Q8NFX7
1,Q16623,P40222
1,Q16623,Q9Y345
1,Q99614,P34932
1,O75553,Q06481
1,O75553,P01130
1,O75553,P51693
1,Q5SW96,P01130
0,Q5SW96,Q6UXZ3
0,Q5SW96,P47900
0,Q5SW96,Q9P0L9
0,Q9P2M1,Q6UXZ3
0,Q9P2M1,Q8TDN1
0,Q9P2M1,Q99250
0,Q9P2M1,P47900
0,Q9P2M1,Q9P0L9
0,Q9P2M1,P28221
1,O14908,O00159
1,O14908,Q16620
1,O14908,P23229
1,O14908,Q8N1F7
1,O14908,P56192
1,O14908,Q96T76
1,O14908,Q01995
1,P49407,P12272
1,P49407,Q03431
1,P49407,P21333
1,P49407,P62330
1,P49407,P30556
1,P49407,P50053
1,P49407,Q14978
1,P49407,O00541
1,P49407,Q92541
1,P49407,Q7Z4V5
1,O43424,P42262
1,O43424,Q9HD26
1,O43424,A4D2P6
1,Q14160,Q14155
1,Q14160,P16473
1,Q14160,Q99569
1,Q14160,O60346
1,Q13153,Q14155
1,Q13153,P53667
1,Q13153,Q14161
1,Q14204,Q14203
1,Q14204,Q8TD16
1,Q14204,P62330
1,Q14204,P14678
1,Q14204,P51808
1,Q14204,O14656
1,Q14204,Q13561
1,Q8TD19,P62826
1,Q6P1L5,Q9Y463
1,Q6P1L5,Q14145
1,Q5VZL5,P61956
1,Q5VZL5,Q9UBW7
1,Q92783,O95630
1,P22314,P46934
1,P22314,P61088
1,P22314,Q9Y385
1,P22314,P05161
1,P22314,Q8WUN7
1,P46934,Q15038
1,P46934,P68036
1,P46934,Q13322
1,P46934,Q969T9
1,P46934,Q96G27
1,P46934,Q99732
1,P46934,Q9BT67
1,P46934,Q16655
1,P46934,Q9H6T3
1,P46934,Q8N5I2
1,Q9UJY4,P56817
1,Q9UJY4,Q92673
1,Q9UJY4,Q9UJY5
0,Q9UJY4,Q6UXZ3
0,Q9UJY4,Q9P0L9
1,O43707,P46940
1,O43707,Q15599
1,O43707,Q13555
0,Q96AX9,Q6UXZ3
0,Q96AX9,Q8TDN1
0,Q96AX9,P28221
1,P01112,Q8WWW0
1,P01112,Q9UQ13
1,P01112,Q13671
1,P01112,Q9NZL6
1,P01112,Q9Y6X8
1,Q9HAU4,Q13017
1,Q9HAU4,O15105
1,Q9HAU4,Q15038
1,Q9HAU4,O95630
1,Q9HAU4,Q12904
1,Q9HAU4,P68036
1,Q9HAU4,Q9H469
1,Q13017,P52198
1,O15105,P62942
1,O15105,Q15750
1,O15105,O95630
1,Q15038,Q9NQZ3
1,Q15038,O43251
1,O95630,Q9HD42
1,O95630,Q9Y3E7
1,O95630,Q7LBR1
1,O95630,O00443
1,O95630,Q9NZZ3
1,Q12904,Q15046
1,Q12904,P56192
1,P68036,Q05086
1,P68036,Q8IWT3
1,P68036,P50876
1,P68036,O95376
1,P68036,Q6ZMZ0
1,P68036,Q9BYM8
1,Q9H469,Q13616
0,Q9H469,Q6UXZ3
0,Q9H469,Q99250
1,P52198,O43157
1,P01137,P37023
1,P01137,Q13347
1,P01137,Q6EMK4
1,P01137,P02458
1,P01137,P14780
1,P01137,Q14766
1,P01137,Q12841
1,P10600,Q6EMK4
1,Q9NPB6,Q13163
1,Q15750,P98170
1,Q15750,P11142
1,Q15750,Q9NYJ8
1,Q9NQZ3,Q96EP5
1,Q9NQZ3,Q8TB72
1,O43251,Q15717
1,O43251,Q93062
1,Q9Y3E7,Q9UQN3
1,O00443,Q13492
1,Q15046,Q15843
1,P56192,Q9HAW0
1,P56192,P23508
0,P56192,Q8TDN1
0,P56192,P28221
1,Q05086,Q8IXH7
1,Q05086,P34932
1,Q05086,Q9Y5K5
0,Q8IWT3,Q99250
0,Q8IWT3,Q9P0L9
0,Q6ZMZ0,Q6UXZ3
0,Q6ZMZ0,Q8TDN1
0,Q6ZMZ0,Q9P0L9
1,Q9BYM8,P05771
1,Q9BYM8,P21580
1,Q9BYM8,P55036
1,Q13616,P61081
1,Q13616,P62877
1,Q13616,P61201
1,Q13616,Q13309
1,Q13616,P55072
1,Q13616,Q15843
1,Q13616,P60900
1,Q13616,P49427
1,Q13616,P57775
1,Q13616,Q9UKT5
1,Q13616,Q9Y3I1
1,Q13616,Q9BXB5
1,Q13616,Q9BQ83
1,Q13616,Q969U6
1,Q13616,Q9NRD1
1,Q13616,P28070
1,Q13616,O60826
1,Q13616,Q9BTE7
1,Q13616,Q92564
1,O43157,Q9NZN5
1,O43157,O15085
1,P78527,Q04206
1,P78527,P61956
1,P78527,P19838
1,P78527,Q13901
1,P78527,Q13426
1,P78527,Q12906
1,P78527,P45984
1,P78527,P22415
1,P78527,P12956
1,P78527,O00743
1,Q12802,Q07869
1,Q12802,P10827
1,Q12802,P13861
1,Q12802,Q16611
1,P21580,Q9UHD2
1,P08670,P61956
1,P08670,P19838
1,P08670,Q16512
1,P08670,Q14203
1,P08670,Q14134
1,P08670,O95045
1,P08670,P07384
1,P08670,P14136
1,P07359,P21333
1,P07359,P00734
1,P07359,P14770
1,P07359,P13224
1,P49796,P52799
1,Q13671,P20339
0,Q13671,Q6UXZ3
0,Q13671,Q8TDN1
0,Q13671,Q9P0L9
1,P06733,P61956
1,P06733,P0DI81
1,P06733,Q9Y6Y0
1,P06733,P09104
0,Q9Y2K2,Q6UXZ3
0,Q9Y2K2,Q8TDN1
0,Q9Y2K2,Q9P0L9
1,P13224,P14770
1,P32927,P23458
1,P32927,Q01344
1,Q14978,Q9Y2X3
1,Q14978,O60832
0,Q96F86,Q6UXZ3
0,Q96F86,Q8TDN1
0,Q96F86,Q9P0L9
0,Q96F86,P28221
1,P62899,Q15843
1,P62899,Q96BK5
1,P62899,Q9Y478
1,P62899,Q9NY93
1,P14866,P22626
1,P14866,P09651
1,P23258,Q99832
1,P23258,Q96CW5
1,P23258,Q08AG7
1,P23258,Q9Y5B8
1,P23258,Q8NHV4
1,P23258,Q9UHV9
1,P23258,Q08380
1,P02545,P06400
1,P02545,P42166
1,P02545,Q9UHQ1
0,P02545,P28221
1,P06748,Q04206
1,P06748,Q96GD4
1,P06748,P19525
1,P06748,Q9UQ80
1,P06748,Q16778
1,P06748,Q9BQG0
1,P06748,Q9H211
1,P06748,P60228
1,P06748,P46783
1,P06748,P46087
1,P06748,P07919
1,P06748,P61513
1,P06748,Q9BZE4
1,P06748,Q5SSJ5
1,P06748,P62917
1,P09651,Q92973
1,P09651,P23246
1,P09651,O43390
1,P09651,P31943
1,P09651,Q92945
1,P09651,Q15717
1,P09651,Q13148
1,P09651,P60709
1,P09651,Q12906
1,P09651,O00233
1,P09651,Q1KMD3
1,P09651,P52272
1,P09651,Q9BZE1
1,P09651,P38159
1,P09651,Q8IX01
1,P09651,P98179
1,P09651,O75319
1,P09651,Q9UKM9
1,P09651,Q13151
1,P18206,Q9BX66
1,P23396,Q04206
1,P23396,P32969
1,P23396,P61247
1,P23396,P62081
1,P23396,Q15843
1,P23396,Q9UBU9
1,P23396,P19838
1,P23396,Q13043
1,P23396,P62273
1,P23396,P60866
1,P23396,P46781
1,P23396,P25398
1,P55072,O96017
1,P55072,P27824
1,P55072,P04234
1,P55072,O15503
1,P55072,O95155
1,P55072,Q14CS0
1,P55072,P23508
1,P55072,Q8TAT6
1,P55072,Q04323
1,P55072,Q9Y5A7
1,P60709,P35579
1,P60709,P46940
1,P60709,P51532
1,P60709,P07737
1,P60709,O95793
1,P60709,P11142
1,P60709,Q969G3
1,P60709,O15020
1,P60709,Q9Y230
1,P60709,Q9Y281
1,Q13625,Q04206
1,Q13625,P62140
1,Q13625,P62826
1,Q13625,Q9UBU9
1,Q13625,Q07817
1,Q15154,P49674
1,Q15154,Q96RK4
1,Q15154,Q8NFJ9
1,Q15154,O75665
0,Q15154,Q6UXZ3
0,Q15154,Q9P0L9
0,Q15154,P28221
0,Q16658,Q6UXZ3
0,Q16658,P28221
1,P13612,O00214
1,P13612,Q13477
1,P13612,P26010
1,P35579,Q8TF42
1,P35579,P21333
1,P35579,Q70EL2
1,P35579,Q7Z6Z7
1,P35579,Q9NQX4
1,P35579,Q12965
1,P30793,Q96SU4
0,Q8WXG6,Q6UXZ3
0,Q8WXG6,Q8TDN1
0,Q8WXG6,Q99250
0,Q8WXG6,Q9P0L9
0,Q8WXG6,P28221
1,Q9NYF3,Q9Y463
1,Q9NYF3,P61962
1,Q13111,P61956
1,Q13111,Q13185
1,Q13111,Q15047
0,Q13111,Q9P0L9
0,Q13111,P28221
1,P12956,Q96EB6
1,P12956,P61956
1,P12956,P14859
1,P12956,P22415
1,P12956,Q07812
1,P12956,Q13426
1,P12956,Q15554
1,P12956,Q8IW19
1,P12956,Q96P48
0,P12956,P28221
1,O43561,P43403
1,O43561,Q08881
1,O43561,P16885
1,O43561,Q13588
1,O43561,P12314
1,O43561,P12318
1,Q9Y2R2,P43403
1,P25445,O75340
1,P25445,Q9H422
1,P43403,P24666
1,P43403,P07766
1,P07766,P04234
1,P07766,P09693
1,P07766,Q8TE68
1,P08575,P20273
1,P08575,Q92854
1,P51617,P14778
1,P51617,Q9Y616
1,P51617,Q9NYJ8
1,Q16620,Q92529
1,Q9UDY8,Q9NYJ8
1,P42261,P42262
1,P42261,Q9H4G0
1,Q9H492,P31943
1,Q9H492,Q14145
1,Q9H492,Q9NT62
1,Q9H492,Q9Y4P1
1,Q9H492,P52272
1,Q14145,Q04206
1,Q14145,P06454
1,Q14145,Q9Y3Q8
1,Q14145,Q9UGI0
1,Q14145,P62495
1,Q14145,O15067
1,Q14145,Q9BXB5
1,Q14145,Q8IUH3
1,P42858,O00268
1,P42858,O95163
1,P42858,O75376
1,P42858,Q13363
1,P42858,O00291
1,P42858,Q12873
1,P42858,O14776
1,P42858,Q9BYW2
1,P42858,Q13011
1,P42858,P11142
0,Q96CB9,Q8TDN1
0,Q96CB9,Q99250
0,Q96CB9,Q9P0L9
1,Q9Y4B4,P61956
1,Q9Y4B4,Q9UIV1
1,Q99759,Q13480
1,Q99759,P45985
1,Q99759,P21333
1,Q99759,P34932
1,Q99759,Q13163
1,Q99759,O60271
1,Q99759,Q6Q0C0
1,Q99759,Q9UHV9
1,Q99759,P36776
0,P58004,Q6UXZ3
0,P58004,Q8TDN1
0,P58004,Q99250
0,P58004,Q9P0L9
0,P58004,P28221
1,P42262,P42263
1,Q9H4G0,Q99490
1,Q9H4G0,Q14643
1,Q9H4G0,P14416
1,Q05084,O75716
1,Q05084,Q14525
1,O75716,Q15583
1,O75716,Q9UJ70
1,O75716,Q96RG2
1,Q14525,Q9NW61
1,Q9Y261,P20719
1,P20719,Q15672
1,Q04206,P20226
1,Q04206,Q04864
1,Q04206,P18847
1,Q04206,Q07869
1,Q04206,Q9Y618
1,Q04206,P37231
1,Q04206,Q9Y6Q9
1,Q04206,Q15653
1,Q04206,Q9ULX6
1,Q04206,P11142
1,Q04206,Q9UNL4
1,Q04206,Q8WTS6
1,Q04206,Q9UHD2
1,Q04206,Q9Y6X2
1,Q04206,O00221
1,Q04206,P14316
1,Q04206,P14859
1,Q04206,Q15672
1,Q04206,P58546
1,Q04206,O94992
1,Q04206,P62829
1,Q04206,Q9Y230
1,Q04206,Q92785
1,Q04206,Q8N6T7
1,Q04206,Q96EB6
1,Q04206,P78545
1,P20226,P06400
1,P20226,P01100
1,P20226,Q5H9L4
1,P20226,P17480
1,P20226,Q92994
1,P20226,Q01892
1,P20226,Q9HAW0
1,P20226,P29375
1,P20226,Q12947
1,P20226,Q15543
1,P20226,Q12962
1,P20226,P78317
1,P20226,Q16514
1,P20226,Q03060
1,P20226,P14859
1,P20226,P09086
1,P20226,P35269
1,P20226,O00268
1,P20226,Q15545
1,P20226,Q92804
1,P20226,P23193
1,P20226,Q9H5J8
1,P20226,Q15653
1,P20226,Q7Z7C8
0,P20226,Q9P0L9
1,Q04864,Q15653
1,Q04864,O00221
1,Q04864,P19838
1,P18847,P17275
1,P18847,P35638
1,P18847,P53567
0,P18847,P28221
1,Q07869,Q9Y618
1,Q07869,O75376
1,Q07869,Q9UBK2
1,Q07869,Q13133
1,Q07869,P48443
1,Q9Y618,P37231
1,Q9Y618,P01100
1,Q9Y618,O15379
1,Q9Y618,P14859
1,Q9Y618,Q9Y6Q9
1,Q9Y618,P10827
1,Q9Y618,Q969S8
1,Q9Y618,Q06455
1,Q9Y618,P22736
1,Q9Y618,O75376
1,Q9Y618,Q13227
1,P37231,O15379
1,P37231,O75376
1,P37231,Q9UBK2
1,P37231,P48443
1,P37231,Q15596
1,P37231,Q9Y6Q9
1,P37231,P51843
1,P37231,Q15649
1,Q9Y6Q9,O75376
1,Q9Y6Q9,P22736
1,Q9Y6Q9,Q15596
1,Q15653,P23508
1,Q15653,P19838
1,Q9ULX6,P42166
1,Q9ULX6,Q68DV7
1,P11142,P61956
1,P11142,O15379
1,P11142,Q13620
1,P11142,P19838
1,P11142,Q00597
1,P11142,Q13043
1,P11142,Q99933
1,P11142,Q9NZL4
1,P11142,P09936
1,P11142,O75190
1,P11142,P53041
1,P11142,O15273
1,P11142,P34932
1,P11142,O60884
1,Q9UNL4,Q16695
1,Q9UNL4,Q13136
1,Q9UNL4,Q9HAF1
0,Q9UNL4,Q6UXZ3
0,Q9UNL4,Q8TDN1
0,Q9UNL4,Q9P0L9
0,Q9UNL4,P28221
1,Q8WTS6,Q12962
1,Q8WTS6,Q15545
1,Q8WTS6,Q9UHV2
1,Q9UHD2,P98170
1,Q9UHD2,P40222
1,Q9UHD2,Q9H6S1
1,Q9Y6X2,P61956
1,Q9Y6X2,P52926
1,Q9Y6X2,Q15596
1,Q9Y6X2,Q15911
1,O00221,Q07021
1,P14316,Q9Y5Z7
1,P14316,Q01167
1,P14859,P51948
1,Q15672,P15036
1,Q15672,P15923
1,Q9Y230,P19838
1,Q9Y230,Q9UBU8
1,Q9Y230,Q9H0E9
1,Q9Y230,Q9Y4A5
1,Q9Y230,O96019
1,Q9Y230,Q6ZRS2
1,Q9Y230,Q9H6T3
1,Q9Y230,Q9GZN1
1,Q9Y230,Q9Y2X3
1,Q9Y230,Q9H9F9
1,Q9Y230,Q53TQ3
1,Q9Y230,Q15906
1,Q9Y230,O60832
1,Q92785,P19838
1,Q92785,P51532
1,Q92785,P51531
1,Q92785,Q12824
1,Q92785,Q96GM5
0,Q8N6T7,Q8TDN1
1,Q96EB6,P06400
1,Q96EB6,O75376
1,Q96EB6,Q9UBK2
1,Q96EB6,Q13573
1,Q96EB6,Q9UBC3
1,Q96EB6,Q15022
1,Q96EB6,O43159
1,Q96EB6,Q00532
1,P78545,P19838
1,P78545,Q15323
1,P78545,P07237
1,P06400,P42166
1,P06400,P32519
1,P06400,P09884
1,P06400,P17480
1,P06400,Q99933
1,P06400,Q9UQ80
1,P06400,Q13363
1,P06400,P51948
1,P06400,O75884
1,P06400,P51532
1,P06400,O75569
1,P06400,P42685
1,P06400,P29375
