Class,IntA,IntB
1,P62993,Q8WUM4
1,P62993,Q38SD2
1,P62993,Q9H939
1,P62993,Q8TF74
1,P62993,Q99816
1,P62993,Q96RF0
1,P62993,Q8N1I0
1,P62993,Q8N1K5
1,P00519,P35222
1,P00519,P00533
1,P00519,P15941
1,P00519,O43586
1,P00519,P63104
1,P00519,P15498
1,P00519,P16333
1,P00519,Q14511
1,P00519,Q06609
1,P00519,O15357
1,P00519,Q92918
1,P00519,Q13315
1,P00519,P07203
1,P00519,P61981
1,P00519,P27348
1,P00519,P11274
1,P00519,P42684
1,P00519,Q13535
1,P00519,P04040
1,P00519,P54274
1,P00519,Q9Y3L3
1,P00519,Q8N488
1,P00519,O43196
1,P00519,Q38SD2
1,P00519,Q7Z434
1,P11274,P48736
1,P11274,Q07889
1,P11274,P04637
1,P11274,P18031
1,P11274,P13569
1,P11274,O96018
1,P11274,P19447
1,P11274,Q8TAF3
0,Q5SQ64,Q9H0E7
0,Q5SQ64,Q9H161
0,Q5SQ64,Q9P000
1,P07949,Q8WU20
1,P07949,P00533
1,P07949,P40763
1,Q8WU20,Q07889
1,Q8WU20,Q13480
1,P00533,P35222
1,P00533,Q15303
1,P00533,P15498
1,P00533,P09769
1,P00533,P26447
1,P00533,P11309
1,P00533,P45984
1,P00533,Q08881
1,P00533,P51451
1,P00533,P52735
1,P00533,O15357
1,P00533,Q8TF42
1,P00533,O15162
1,P00533,P40855
1,P00533,Q13480
1,P00533,Q92569
1,P00533,P63104
1,P00533,Q07889
1,P00533,P14923
1,P00533,P12830
1,P00533,P18031
1,P00533,Q14449
1,P00533,O60749
1,P00533,P27824
1,P00533,P23467
1,P00533,P27695
1,P00533,O75886
1,P00533,P17252
1,P00533,Q05513
1,P00533,P55042
1,P00533,P10586
1,P00533,P05107
1,P00533,Q96EY1
1,P00533,P27348
1,P00533,P40763
1,P00533,P15311
1,P00533,P36542
1,P00533,P07585
1,P00533,Q8WUM4
1,P00533,Q71U36
1,P00533,Q04695
1,P00533,P15941
1,P00533,P49069
1,P00533,P18085
1,P00533,P56539
1,P00533,Q92918
1,P00533,Q13882
1,P00533,O15492
1,P00533,O00750
1,P00533,O14543
1,P00533,O14964
1,P00533,P68104
1,P00533,Q00325
1,P00533,Q9UBB4
1,P00533,P16615
1,P00533,P08238
1,P00533,P42684
1,P00533,P07900
1,P00533,Q9Y2H9
1,P00533,Q14318
1,P00533,O95782
1,P00533,Q12852
1,P00533,P50402
1,P00533,Q15750
1,P00533,O60645
1,P00533,O95470
1,P00533,Q16543
1,P00533,P49756
1,P00533,Q38SD2
1,P00533,Q14155
1,P00533,Q9Y6K9
1,P00533,P49798
1,P00533,P04049
1,P00533,Q9Y5X1
1,P00533,Q9NZM3
1,P40763,P07900
1,P40763,P09769
1,P40763,P45984
1,P40763,Q16665
1,P40763,Q9UER7
1,P40763,P17181
1,P40763,P18031
1,P40763,Q13547
1,P40763,Q92769
1,P40763,P04150
1,P40763,P16473
1,P40763,Q9BYH8
1,P78352,P17252
1,P78352,P35609
1,P78352,P98164
1,P78352,P08588
1,P78352,Q15303
1,P78352,Q9UPX8
1,P78352,O14964
1,P78352,O75084
1,P78352,P16389
1,P78352,Q13002
1,P78352,Q9Y698
1,P78352,P06241
1,P78352,P39086
1,P78352,O95970
1,P17252,P15311
1,P17252,P63104
1,P17252,P02545
1,P17252,P20700
1,P17252,Q8WV44
1,P35609,Q9NP98
1,P35609,Q9NPC6
0,P35609,P31997
1,P98164,P02649
1,P98164,P11684
1,P98164,Q96QZ7
1,P98164,O75553
1,P98164,Q9UQF2
1,P98164,Q5SW96
1,P98164,Q9P2M1
1,P98164,Q9H9E1
1,P98164,P02774
1,Q15303,P46937
1,Q15303,Q9H4P4
1,Q15303,Q9NZC7
1,Q9UPX8,P30874
1,Q9UPX8,P50570
1,Q9UPX8,Q14155
1,O14964,P35240
1,O14964,O75886
1,O14964,Q99816
1,O14964,Q8NEZ2
1,O14964,Q9UJY4
0,O75084,P21506
0,O75084,Q9H0E7
0,O75084,Q9H161
1,P16389,Q14722
1,P16389,Q13303
1,Q13002,Q9Y3R0
1,P06241,P35222
1,P06241,P07900
1,P06241,P08238
1,P06241,P15498
1,P06241,P29597
1,P06241,Q9HBA0
1,P06241,Q9HCN6
1,P06241,Q08881
1,P06241,Q07889
1,P06241,P12830
1,P06241,P48023
1,P06241,P07333
1,P06241,Q9ULV8
1,P06241,Q86WV1
1,P06241,Q9NZQ3
1,P06241,O60880
1,P06241,Q16543
1,P06241,P20749
1,P06241,P16410
1,P06241,Q04759
1,P06241,Q9Y210
1,P06241,A7KAX9
1,P15498,P29597
1,P15498,P28482
1,P15498,Q15910
1,P15498,P04049
1,P40189,Q99650
1,P40189,P29597
1,P40189,O14543
1,P40189,P26441
1,P40189,P26992
1,P40189,P05231
1,P40189,P42702
1,Q06187,P05771
1,Q06187,P50148
1,Q06187,Q9P2D0
1,P45984,P15336
1,P45984,P04637
1,P45984,P50616
1,P45984,P17275
1,P45984,P28562
1,P45984,P45985
1,P45984,Q9UQF2
1,P45984,Q13202
1,O15357,Q15811
1,O15357,Q13480
1,Q8TF42,Q14183
1,Q9Y4H2,P63104
1,Q9Y4H2,Q96EB6
1,Q9Y4H2,P27348
1,Q9Y4H2,P29597
1,Q9Y4H2,P61981
1,Q9Y4H2,Q92569
1,Q07889,P15941
1,Q07889,P16333
1,Q07889,P07333
1,Q07889,Q15811
1,Q07889,P01112
1,Q9Y2X7,Q14155
1,Q9Y2X7,P23471
1,Q9Y2X7,O43294
1,Q9Y2X7,Q14161
1,Q9Y2X7,Q13136
1,P18031,P29597
1,P18031,P28288
1,P18031,P68400
1,P18031,P17655
1,P18031,Q9H1D0
1,P08514,P05106
1,P08514,Q9Y679
1,O60610,P08134
1,O00401,P16333
1,O00401,Q15811
1,O00401,O43516
1,O00401,Q8TF74
1,O00401,Q9UKS6
1,O00401,O15143
1,O00401,Q99828
1,Q02763,P23467
1,Q02763,O15123
1,P10644,P35250
1,P10644,O96006
1,Q14185,P63000
1,P07550,P62826
1,P07550,Q8TEY7
1,P07550,P45880
1,P07550,Q8N5I2
1,P48023,O43586
1,P48023,P16333
1,P48023,Q12923
1,P48023,O95407
1,P48023,Q14790
1,P48023,Q9NZM3
1,P48023,Q9Y5X1
1,P48023,Q96RF0
1,P48023,Q9UKS6
0,Q99062,Q9H0E7
1,P07355,P63104
1,P07355,P12004
1,P07355,O75688
1,P15941,P35222
1,P15941,P14923
1,P07333,P09603
1,Q8NFH8,Q15311
1,Q92918,P16333
1,O00750,P14373
1,O43426,Q15811
1,O43426,Q9Y5X1
1,O43426,Q99961
1,O43426,Q9UKS6
1,Q9NZQ3,P16333
1,Q9NZQ3,Q14155
1,Q9NZQ3,Q9NSV4
0,Q8TBC3,Q8WTT0
0,Q8TBC3,Q9P0L9
0,Q8TBC3,P31997
1,P50570,O43586
1,P50570,Q15811
1,P50570,Q9Y5X1
1,P50570,Q8N157
1,O95630,O43541
1,O95630,O75886
1,O95630,Q9HD42
1,O95630,Q96FW1
1,O95630,O43633
1,O95630,Q9BY43
1,P05787,P28482
1,P05787,Q16539
1,P05787,P13569
1,P05787,Q9Y6K9
1,P05787,Q01804
1,Q04695,O94782
1,P34931,P04637
1,P34931,Q13043
1,P34931,Q15750
1,P08238,P07900
1,P08238,Q16665
1,P08238,P04637
1,P08238,Q02790
1,P08238,Q9Y6K9
1,P08238,P04049
1,P08238,P50613
1,P08238,P60484
1,P08238,Q08752
1,P08238,Q14164
1,P08238,Q9UHD1
1,P08238,P09651
1,P08238,Q13546
1,P08238,P41279
1,P08238,Q16543
1,P08238,O95433
1,P08238,P15056
1,P08238,Q96Q40
1,P08238,O00400
1,Q08209,P10415
1,Q08209,Q9NP98
1,Q08209,Q9NPC6
1,Q08209,P63098
1,P42684,P01112
1,P42684,P04040
1,Q15427,O75533
1,Q15427,Q15428
0,Q15427,Q9P0L9
0,Q15427,P31997
1,Q9Y478,P15311
1,Q9Y478,P62899
1,Q9Y478,Q9H2U1
1,Q9Y478,P54619
1,Q9Y478,P16152
1,Q92734,Q99816
1,Q92734,O15162
1,Q92734,O94979
0,Q92734,Q9P0L9
1,O43516,P16333
1,Q8WUM4,Q99816
1,Q8WUM4,Q99961
1,Q8WUM4,Q9BY43
1,Q8WUM4,Q53EZ4
1,Q8WUM4,O75351
1,Q8WUM4,Q96HU1
0,Q8WUM4,Q9P0L9
0,Q38SD2,Q9P0L9
1,Q8TF74,P16333
1,Q8TF74,Q9NZC7
0,Q8TF74,Q9P0L9
0,Q8TF74,Q9H161
1,Q99816,P04637
1,Q99816,P04150
1,Q99816,Q9NY61
1,Q99816,Q9UER7
1,Q99816,Q8NEZ2
1,Q99816,Q53EZ4
1,Q99816,Q86VN1
1,Q99816,Q8N5I2
1,Q8N1I0,P14866
1,P35222,Q15910
1,P35222,Q15796
1,P35222,P84022
1,P35222,Q16665
1,P35222,P63104
1,P35222,P14923
1,P35222,P12830
1,P35222,Q13547
1,P35222,P51532
1,P35222,P23467
1,P35222,P63146
1,P35222,P10586
1,P35222,P46937
1,P35222,P41235
1,P35222,P48729
1,P35222,P60484
1,P35222,Q6IE81
1,P35222,P50402
1,P35222,Q96QZ7
1,P35222,Q13761
1,P35222,O14640
1,P35222,P49789
1,P35222,P22223
1,P35222,Q93008
1,P35222,Q92729
1,P35222,Q9UI47
1,P35222,Q9NSA3
1,P35222,O14907
1,P35222,P49768
1,P35222,P36402
1,P35222,Q9UKB1
1,P35222,O00255
1,P35222,O60264
1,P35222,Q9Y2T1
1,P35222,P08575
1,P35222,Q08050
1,P35222,P49773
1,Q15910,Q13547
1,Q15910,Q96EB6
1,Q15910,P46100
1,Q15910,O75530
1,Q15910,Q92769
1,Q15910,P35226
1,Q15910,Q9Y4K0
1,Q15796,Q13485
1,Q15796,Q13547
1,Q15796,O14640
1,Q15796,P84022
1,Q15796,Q9Y2U8
1,Q15796,P12755
1,Q15796,Q6ZNA4
1,Q15796,Q9UPN9
1,Q15796,Q9BZ29
1,P84022,P28482
1,P84022,Q14511
1,P84022,Q13485
1,P84022,P17275
1,P84022,Q13761
1,P84022,Q16254
1,P84022,O43524
1,P84022,Q9Y3F4
1,P84022,P50616
1,P84022,Q6ZNA4
1,P84022,P30260
1,P84022,P04637
1,P84022,Q8TEW0
1,P84022,P15336
1,P84022,O00255
1,P84022,P04150
1,P84022,O15198
1,P84022,Q99814
1,P84022,P12755
1,P84022,Q8TEW8
1,P84022,Q01196
1,P84022,Q9BZ29
1,P84022,Q9Y2U8
1,P84022,Q9UPN9
1,P84022,Q5D1E8
1,P84022,Q99836
1,P84022,Q96EP0
1,P84022,Q13547
1,P84022,Q9Y4E8
1,P84022,Q9NZH6
1,P84022,O43294
1,P84022,Q16665
1,Q16665,P07900
1,Q16665,Q13547
1,Q16665,P04637
1,Q16665,P56524
1,Q16665,Q92769
1,Q16665,Q9H6Z9
1,Q16665,Q15370
1,Q16665,P27695
1,Q16665,O00327
1,Q16665,Q13330
1,Q16665,Q13617
1,Q16665,Q9Y3V2
1,Q16665,P14618
1,Q16665,P34932
1,P63104,P61587
1,P63104,Q08211
1,P63104,Q92974
1,P63104,P61981
1,P63104,P55042
1,P63104,P04637
1,P63104,P08670
1,P63104,P07359
1,P63104,P49796
1,P63104,Q99683
1,P63104,O43524
1,P63104,P56524
1,P63104,Q8TEW0
1,P63104,Q86X27
1,P63104,P21731
1,P63104,P57059
1,P63104,Q12778
1,P63104,P13224
1,P63104,P32927
1,P63104,P04049
1,P63104,Q5PRF9
1,P63104,Q14978
1,P63104,Q9P0K7
1,P63104,Q96F86
1,P63104,P62899
1,P63104,P14866
1,P63104,O75533
1,P63104,Q05513
1,P63104,Q9P0L2
1,P63104,P02545
1,P63104,P09651
1,P63104,P18206
1,P63104,P23396
1,P63104,P30084
1,P63104,P31327
1,P63104,P38919
1,P63104,P46937
1,P63104,P55072
1,P63104,P67809
1,P63104,P68104
1,P63104,Q14152
1,P63104,Q71U36
1,P63104,Q9P2M7
1,P63104,Q9UQL6
1,P63104,P35749
1,P63104,P27348
1,P63104,Q8WYL5
1,P63104,Q9NYF3
1,P63104,Q00536
1,P63104,P15056
1,P63104,P29074
1,P14923,P12830
1,P14923,Q9NSA3
1,P14923,Q08554
1,P14923,P15924
1,P14923,P49768
1,P12830,P07900
1,P12830,P15311
1,P12830,P62136
1,P12830,P49768
1,P12830,Q92597
1,P12830,P18206
1,P12830,Q9UJX3
1,P12830,Q9UI95
1,P12830,P30260
1,P12830,Q96QZ7
1,P12830,P19388
1,P12830,P21980
1,P12830,P02545
1,P12830,P13010
1,P12830,O60331
1,Q13547,Q01196
1,Q13547,P46531
1,Q13547,P17947
1,Q13547,Q15233
1,Q13547,Q9UER7
1,Q13547,P12004
1,Q13547,Q9Y618
1,Q13547,P29374
1,Q13547,P06454
1,Q13547,Q03181
1,Q13547,Q13330
1,Q13547,O60921
1,Q13547,Q92769
1,Q13547,Q96ST3
1,Q13547,Q8N108
1,Q13547,Q96QT6
1,Q13547,P14373
1,Q13547,P68400
1,Q13547,P35251
1,Q13547,Q14839
1,Q13547,Q06455
1,Q13547,Q9P0W2
1,Q13547,Q9H0E3
1,Q13547,Q16254
1,Q13547,Q9UM07
1,Q13547,Q9H160
1,Q13547,P51532
1,Q13547,Q9UKG1
1,Q13547,Q9NP66
1,Q13547,Q96KQ7
1,Q13547,Q14687
1,Q13547,Q8N5A5
1,Q13547,P37231
1,Q13547,Q9NYF0
1,Q13547,Q02246
1,Q13547,Q9P2R6
1,Q13547,O15417
1,Q13547,Q6PH81
1,Q13547,Q7Z3K6
1,Q13547,Q16531
1,Q13547,Q9Y4K0
1,Q13547,P78371
1,Q13547,P50991
1,Q13547,P62136
1,Q13547,Q8IWI9
1,Q13547,Q969R5
1,P51532,P04637
1,P51532,P46531
1,P51532,Q92769
1,P51532,Q00613
1,P51532,P24928
1,P51532,Q15233
1,P51532,O15360
1,P51532,Q86U86
1,P51532,Q14839
1,P51532,Q01201
1,P51532,P04150
1,P51532,Q969G3
1,P51532,Q96GM5
1,P51532,Q9UK53
1,P51532,Q92925
1,P51532,Q92785
1,P51532,Q92784
1,P63146,Q8IWV8
1,P63146,Q8IWV7
1,P63146,Q6ZT12
1,P10586,Q13136
1,P46937,P35240
1,P46937,Q01196
1,P46937,P27348
1,P46937,P62136
1,P46937,P61981
1,P46937,Q4VCS5
1,P46937,Q15562
1,P46937,Q9UKB1
1,P46937,Q9NUP9
1,P46937,Q8NI35
1,P41235,Q12772
1,P41235,Q12778
1,P41235,Q9UBK2
1,P41235,Q86YN6
1,P41235,O76070
1,P41235,O75716
1,P48729,P07900
1,P48729,P04637
1,P48729,Q13546
1,P48729,O75689
1,P48729,P20333
1,P48729,Q9UJF2
1,P48729,Q96A00
1,P48729,Q6ZRV2
1,P48729,A6ND36
1,P60484,P04637
1,P60484,P62136
1,P60484,P35226
1,P60484,P68400
1,P60484,O43791
1,P60484,Q9UJX3
1,P60484,P30260
1,P60484,Q9BT67
1,Q6IE81,Q8WYH8
1,P50402,P02545
1,P50402,Q9ULX6
1,P50402,P56180
1,P50402,P20700
1,P50402,Q8NF91
1,P50402,Q06323
1,P50402,P63267
1,P50402,Q8WWI1
1,Q96QZ7,Q7Z628
1,Q96QZ7,O94868
1,Q13761,P56524
1,Q13761,Q13951
1,Q13761,Q9UQL6
1,O14640,Q13485
1,O14640,P68400
1,O14640,Q9Y4D1
1,Q93008,Q96J02
1,Q93008,Q13485
1,Q93008,Q9HC98
1,Q9NSA3,P10619
1,Q9NSA3,Q9H3G5
1,P49768,Q16543
1,P49768,P46531
1,P49768,Q9NZ42
1,P49768,P10415
1,P49768,Q9UQB3
1,P49768,P15924
1,P49768,P14136
1,P49768,Q9NZJ7
1,Q9UKB1,P17181
1,Q9UKB1,P25963
1,Q9UKB1,Q00653
1,Q9UKB1,Q13616
1,Q9UKB1,Q01664
1,Q9UKB1,Q86T82
1,Q9UKB1,Q9C026
1,Q9UKB1,Q9H8N7
1,O00255,P24928
1,O00255,Q00653
1,O00255,P08670
1,O00255,Q9UBL3
1,O00255,Q9BXW9
1,O00255,P14136
0,O00255,Q9P0L9
1,O60264,Q92769
1,O60264,Q9UIG0
1,O60264,Q9NRG0
1,O60264,Q9NRL2
0,O60264,Q9P0L9
0,O60264,P31997
1,Q08050,Q96FW1
1,Q9H4P4,Q99614
1,Q9H4P4,Q9NWX5
1,Q9NZC7,P04637
1,Q9NZC7,P11940
1,Q9NZC7,P24928
1,Q9NZC7,O75533
1,Q9NZC7,Q92797
1,Q9NZC7,Q969T9
1,Q9NZC7,Q9P2I0
1,Q9NZC7,Q9UKF6
1,P09769,Q9Y6K9
1,P26447,P04637
1,P26447,P48745
1,P11309,P07900
1,P11309,P39019
1,P11309,Q7KZF4
1,O15162,Q8WWR8
1,P40855,P28288
1,P40855,Q01453
1,P40855,Q92968
1,P40855,P56589
0,P40855,Q9P0L9
0,Q14449,Q8WTT0
0,Q14449,Q9P0L9
1,O60749,Q9Y5X3
1,P27824,P13569
1,P27824,P55072
1,P27824,P15813
1,P27824,P00451
1,P27824,Q01453
1,P27824,P16473
1,P27695,Q96EB6
1,P27695,P04637
1,P27695,P14866
1,P27695,Q01105
1,P27695,P12004
1,O75886,P29597
1,Q05513,P07900
1,Q05513,P27348
1,Q05513,P04049
1,Q05513,Q8TEW0
1,Q05513,Q9Y243
1,Q05513,O75689
1,Q05513,P67870
1,Q05513,Q04759
1,Q05513,Q8IX03
1,P55042,P07951
1,P55042,Q13555
1,P05107,Q15438
1,P05107,Q9UNS2
1,P05107,P05362
1,Q96EY1,P38484
1,P27348,P61981
1,P27348,P29074
1,P27348,P56524
1,P27348,Q15276
1,P27348,Q9Y2J2
1,P27348,Q9GZT8
1,P27348,Q9P0K7
1,P27348,P23945
1,P27348,Q99683
1,P27348,Q5PRF9
1,P27348,Q8IUF1
1,P27348,P04049
1,P27348,Q96F86
1,P27348,Q32P44
1,P27348,Q9Y383
1,P27348,P26196
1,P27348,A6ND36
1,P27348,Q7Z401
1,P27348,Q9UQL6
1,P27348,Q8WYL5
1,P27348,Q14678
1,P27348,P08670
1,P27348,P15056
1,P27348,P02545
1,P27348,P23396
1,P27348,Q71U36
1,P27348,P09651
1,P27348,Q5SW79
1,P27348,Q14432
1,P27348,Q8NHG8
1,P15311,P32004
1,P15311,P13598
1,P15311,P34741
1,P15311,P05362
1,P15311,P23508
1,P15311,Q6ZVD8
1,P36542,P24539
1,P07585,P01137
1,P07585,O75063
1,Q71U36,P07900
1,Q71U36,Q9Y3M8
1,Q71U36,Q01804
1,Q71U36,Q8NFA0
1,Q71U36,Q9NQC7
1,Q71U36,Q13509
1,Q71U36,Q8N4U5
1,O15492,P50148
1,O15492,P08754
1,O15492,Q9NZC3
1,O14543,Q15370
1,P68104,P54725
1,P68104,Q9HAV4
1,P68104,O15205
1,P68104,P29692
1,P68104,P24534
1,Q9UBB4,Q9Y6J8
0,Q9UBB4,P49682
0,Q9UBB4,Q9P0L9
1,P16615,P26678
1,P16615,P56180
1,P07900,Q07869
1,P07900,P04637
1,P07900,P61247
1,P07900,P07814
1,P07900,P68400
1,P07900,P37173
1,P07900,Q9Y6K9
1,P07900,P04049
1,P07900,P19388
1,P07900,Q13546
1,P07900,P41279
1,P07900,P26368
1,P07900,Q15750
1,P07900,P04150
1,P07900,Q16543
1,P07900,O14727
1,P07900,Q14318
1,P07900,Q03181
1,P07900,Q13451
1,P07900,Q13043
1,P07900,O95433
1,P07900,Q08752
1,P07900,Q9H7B4
1,P07900,Q00613
1,P07900,P10911
1,P07900,Q9UKV8
1,P07900,Q9H093
1,P07900,Q9H9G7
1,P07900,Q9UHD1
1,P07900,O94966
1,P07900,Q9H1R3
1,P07900,P34932
1,P07900,Q96EB6
1,P07900,Q9UQ88
1,P07900,Q9BYZ6
1,Q9Y2H9,Q13425
1,Q14318,O94966
1,Q14318,Q5T4F4
1,Q14318,Q13200
1,Q14318,Q9GZT9
0,Q14318,Q8WTT0
1,O95782,Q16555
1,Q12852,Q9UQF2
1,Q15750,Q16539
1,Q15750,Q15326
1,O60645,Q96KP1
0,O95470,Q8WTT0
1,Q16543,Q00534
1,Q16543,P02649
1,Q16543,Q9Y243
1,Q16543,Q9Y6K9
1,Q16543,P04049
1,Q16543,P50613
1,Q16543,Q14164
1,Q16543,Q9NRG4
1,Q16543,Q9HC98
1,Q16543,Q09019
1,Q16543,Q9Y572
1,Q16543,Q13043
1,Q16543,Q9UQ88
1,Q14155,Q96J02
1,Q14155,P61981
1,Q14155,O60880
1,Q14155,Q14161
1,Q9Y6K9,P25963
1,Q9Y6K9,Q00653
1,Q9Y6K9,P36873
1,Q9Y6K9,Q9Y6Q9
1,Q9Y6K9,P21579
1,Q9Y6K9,Q13546
1,Q9Y6K9,O75688
1,Q9Y6K9,Q92844
1,Q9Y6K9,Q9UNS2
1,Q9Y6K9,Q8TEL6
1,Q9Y6K9,Q9Y2G2
1,Q9Y6K9,O95999
1,Q9Y6K9,Q9NQC7
1,Q9Y6K9,Q13490
1,Q9Y6K9,Q02246
1,Q9Y6K9,Q9UMW8
1,Q9Y6K9,Q13315
1,Q9Y6K9,Q13535
1,Q9Y6K9,P05937
1,Q9Y6K9,Q9HC62
1,Q9Y6K9,Q96EP0
1,Q9Y6K9,Q7Z434
1,Q9Y6K9,Q9BVN2
1,Q9Y6K9,P0CG47
1,Q9Y6K9,Q9H0F6
1,Q9Y6K9,Q13489
1,Q9Y6K9,Q5D1E8
1,P49798,P50148
1,P04049,P28482
1,P04049,P01112
1,P04049,P61981
1,P04049,Q08999
1,P04049,P36507
1,P04049,Q99933
1,P04049,Q99683
1,P04049,P30556
1,P04049,P04150
1,P04049,P10415
1,P04049,P62070
1,P04049,Q15382
1,P04049,Q13164
1,P04049,P50150
1,P04049,Q3ZCQ8
1,P04049,Q07817
1,P04049,P15056
1,P04049,O43852
1,Q9Y5X1,Q96J02
1,Q9NZM3,Q86WN1
1,Q07869,Q9Y618
1,Q07869,Q9UBK2
1,Q07869,Q13133
1,P04637,P09429
1,P04637,Q96EB6
1,P04637,Q96J02
1,P04637,P28482
1,P04637,Q9UER7
1,P04637,Q9Y618
1,P04637,P61981
1,P04637,P05549
1,P04637,P67809
1,P04637,Q06609
1,P04637,P27694
1,P04637,P49459
1,P04637,P35354
1,P04637,Q16637
1,P04637,Q9UK53
1,P04637,Q99986
1,P04637,P51948
1,P04637,P61086
1,P04637,Q9H4B4
1,P04637,O60729
1,P04637,Q13330
1,P04637,Q9NVC6
1,P04637,Q12888
1,P04637,Q13315
1,P04637,Q9BVP2
1,P04637,Q13535
1,P04637,Q96ST3
1,P04637,Q03701
1,P04637,Q9UKY1
1,P04637,Q8WTS6
1,P04637,Q8WYH8
1,P04637,P67870
1,P04637,Q92754
1,P04637,Q9BX70
1,P04637,P20248
1,P04637,Q8IW41
1,P04637,Q92769
1,P04637,P25208
1,P04637,P36873
1,P04637,Q9NRG4
1,P04637,Q16611
1,P04637,P19447
1,P04637,Q03468
1,P04637,P04150
1,P04637,P10415
1,P04637,P25963
1,P04637,Q9H422
1,P04637,P18074
1,P04637,P50613
1,P04637,Q8N488
1,P04637,Q13155
1,P04637,P34932
1,P04637,Q9ULJ6
1,P04637,Q53GS9
1,P04637,Q8TAF3
1,P04637,Q9UM07
1,P04637,P62081
1,P04637,Q14999
1,P04637,Q9H160
1,P04637,Q9UHC7
1,P04637,Q15672
1,P04637,Q8TDY2
1,P04637,P43356
1,P04637,O95155
1,P04637,Q96FW1
1,P04637,Q16539
1,P04637,P0CG47
1,P04637,Q9H7Z6
1,P04637,Q9UPR3
1,P04637,P82650
1,P04637,O95714
1,P04637,Q8N3Y1
1,P04637,P78371
1,P04637,P50991
1,P04637,Q9UBL3
1,P04637,Q96M02
1,P04637,O15055
1,P61247,P62633
1,P61247,Q9NX58
1,P61247,P62277
1,P61247,P23396
1,P61247,P39019
1,P07814,Q12904
1,P07814,P14859
1,P07814,Q14164
1,P07814,P41252
1,P07814,P23508
0,P07814,Q9P0L9
1,P68400,Q96EB6
1,P68400,P15336
1,P68400,Q16539
1,P68400,Q92769
1,P68400,P23396
1,P68400,Q9H5J8
1,P68400,P14625
1,P68400,P67870
1,P68400,P29692
1,P68400,P09038
1,P68400,P22626
1,P68400,P24534
1,P68400,Q6VY07
1,P68400,Q53GL0
1,P68400,Q08945
1,P68400,P20042
1,P68400,Q14978
1,P68400,Q15287
1,P68400,O15372
1,P68400,Q8TAF3
1,P68400,Q9UQ88
1,P68400,O75822
1,P68400,Q8N488
1,P68400,Q8WXX7
1,P37173,P01137
1,P37173,P10600
1,P37173,Q03167
1,P37173,Q9Y3F4
1,P37173,O14786
1,P19388,P62136
1,P19388,P24928
1,P19388,Q92804
1,P19388,O94763
1,P19388,P36873
1,P19388,Q9GZS1
1,P19388,Q9NVU0
1,P19388,P05423
1,P19388,P61218
1,P19388,P52434
1,P19388,O15514
1,P19388,P19387
1,P19388,P62875
1,P19388,Q9BTT4
1,P19388,Q9NX70
1,P19388,A0JLT2
1,P19388,O95602
1,P19388,Q9H1D9
1,P19388,Q9H9Y6
1,P19388,O00267
0,P19388,Q9P0L9
1,Q13546,Q13077
1,Q13546,Q96CV9
1,Q13546,Q9NQC7
1,Q13546,Q13107
1,Q13546,O14763
1,Q13546,Q9Y572
1,Q13546,Q8IUC6
1,Q13546,Q13490
1,Q13546,Q13489
1,Q13546,O75493
1,P41279,Q04864
1,P41279,Q00653
0,P41279,Q8WTT0
0,P41279,Q9P0L9
