Class,IntA,IntB
1,Q9UNE7,Q7Z7E8
1,O95292,Q9P0L0
1,O95292,P22059
1,O95292,P63027
1,O95292,Q9BZF3
1,O95292,Q9UNN5
1,O95292,Q9H1P3
1,O95292,Q969R2
1,O95292,Q14849
1,P10721,Q13191
1,P10721,Q13588
1,P10721,P00519
1,Q13191,P43403
1,Q13191,Q14155
1,Q13191,P16885
1,Q13191,O43639
0,Q13191,Q9P0L9
1,Q13588,P48023
1,Q13588,P19235
1,P00519,P29323
1,P00519,Q14511
1,P00519,P22670
1,P00519,Q92918
1,P00519,Q99638
1,P00519,Q9BX66
1,P00519,Q13671
1,P00519,Q9NYB9
1,P00519,P07203
1,P00519,O94875
1,P00519,P38398
1,P00519,P62258
1,P00519,Q04917
1,P00519,P31946
1,P00519,O60504
1,P00519,P42684
1,P00519,Q13535
1,P00519,Q9Y3L3
1,P00519,Q13905
1,P00519,O43196
1,P00519,Q4KMG0
1,Q07954,P00750
1,Q07954,P11150
1,Q07954,P21741
1,Q07954,P06858
1,Q07954,O00213
1,Q07954,Q9UQF2
1,Q07954,O14713
1,Q07954,O75052
1,Q07954,Q9UBP9
1,Q07954,Q92993
1,Q07954,P01023
1,Q07954,P05067
0,P28223,P57796
1,O14936,O14910
1,O14936,Q16650
1,O14936,Q9HAP6
1,O14936,Q9ULB1
1,O14936,Q9C0A0
1,O14936,Q9Y624
1,O14936,P11171
1,Q92796,Q13224
1,Q92796,P33402
1,Q92796,Q96A65
1,Q92796,Q12879
1,Q92796,Q15323
1,Q92796,P78386
1,P33402,Q15700
1,P33402,Q14160
1,Q15700,Q13224
1,Q15700,Q12879
1,Q9HAP6,Q13224
1,Q05586,Q99996
1,Q05586,Q13224
1,Q05586,Q12879
1,O75084,P56703
0,O75084,P57796
1,Q13224,O14910
1,Q13224,Q96AX9
1,P39086,Q86YM7
1,Q96A65,Q96KP1
1,Q96A65,O60645
1,Q96A65,Q9NV70
1,Q96A65,Q15051
1,Q96A65,O00471
1,Q96A65,Q8TAG9
1,P98172,O43639
1,P98172,P49796
0,Q14832,P57796
1,P29323,P07947
0,Q01959,P57796
1,Q9Y624,Q05513
1,Q9Y624,Q07157
0,Q9Y624,P57796
1,P42261,Q86YM7
1,P42261,Q9H4G0
0,P23975,P57796
1,P09619,Q13239
1,P09619,P16234
1,P09619,O14745
1,P09619,Q12913
1,P09619,Q13596
1,P09619,P21453
1,P09619,O43639
1,P09619,P20936
1,P09619,P85037
1,P16234,Q9NRA1
1,P29317,Q13239
1,P40189,P05231
1,P40189,P08887
0,P40189,P57796
1,P49023,Q14511
1,P49023,P05556
1,P49023,Q9Y2X7
1,P49023,Q9Y490
1,P49023,P13612
1,P49023,Q15654
1,P49023,P20936
0,Q6GTX8,P57796
1,Q92835,P19235
1,Q92835,P20273
1,Q92835,P24394
1,Q92835,Q9BZW8
1,P32239,P06307
1,P19235,P16885
1,P24394,P31785
1,P24394,P42226
1,P24394,P05112
1,P46937,P35240
1,P46937,P31946
1,P46937,P62258
1,P46937,Q04917
1,P46937,Q9H3D4
1,P46937,O95835
1,P46937,Q4VCS5
1,P46937,O14745
1,P46937,Q15561
1,P46937,Q99594
1,P46937,Q96G27
1,P46937,Q16621
1,P46937,Q9UKB1
1,P46937,Q9NRM7
1,P46937,Q8NI35
1,Q15464,P43403
1,Q15464,P11362
1,P27635,P07947
1,P27635,P06748
1,P27635,P62888
1,P27635,P62913
1,P27635,P32969
1,P27635,P39023
1,P27635,P61247
1,P27635,P62277
1,P27635,P08708
1,P27635,Q13823
1,P27635,O15381
1,P27635,P62906
1,P27635,P61353
1,P27635,P35268
1,P27635,P46781
1,P27635,P62263
1,P27635,Q9UKD2
1,P27635,Q9Y3U8
1,P18433,P23469
1,Q05513,Q04206
1,Q05513,P31946
1,Q05513,Q8TEW0
1,Q05513,P14598
1,Q05513,P41743
1,Q05513,P40337
1,Q05513,Q8IX03
1,Q9Y6K9,P67775
1,Q9Y6K9,Q8NFZ5
1,Q9Y6K9,P33993
1,Q9Y6K9,P21580
1,Q9Y6K9,P21579
1,Q9Y6K9,Q13546
1,Q9Y6K9,Q9NQC7
1,Q9Y6K9,Q9UHD2
1,Q9Y6K9,Q9BXL7
1,Q9Y6K9,O15111
1,Q9Y6K9,Q9UMW8
1,Q9Y6K9,Q13535
1,Q9Y6K9,Q9HC62
1,Q9Y6K9,P0CG47
1,Q9Y6K9,Q9BYM8
1,Q9Y6K9,Q5D1E8
1,P42768,Q08881
1,P42768,P50552
1,P42768,P63000
1,P42768,Q9NZM3
1,P42768,Q8TF74
1,P42768,Q9Y5X1
1,P42768,O43639
1,P11831,P35269
1,P11831,Q9Y618
1,P11831,P48443
1,P11831,P43694
1,P11831,P29590
0,P11831,P57796
0,P11831,Q99250
1,Q15654,P62263
1,Q15654,Q14990
1,Q15654,P07237
1,Q15654,Q9NXV2
1,Q15654,Q9Y2W1
1,P18545,P25098
1,P07550,O14745
1,P07550,P62826
1,P07550,Q8TEY7
1,P07550,P62873
1,P07550,P45880
1,P07550,Q8N5I2
0,P07550,P57796
1,P25098,P05771
1,P25098,P21462
1,P25098,P50148
1,P25098,P30556
1,P25098,P30679
1,P25098,P62873
1,O60716,Q12913
1,O60716,P12830
1,O60716,P28827
1,O60716,Q9UMD9
1,O60716,P22223
1,O15111,Q04206
1,O15111,P04637
1,O15111,P78527
1,O15111,P41743
1,O15111,P31751
1,O15111,Q99759
1,O15111,Q7Z406
1,O15111,P19105
1,Q13077,P21580
1,Q13077,Q13546
1,Q13077,O94972
1,Q13077,Q9NP84
1,Q13077,P28908
1,Q13077,Q9BYM8
1,Q13077,P0CG47
1,Q13077,Q13011
1,Q8IZL8,P06748
1,Q8IZL8,Q9NXF1
1,Q8IZL8,Q9Y4W2
1,Q8IZL8,Q9NU22
1,Q8IZL8,Q9H4L4
1,Q8IZL8,O60341
1,P46527,P62258
1,P46527,P49815
1,P46527,P06493
1,P46527,Q9UKX7
1,P46527,P61024
1,P46527,Q00526
1,P46527,P20248
1,P46527,P49427
1,P46527,Q5XPI4
1,P19793,P10276
1,P19793,P20226
1,P19793,Q9Y618
1,P19793,P11473
1,P19793,Q9H0E9
1,P19793,O15164
1,P19793,Q15648
1,P19793,Q15650
1,P19793,Q9UBK2
1,P19793,P10827
1,P19793,Q13133
1,P19793,P24522
1,P19793,P35637
1,P19793,P17936
1,P19793,P15172
1,P19793,P29590
1,P19793,O15516
0,P19793,P57796
1,Q8WUM4,Q99962
1,Q8WUM4,Q99961
1,Q8WUM4,Q9BY43
1,Q8WUM4,Q9Y2Q3
1,Q8WUM4,Q9Y6E0
1,Q8WUM4,Q96HU1
0,Q8WUM4,Q9P0L9
1,P48023,P14598
1,P48023,Q96RU3
1,P48023,Q9NZM3
1,P48023,Q8WV41
1,P48023,Q9Y5X1
1,P48023,Q96RF0
1,P20936,P43403
1,P20936,P01112
1,P20936,P51636
1,P20936,Q96QB1
1,P20936,Q9NRY4
0,P20936,Q9P0L9
1,P20823,Q9Y463
1,P20823,Q99626
1,P20823,P60763
0,P20823,P57796
0,P20823,Q99250
1,P12830,P35221
1,P12830,Q9UJX3
1,P12830,Q9UI95
1,P12830,P30260
1,P12830,Q96QZ7
1,P12830,O43707
1,P12830,P19388
1,O14939,P84077
1,P10276,P28482
1,P10276,P43699
1,P10276,Q9Y618
1,P10276,Q99933
1,P10276,O15164
1,P10276,Q15648
1,P10276,Q15650
1,P10276,P28702
1,P10276,P48443
1,P10276,Q13573
1,P10276,Q96L73
1,P10276,P78413
1,P10276,O15516
1,P10276,O75528
1,P35869,Q04206
1,P35869,P20226
1,P35869,Q9Y618
1,P35869,O75444
1,P35869,Q15843
1,Q8TBB1,Q96KB5
1,Q8TBB1,Q15102
1,Q8TBB1,Q9UJ70
1,P11473,P84022
1,P11473,Q9Y618
1,P11473,Q13573
1,P11473,Q15648
1,P11473,O43593
1,P11473,Q93074
1,P11473,Q9UHV7
1,P11473,O60244
1,P11473,Q06455
1,P16885,Q8WV28
1,P43403,Q13239
1,P43403,P78314
1,P43403,P20963
1,P43403,Q9Y2R2
1,P20963,Q13239
1,P20963,Q92608
1,P31785,P05112
1,P05067,Q9UQF2
1,P05067,P23142
1,P05067,P02647
1,P05067,Q92993
1,P05067,P21810
1,P05067,O00213
1,P05067,O95704
1,P05067,Q99767
1,P05067,O96018
1,P05067,Q9BXS0
1,P05067,O94985
1,P05067,Q9NSB8
1,P05067,P01023
1,P05067,P31751
1,P05067,Q9NP59
1,P05067,Q9H0A6
1,P05067,Q8IXZ2
1,Q96CW1,P20273
1,Q96CW1,O43426
1,Q96CW1,O14976
1,Q96CW1,Q92609
1,Q96CW1,P09958
1,Q96CW1,P11279
1,Q96CW1,Q8NC96
1,Q96CW1,Q9UBC2
1,Q96CW1,P61966
1,Q8TF42,Q96PM5
1,P84022,Q9HAU4
1,P84022,P28482
1,P84022,Q14511
1,P84022,Q13526
1,P84022,P17275
1,P84022,Q13573
1,P84022,P50616
1,P84022,P30260
1,P84022,P29590
1,P84022,Q9Y6X2
1,P84022,Q9UM13
1,P84022,P38398
1,P84022,P28749
1,P84022,P04637
1,P84022,Q8TEW0
1,P84022,P15336
1,P84022,O15198
1,P84022,Q9BZ29
1,P84022,P48730
1,P84022,Q16822
1,P84022,Q5D1E8
1,P84022,Q9Y5K5
1,P84022,Q9Y4E8
1,P04637,P09429
1,P04637,Q96J02
1,P04637,P62258
1,P04637,P28482
1,P04637,P20226
1,P04637,P27361
1,P04637,P78527
1,P04637,Q13526
1,P04637,P45984
1,P04637,P63279
1,P04637,Q9UER7
1,P04637,Q9Y618
1,P04637,P05549
1,P04637,P67809
1,P04637,P27694
1,P04637,Q15843
1,P04637,P09884
1,P04637,P48730
1,P04637,Q15831
1,P04637,P53779
1,P04637,Q9H4B4
1,P04637,Q9H3D4
1,P04637,O60729
1,P04637,O95997
1,P04637,Q53T94
1,P04637,Q86Z02
1,P04637,Q9BVP2
1,P04637,Q96PM5
1,P04637,Q13535
1,P04637,Q96ST3
1,P04637,Q99856
1,P04637,Q9UKY1
1,P04637,Q96S44
1,P04637,Q8WTS6
1,P04637,Q8WYH8
1,P04637,Q8TDN4
1,P04637,P38398
1,P04637,P29590
1,P04637,Q92754
1,P04637,Q5JVS0
1,P04637,P20248
1,P04637,Q9BWC9
1,P04637,Q92993
1,P04637,Q8IW41
1,P04637,Q86TM6
1,P04637,P06748
1,P04637,Q7Z6Z7
1,P04637,Q96KB5
1,P04637,P10415
1,P04637,P62913
1,P04637,P16220
1,P04637,P18074
1,P04637,Q96G74
1,P04637,P51784
1,P04637,Q53GS9
1,P04637,Q14999
1,P04637,P49674
1,P04637,P13693
1,P04637,Q8TAQ5
1,P04637,Q9Y3T9
1,P04637,Q8TDY2
1,P04637,P40337
1,P04637,Q9H9J4
1,P04637,O60341
1,P04637,Q13263
1,P04637,Q96FW1
1,P04637,O14965
1,P04637,Q92794
1,P04637,Q16539
1,P04637,P0CG47
1,P04637,O14737
1,P04637,P19784
1,P04637,P78371
1,P04637,O75147
1,P04637,Q96M02
1,P04637,O15055
1,P62826,P63279
1,P62826,P46060
1,P62826,O00410
1,P62826,Q99666
1,P62826,Q92973
1,P62826,O43592
1,P62826,Q9HAV4
1,P62826,Q9HD47
1,P62826,Q9UBU9
1,Q9UKX7,P57740
0,Q9UKX7,P57796
0,Q9UKX7,Q6UXZ3
1,Q06455,Q9Y618
1,Q06455,Q96ST3
1,Q06455,O75081
1,Q06455,Q99081
1,Q06455,P54259
1,Q06455,Q9Y2W1
0,Q06455,P57796
0,Q06455,A1A5B4
1,P11362,P08908
1,Q13573,P68104
1,Q13573,Q7KZF4
1,Q13573,Q9UER7
1,Q13573,Q9Y3C6
1,Q13573,Q14008
1,Q13573,O75643
1,Q13573,Q9UMS4
1,Q13573,P23246
1,Q13573,Q96CW5
1,Q13573,Q9H4B7
1,Q13573,P38919
1,Q13573,Q6P2Q9
1,Q13573,Q9BUQ8
1,Q13573,Q00839
1,Q13573,O60645
1,Q13573,Q15029
1,Q13573,Q9Y2W1
1,Q13573,Q9Y383
1,Q13573,Q9HCS7
1,Q13573,Q8TAD8
1,Q13573,O43143
0,Q13573,P57796
1,P57740,P46060
1,P57740,P52948
1,P57740,Q9HC62
1,P57740,Q9UBU9
1,P57740,P55735
1,P57740,Q96EE3
1,P57740,Q8NFH3
1,P57740,Q8N1F7
1,P57740,Q8WYP5
0,P57740,P57796
0,P57740,Q9P0L9
1,P78406,P09884
1,P78406,P52948
1,P78406,P51784
1,P78406,Q8N1F7
1,P78406,Q9UNN5
1,Q9UBU9,Q08211
1,Q9UBU9,P46060
1,Q9UBU9,P52948
1,Q9UBU9,Q92973
1,Q9UBU9,Q9UKK6
1,Q9UBU9,Q9BZI7
1,Q9UBU9,Q07955
1,P46060,P63279
1,O95817,Q9UJY1
1,O95817,P10415
1,O95817,Q4VCS5
1,O95817,Q07912
1,O95817,Q9NR12
1,O95817,O75190
1,Q99933,P10415
1,Q9UQ80,P06748
1,Q9UQ80,Q96ST3
1,Q9UQ80,Q53GS9
1,Q9UQ80,P54619
0,P08684,P57796
0,P08684,Q6UXZ3
0,P08684,A1A5B4
1,Q9P0L0,P35372
1,Q9P0L0,P22059
1,Q9P0L0,P63027
1,Q9P0L0,Q9BZF3
1,Q9P0L0,Q9BXB4
1,Q9P0L0,Q9H089
1,Q9P0L0,P28331
1,Q9P0L0,P45880
1,Q9P0L0,Q9H1P3
1,P63027,Q9UI14
1,P63027,O14810
1,P63027,O94806
1,P63027,Q13277
1,P63027,Q15836
1,Q9UNN5,Q9UKB1
0,Q9UNN5,P57796
0,Q9UNN5,Q6UXZ3
1,P00750,P07355
1,P00750,P00749
1,O00213,Q06481
1,O00213,Q92993
1,O00213,Q9UI08
1,O00213,O94985
1,O00213,P51693
1,Q9UQF2,P45984
1,Q9UQF2,Q9UPT6
1,Q9UQF2,Q12852
0,Q9UBP9,Q6UXZ3
0,Q9UBP9,O60741
0,Q9UBP9,Q9P0L9
0,Q9UBP9,A1A5B4
1,Q92993,P16104
1,Q92993,P16220
1,Q92993,Q96PM5
1,Q92993,O96019
1,Q92993,Q9BXW9
1,Q92993,Q9NV56
1,Q92993,Q8WUI4
1,Q92993,Q9NPF5
1,Q92993,Q9HC52
1,Q92993,Q96L91
1,Q92993,O14737
1,Q92993,P47712
1,Q92993,Q9NXR8
1,Q92993,Q6PIV2
1,P01023,P07288
1,P01023,P02760
1,O14910,Q4VCS5
1,O14910,Q8NI35
1,P11171,P30084
1,P11171,O75821
1,Q15323,P30305
1,Q15323,Q9Y4E8
1,Q15323,P78545
1,Q15323,Q01804
1,P78386,P30305
1,P78386,Q9Y4E8
1,P78386,Q01804
1,Q14160,Q14155
1,Q14160,Q9Y2X7
1,Q14160,P27361
1,Q14160,Q99569
1,Q14160,O60346
1,Q14160,P48065
1,Q99996,O60341
1,Q99996,P48730
1,Q99996,Q16512
1,Q99996,Q96CW5
0,Q96AX9,Q6UXZ3
1,Q86YM7,Q99490
1,Q86YM7,Q9NSB8
1,Q86YM7,P41594
1,Q86YM7,Q16643
1,Q96KP1,Q8TAG9
1,Q96KP1,P11233
1,Q96KP1,Q9UGK8
1,Q96KP1,O60645
1,Q96KP1,O00471
1,Q96KP1,Q9NV70
1,O60645,Q8TAG9
1,O60645,O00471
1,O60645,Q9NV70
1,Q9NV70,Q8TAG9
1,Q9NV70,O00471
1,Q9NV70,Q9Y2D4
1,Q9NV70,Q15051
1,Q9NV70,Q9H5N1
0,Q9NV70,Q9P0L9
0,Q9NV70,P28221
0,Q15051,Q6UXZ3
1,O00471,Q8TAG9
1,O00471,P62330
1,O00471,Q9Y2D4
0,O00471,Q6UXZ3
0,O00471,Q9P0L9
0,O00471,P28221
1,Q8TAG9,P61006
1,O00329,P01112
0,O00329,Q9P0L9
1,P01112,Q12967
1,P01112,P52306
1,P01112,Q13671
1,P01112,P11233
1,P01112,Q9Y6X8
1,P01112,P42684
1,P10747,O95147
1,P10747,Q53EV4
1,P10747,P33681
1,Q9HAU4,Q9Y3C5
1,Q9HAU4,Q15038
1,Q9HAU4,P68036
1,Q9HAU4,P51668
1,Q9Y3C5,P21580
1,Q9Y3C5,Q96J02
1,Q9Y3C5,P51668
1,Q9Y3C5,P45974
1,Q9Y3C5,P0CG47
1,Q15038,Q92904
1,Q15038,O43251
1,P68036,P38398
1,P68036,P50876
1,P68036,Q9BYM8
1,P51668,Q9UJV3
1,P51668,P78317
1,P51668,Q969V5
1,P51668,Q9P0P0
1,P51668,O43567
1,P51668,Q9H6Y7
1,P51668,Q8ND25
1,P51668,Q9Y508
1,P28482,P15336
1,P28482,P35236
1,P28482,P51452
1,P28482,Q16539
1,P28482,P37231
1,P28482,Q15349
1,P28482,Q13115
1,P28482,Q15121
1,P28482,P50616
1,P28482,O60504
1,P28482,P49815
1,P28482,P67775
1,P28482,P53355
1,P28482,P01100
1,P28482,Q9NRW4
1,P28482,Q9BRR9
1,P28482,Q12913
1,P28482,P27361
1,Q14511,Q96J02
1,Q14511,Q13905
1,Q13526,P24928
1,Q13526,Q96Q89
1,Q13526,P19784
1,Q13526,P30260
1,Q13526,P10415
1,Q13526,P40337
1,Q13526,P30291
1,Q13526,Q07820
1,Q13526,P29590
1,P17275,P15336
1,P17275,P01100
1,P17275,P38398
1,P17275,P15408
1,P17275,P45984
1,P17275,P15407
1,P17275,Q8N1L9
1,P17275,P35638
1,P50616,P45984
1,P50616,O15198
1,P50616,Q9UIV1
1,P50616,A5YKK6
1,P30260,Q9UI95
1,P30260,Q9UKT4
1,P30260,O95997
1,P30260,P51784
1,P30260,Q13257
1,P30260,Q9UJX3
1,P30260,Q9UM13
1,P30260,Q96DE5
1,P29590,Q04206
1,P29590,P63279
1,P29590,P62913
1,P29590,P78317
1,P29590,Q9UER7
1,P29590,Q9Y618
1,P29590,Q96ST3
1,P29590,Q13164
1,P29590,Q01826
1,P29590,P14373
1,P29590,Q15759
1,Q9Y6X2,Q04206
1,P38398,Q04206
1,P38398,P62837
1,P38398,P63279
1,P38398,O14965
1,P38398,Q14103
1,P38398,Q13185
1,P38398,Q08211
1,P38398,Q8WX92
1,P38398,Q08999
1,P38398,P27694
1,P38398,P52701
1,P38398,Q15648
1,P38398,Q13535
1,P38398,P24928
1,P38398,Q9BXW9
1,P38398,O14867
1,P38398,Q05048
1,P38398,P16104
1,P38398,Q13416
1,P38398,Q9UBD5
1,P38398,P40692
1,P38398,P20248
1,P38398,Q99759
1,P38398,P07602
1,P38398,P28749
1,P38398,P06748
1,P38398,Q16777
1,P38398,Q92830
1,P38398,Q00536
1,P38398,P51965
1,P38398,Q969T4
1,P28749,P33993
1,P28749,Q13574
1,P28749,Q9Y463
1,P28749,Q08999
1,P28749,P20248
1,Q8TEW0,Q13009
1,Q8TEW0,P31946
1,Q8TEW0,Q04917
1,Q8TEW0,P41743
1,Q8TEW0,P57087
1,Q8TEW0,P61962
1,P15336,P15408
1,P15336,P45984
1,P15336,P63279
1,P15336,Q16539
1,P15336,P01100
1,P15336,O14867
1,P15336,Q15759
1,P15336,P53567
1,P15336,P35638
1,P15336,Q9NR55
1,O15198,O60341
1,P48730,P49674
1,P48730,P17302
1,P48730,P23508
1,Q9Y5K5,P28066
1,Q9Y5K5,P17980
1,Q9Y5K5,Q96EZ8
1,Q9Y5K5,O96019
1,Q9Y5K5,P55036
1,Q9Y5K5,Q99436
1,Q9Y5K5,P62333
1,Q9Y5K5,Q99460
1,Q9Y5K5,O43242
1,Q9Y5K5,O00232
1,Q9Y5K5,Q9UNM6
1,Q9Y5K5,O43396
1,Q9Y5K5,Q9BRP4
1,Q9Y5K5,P49721
1,Q9Y5K5,Q9C086
1,Q9Y5K5,Q6PI98
1,Q9Y5K5,Q9ULG1
1,Q9Y4E8,Q15020
1,Q9Y4E8,Q05048
1,Q9Y4E8,P04075
1,Q9Y4E8,P60604
1,Q9Y4E8,P30566
1,Q9Y4E8,Q14533
1,Q9Y4E8,Q9UKX2
1,Q9Y4E8,P15259
1,P21580,P31946
1,P21580,P62258
1,P21580,Q8NFZ5
1,P21580,Q9UHD2
1,P21580,Q9Y508
1,P21580,Q9BYM8
1,P21580,Q96KP6
1,Q96J02,Q9HBA0
1,Q96J02,Q99962
1,Q96J02,P54259
1,Q96J02,Q96BR1
1,Q96J02,Q16630
1,Q96J02,P24928
1,Q96J02,Q16621
1,Q96J02,O15519
1,Q96J02,Q9Y5X1
1,Q96J02,Q969T9
1,Q96J02,Q9H3D4
1,Q96J02,Q8N5I2
1,Q96J02,O95835
1,Q96J02,Q92783
1,Q96J02,Q14155
1,P0CG47,P16104
1,P0CG47,Q96CS3
1,O43251,Q96PU8
1,O43251,Q93062
0,P50876,P57796
1,Q9BYM8,P05771
1,Q9BYM8,P55036
1,P78317,P62837
1,P78317,P20226
1,P78317,Q13263
1,P78317,Q9HBE1
1,P78317,P51965
1,P78317,Q969T4
1,Q9P0P0,P62837
1,Q9P0P0,P08514
1,Q9P0P0,P51965
1,Q9H6Y7,Q969T4
1,Q9H6Y7,Q9P031
1,Q9H6Y7,P51965
1,Q8ND25,P62837
1,Q8ND25,P51965
1,Q9Y508,P62837
1,P61586,O60890
1,P61586,Q16512
1,P61586,O75962
1,P61586,P52565
1,P61586,Q13393
1,P61586,Q9Y4D1
1,P61586,P52306
1,P61586,Q969H4
1,P61586,Q6WCQ1
1,P61586,Q9NRY4
1,O60890,P63000
1,Q16512,Q13393
1,Q16512,Q15834
1,Q16512,P12036
1,O75962,P63000
1,O75962,P21333
1,P52565,Q15669
1,P52565,P63000
1,P52565,Q08211
1,P52565,P08134
1,P52565,P35241
1,P52565,P51991
0,P52565,Q9P0L9
1,Q13393,Q15121
1,Q13393,P11233
1,Q13393,P84077
1,Q9Y4D1,P08134
0,Q9Y4D1,Q9P0L9
1,P52306,P63000
1,P52306,P62834
1,Q6WCQ1,P31946
1,Q6WCQ1,Q68CZ1
0,Q6WCQ1,Q9P0L9
1,Q96GW7,P03956
1,Q96GW7,P98095
1,P98095,P98160
1,P98095,O15230
1,P98095,P25391
1,P14598,Q04206
1,P14598,P63000
1,P14598,P13498
1,P14598,P19878
1,P14598,P47712
0,P14598,Q99250
1,Q9NZM3,Q9UBC2
1,Q9Y5X1,Q07912
1,Q9Y5X1,O43426
1,Q9Y5X1,Q13443
1,Q13009,P05129
1,Q13009,P63000
1,P05129,P41220
1,P63000,P19878
1,P63000,Q92608
1,P63000,Q86UR1
1,P63000,Q9P258
1,P63000,Q01968
1,P63000,P35228
1,P35240,Q96HU1
1,P35240,Q4VCS5
1,P35240,Q9BZE4
1,P35240,O95835
1,P35240,Q9NRM7
0,Q96HU1,Q6UXZ3
0,Q96HU1,Q99250
0,Q96HU1,Q9P0L9
1,Q4VCS5,O95835
1,Q4VCS5,Q8NI35
1,Q4VCS5,Q9GZV5
1,Q4VCS5,Q9NRM7
1,Q4VCS5,P85037
1,Q4VCS5,Q9H9J4
1,Q4VCS5,Q86WA8
1,Q4VCS5,Q8IX03
1,Q9BZE4,P06748
1,Q9BZE4,Q9UKD2
1,Q9BZE4,Q96BK5
1,Q9BZE4,P19784
1,Q9BZE4,Q15050
0,Q9BZE4,P57796
1,O95835,P06493
1,O95835,O43464
1,O95835,Q9H8S9
1,O95835,Q9GZV5
1,Q9NRM7,O14965
1,Q9NRM7,Q9H8S9
1,O43639,Q14155
1,O43639,Q9Y2X7
1,O43639,Q8TF74
1,O43639,Q9NYB9
1,O43639,Q9NZQ3
1,O43639,Q96L33
1,O43639,O00401
1,O43639,Q07912
1,P49796,P31946
1,P07947,P16671
1,Q07157,Q96J84
1,Q07157,O43707
1,Q07157,P17302
1,Q07157,P57087
1,Q07157,P48165
1,Q07157,O14493
1,Q07157,P56747
0,Q07157,P57796
1,Q9H4G0,Q99490
1,Q9Y261,Q9UBC0
1,P05231,P08887
1,Q04725,O75626
1,P09429,P20226
1,P09429,P15918
1,P09429,Q04206
1,P20226,Q04206
1,P20226,P01100
1,P20226,P52655
1,P20226,Q13487
1,P20226,O14981
1,P20226,P26367
1,P20226,Q12962
1,P20226,Q16514
1,P20226,P17947
1,P20226,P28360
1,P20226,P24928
1,P20226,P35269
1,P20226,Q92804
1,P20226,P23193
1,P20226,P62380
1,P20226,Q5VWG9
0,P20226,P57796
0,P20226,Q9P0L9
1,Q04206,P78527
1,Q04206,Q08211
1,Q04206,Q9Y618
1,Q04206,P37231
1,Q04206,Q9NY61
1,Q04206,Q15650
1,Q04206,P53779
1,Q04206,Q9ULX6
1,Q04206,Q8NFZ5
1,Q04206,Q8WTS6
