Class,IntA,IntB
1,P07949,P19174
1,P07949,Q13322
1,P07949,P29353
1,P07949,Q8WU20
1,P07949,P62993
1,P07949,P00533
1,P07949,P40763
1,P07949,P56159
1,P07949,P46108
1,P07949,Q8TEW6
1,P07949,Q9P104
0,P07949,Q96P44
0,P07949,P57796
0,P07949,Q14CZ8
0,P07949,Q96A58
0,P07949,Q86VQ3
1,P31947,Q9UJM3
1,P31947,P10398
1,P31947,Q9Y4H2
1,P31947,P63104
1,P31947,Q99959
1,P31947,P56524
1,P31947,P68400
1,P31947,Q00987
1,P31947,P00533
1,P31947,P04049
1,P31947,O94875
1,P31947,O75592
1,P31947,Q96J02
1,P31947,P40818
1,P31947,O15056
1,P31947,Q00839
1,P31947,Q8TEW0
1,P31947,P04150
1,P31947,Q92934
1,P31947,Q9UDY2
1,P31947,Q9UQL6
1,P31947,Q96QZ7
1,P31947,Q8WUI4
1,P31947,Q96PU5
1,P31947,Q9Y446
1,P31947,P33176
1,P31947,Q14258
1,P31947,O00444
1,P31947,O60269
1,P31947,P30305
1,P31947,Q14103
1,P31947,P23588
1,P31947,O14639
1,P31947,Q92625
1,P31947,Q5T5U3
1,P31947,Q5VV41
1,P31947,Q86UW9
1,P31947,Q13627
1,P31947,Q9H2C0
1,P31947,Q9Y2U5
1,P31947,Q9P0L2
1,P31947,Q6WCQ1
1,P31947,Q9H1K1
1,P31947,Q9H4L5
1,P31947,Q9UBF8
1,P31947,Q86W92
1,P31947,Q8ND30
1,P31947,O95685
1,P31947,P17706
1,P31947,P78406
1,P31947,P61587
1,P31947,Q9H4B6
1,P31947,Q9BRG2
1,P31947,Q9P0V3
1,P31947,O60292
1,P31947,Q08AE8
1,P31947,Q9UQ35
1,P31947,P78524
1,P31947,Q8IZW8
1,P31947,Q13049
1,P31947,Q14966
1,P31947,Q6ICG6
1,P54762,P22681
1,P54762,P16333
1,P54762,P52803
1,P54762,P24666
0,P54762,Q96P44
0,P54762,Q14CZ8
0,P54762,Q96A58
0,P54762,Q86VQ3
1,P78352,P28223
1,P78352,P35609
1,P78352,O14936
1,P78352,Q92796
1,P78352,Q16478
1,P78352,Q14289
1,P78352,P33402
1,P78352,Q9UPX8
1,P78352,Q15700
1,P78352,O14964
1,P78352,O60333
1,P78352,Q8N2Q7
1,P78352,Q9C0C4
1,P78352,P22460
1,P78352,Q9P1A6
1,P78352,Q9HAP6
1,P78352,Q05586
1,P78352,Q09470
1,P78352,P16389
1,P78352,P22001
1,P78352,Q13002
1,P78352,Q9P021
1,P78352,Q9Y698
1,P78352,Q14957
1,P78352,Q96A65
1,P78352,Q9P0K1
1,P78352,Q96FJ2
1,P78352,Q96NW7
1,O00459,P22681
1,O00459,P62993
1,O00459,P29353
1,O00459,P00533
1,O00459,P01133
1,O00459,P09603
1,O00459,P42338
1,O00459,P42336
1,O00459,P46108
1,O00459,P19320
1,Q99952,O43586
1,Q99952,P00533
1,Q9UJM3,P60953
1,Q9UJM3,P00533
1,Q9UJM3,P62993
1,Q9UJM3,P63104
1,Q9NRD5,P49683
1,Q9NRD5,Q14832
1,Q9NRD5,P42262
1,Q9NRD5,P42263
1,Q9NRD5,P48058
1,Q9NRD5,Q13002
1,Q9NRD5,P42261
1,Q9NRD5,P23975
1,Q9NRD5,Q05084
1,P62993,P22681
1,P62993,P15498
1,P62993,P19174
1,P62993,P43405
1,P62993,P61978
1,P62993,Q14289
1,P62993,Q13094
1,P62993,Q13191
1,P62993,P27986
1,P62993,Q06124
1,P62993,P29350
1,P62993,Q9UQQ2
1,P62993,P42768
1,P62993,P14317
1,P62993,P40189
1,P62993,Q06187
1,P62993,P29353
1,P62993,Q07666
1,P62993,P56945
1,P62993,Q92835
1,P62993,P06400
1,P62993,P43403
1,P62993,Q08881
1,P62993,O15357
1,P62993,Q9Y5K6
1,P62993,Q8WU20
1,P62993,Q8TF42
1,P62993,P09619
1,P62993,Q9Y4H2
1,P62993,P42338
1,P62993,O14654
1,P62993,Q13480
1,P62993,Q9UKW4
1,P62993,P42336
1,P62993,Q07889
1,P62993,P04629
1,P62993,Q07890
1,P62993,O14939
1,P62993,Q9GZY6
1,P62993,P18031
1,P62993,P18433
1,P62993,O00401
1,P62993,Q02763
1,P62993,P10644
1,P62993,P21802
1,P62993,P46940
1,P62993,Q14185
1,P62993,Q14203
1,P62993,P21333
1,P62993,P30530
1,P62993,P07550
1,P62993,P35462
1,P62993,Q14118
1,P62993,P00533
1,P62993,P35916
1,P62993,P20936
1,P62993,P42858
1,P62993,P35568
1,P62993,O60674
1,P62993,P11274
1,P62993,P07910
1,P62993,P46108
1,P62993,Q14247
1,P62993,P19438
1,P62993,P17600
1,P62993,Q05209
1,P62993,P23469
1,P62993,Q92918
1,P62993,Q05193
1,P62993,Q9Y4K4
1,P62993,Q07912
1,P62993,O43609
1,P62993,Q92738
1,P62993,Q9NZQ3
1,P62993,O15056
1,P62993,Q5JS13
1,P62993,Q8TBC3
1,P62993,P08247
1,P62993,O14492
1,P62993,P41212
1,P62993,P42566
1,P62993,Q13233
1,P62993,P35579
1,P62993,P34931
1,P62993,Q16643
1,P62993,Q9Y265
1,P62993,Q00839
1,P62993,P11142
1,P62993,P10809
1,P62993,P19338
1,P62993,Q08209
1,P62993,P62805
1,P62993,P42684
1,P62993,Q9ULH1
1,P62993,Q8IVH8
1,P62993,Q15027
1,P62993,P14868
1,P62993,Q15427
1,P62993,Q9Y478
1,P62993,Q92734
1,P62993,Q9UM73
1,P62993,O43516
1,P62993,Q9UQ16
1,P62993,Q38SD2
1,P62993,Q9H3S7
1,P62993,Q8TF74
1,P62993,Q5JSH3
1,P62993,Q7L591
1,P62993,Q99816
1,P62993,Q6ZUJ8
1,P62993,Q96RF0
1,P62993,Q96JJ3
1,P62993,Q8N1I0
1,P62993,A6NGB9
1,P62993,P05141
1,P62993,P12236
1,P62993,Q9H792
1,P62993,P19320
1,P62993,O43295
1,P62993,O60636
1,P62993,Q8TE12
1,P35222,P27986
1,P35222,P10275
1,P35222,Q15796
1,P35222,P84022
1,P35222,Q16665
1,P35222,O14745
1,P35222,P19793
1,P35222,P63104
1,P35222,P25054
1,P35222,P33151
1,P35222,Q15262
1,P35222,Q12913
1,P35222,Q03135
1,P35222,P98161
1,P35222,Q13547
1,P35222,P51532
1,P35222,P23467
1,P35222,O60716
1,P35222,P46940
1,P35222,P10586
1,P35222,P00533
1,P35222,P42858
1,P35222,Q99623
1,P35222,Q14192
1,P35222,P46937
1,P35222,Q9Y4A5
1,P35222,O15105
1,P35222,O14920
1,P35222,P41235
1,P35222,Q92831
1,P35222,P35221
1,P35222,Q6IE81
1,P35222,P63208
1,P35222,P50402
1,P35222,P19838
1,P35222,Q96QZ7
1,P35222,Q13761
1,P35222,P15884
1,P35222,P49789
1,P35222,Q9HB71
1,P35222,P49840
1,P35222,P29590
1,P35222,Q9UNN5
1,P35222,O43707
1,P35222,P15923
1,P35222,Q9UJU2
1,P35222,Q15678
1,P35222,Q9HCS4
1,P35222,Q9Y265
1,P35222,Q9UI47
1,P35222,Q9Y3M2
1,P35222,Q9NSA3
1,P35222,Q9H6I2
1,P35222,O14907
1,P35222,Q9Y230
1,P35222,P49768
1,P35222,Q9Y6N8
1,P35222,P11388
1,P35222,P23470
1,P35222,Q13308
1,P35222,Q92830
1,P35222,Q9UKB1
1,P35222,O00255
1,P35222,Q9Y2T1
1,P35222,P08575
1,P35222,O15169
1,P35222,P49773
1,P35222,Q5JTC6
1,Q06124,P22681
1,Q06124,P16471
1,Q06124,Q14289
1,Q06124,P27986
1,Q06124,P09619
1,Q06124,P16234
1,Q06124,Q02763
1,Q06124,P40189
1,Q06124,P48357
1,Q06124,Q03135
1,Q06124,P49023
1,Q06124,Q6GTX8
1,Q06124,Q13291
1,Q06124,O95297
1,Q06124,Q13480
1,Q06124,Q9UKJ1
1,Q06124,Q7Z6A9
1,Q06124,Q92835
1,Q06124,P13688
1,Q06124,P40763
1,Q06124,O14543
1,Q06124,P17948
1,Q06124,Q07889
1,Q06124,P32239
1,Q06124,P16581
1,Q06124,P00533
1,Q06124,P19235
1,Q06124,P08069
1,Q06124,P35568
1,Q06124,P24394
1,Q06124,O60674
1,Q06124,Q15116
1,Q06124,P19320
1,P00533,P16070
1,P00533,P22681
1,P00533,P15498
1,P00533,P19174
1,P00533,P61978
1,P00533,Q14289
1,P00533,Q13191
1,P00533,P45983
1,P00533,P27986
1,P00533,P29350
1,P00533,P42224
1,P00533,O75791
1,P00533,P09769
1,P00533,P26447
1,P00533,P16885
1,P00533,P29353
1,P00533,P10275
1,P00533,P43403
1,P00533,Q08881
1,P00533,O15357
1,P00533,Q9H6Q3
1,P00533,Q8TF42
1,P00533,Q9P0L0
1,P00533,O15162
1,P00533,P40855
1,P00533,P31946
1,P00533,P09619
1,P00533,O14654
1,P00533,Q13480
1,P00533,Q92569
1,P00533,P63104
1,P00533,P16234
1,P00533,Q07889
1,P00533,Q07890
1,P00533,P33151
1,P00533,P18031
1,P00533,Q12913
1,P00533,O43639
1,P00533,O60749
1,P00533,Q03135
1,P00533,P09874
1,P00533,P04114
1,P00533,P27824
1,P00533,P23467
1,P00533,O60716
1,P00533,Q02156
1,P00533,P05067
1,P00533,P46940
1,P00533,Q13387
1,P00533,P55042
1,P00533,P10586
1,P00533,P42685
1,P00533,Q12933
1,P00533,P41240
1,P00533,P05107
1,P00533,P23528
1,P00533,Q96EY1
1,P00533,P27348
1,P00533,P30304
1,P00533,P40763
1,P00533,P15311
1,P00533,P51636
1,P00533,P08195
1,P00533,P68366
1,P00533,O75159
1,P00533,Q9H299
1,P00533,P01133
1,P00533,P20936
1,P00533,O60674
1,P00533,P46108
1,P00533,P24821
1,P00533,P00403
1,P00533,P62316
1,P00533,P49069
1,P00533,P18085
1,P00533,P56539
1,P00533,Q92918
1,P00533,Q13882
1,P00533,O15492
1,P00533,O14543
1,P00533,O14964
1,P00533,Q07912
1,P00533,P42566
1,P00533,Q92529
1,P00533,O75368
1,P00533,P08069
1,P00533,Q02297
1,P00533,P35221
1,P00533,P55060
1,P00533,Q00325
1,P00533,O60884
1,P00533,Q9UBB4
1,P00533,P04264
1,P00533,Q9NR50
1,P00533,P11142
1,P00533,P31943
1,P00533,P13647
1,P00533,O60603
1,P00533,P42684
1,P00533,P98077
1,P00533,Q92625
1,P00533,Q9NSE2
1,P00533,P07900
1,P00533,Q9UBN7
1,P00533,Q05209
1,P00533,Q12852
1,P00533,P09936
1,P00533,P31948
1,P00533,P40818
1,P00533,P50402
1,P00533,Q15750
1,P00533,P08631
1,P00533,O60645
1,P00533,P63010
1,P00533,O95470
1,P00533,Q8IUR7
1,P00533,Q16543
1,P00533,P54652
1,P00533,Q96A65
1,P00533,A1L0T0
1,P00533,Q38SD2
1,P00533,Q9H0D6
1,P00533,P25705
1,P00533,Q9UBS4
1,P00533,Q9UQB8
1,P00533,P53680
1,P00533,P30307
1,P00533,O43707
1,P00533,P19438
1,P00533,Q14155
1,P00533,Q16620
1,P00533,Q9UPY6
1,P00533,P04049
1,P00533,P37840
1,P00533,Q99963
1,P00533,Q14247
1,P00533,Q8WUI4
1,P00533,Q9Y5X1
1,P00533,Q6S5L8
1,P00533,Q9NZM3
1,P00533,P19338
1,P07900,P36897
1,P07900,P06239
1,P07900,P05412
1,P07900,P10275
1,P07900,P63165
1,P07900,Q16665
1,P07900,Q07869
1,P07900,O00170
1,P07900,O14654
1,P07900,Q14653
1,P07900,P61247
1,P07900,Q6VAB6
1,P07900,Q15418
1,P07900,P05067
1,P07900,P07814
1,P07900,Q14994
1,P07900,P55854
1,P07900,P68400
1,P07900,Q00987
1,P07900,O14757
1,P07900,Q15185
1,P07900,P04049
1,P07900,P11142
1,P07900,P19388
1,P07900,P07332
1,P07900,Q9UBN7
1,P07900,O14920
1,P07900,Q15831
1,P07900,Q13546
1,P07900,P41279
1,P07900,P26368
1,P07900,P09936
1,P07900,P19320
1,P07900,Q15750
1,P07900,P04150
1,P07900,Q9NYJ8
1,P07900,Q16543
1,P07900,Q03181
1,P07900,Q9UHD2
1,P07900,P53041
1,P07900,O43765
1,P07900,Q15785
1,P07900,P24941
1,P07900,P11802
1,P07900,Q9Y266
1,P07900,P40763
1,P07900,Q13451
1,P07900,Q13043
1,P07900,Q9BQI3
1,P07900,Q7L3B6
1,P07900,O75344
1,P07900,Q02153
1,P07900,P29474
1,P07900,P31751
1,P07900,O95433
1,P07900,Q9H7B4
1,P07900,O94826
1,P07900,Q00613
1,P07900,P81133
1,P07900,Q8TF40
1,P07900,Q9UKV8
1,P07900,Q9H093
1,P07900,O94966
1,P07900,Q9H6T3
1,P07900,Q9H3U1
1,P07900,O60884
1,P07900,P34932
1,P07900,Q5S007
1,P07900,Q9BYZ6
1,P27986,P22681
1,P27986,P15498
1,P27986,Q13094
1,P27986,Q13191
1,P27986,P45983
1,P27986,P09619
1,P27986,P09564
1,P27986,P42768
1,P27986,P15509
1,P27986,P10398
1,P27986,P29353
1,P27986,Q9Y4H2
1,P27986,P63000
1,P27986,P68363
1,P27986,O43184
1,P27986,P42338
1,P27986,P56945
1,P27986,Q13480
1,P27986,P61981
1,P27986,Q99490
1,P27986,Q9UKW4
1,P27986,P07766
1,P27986,P29350
1,P27986,P60953
1,P27986,P30530
1,P27986,Q07666
1,P27986,P11362
1,P27986,P46108
1,P27986,P16234
1,P27986,P15311
1,P27986,P30874
1,P27986,P19235
1,P27986,P12318
1,P27986,P35568
1,P27986,O60674
1,P27986,P14778
1,P27986,P06239
1,P27986,P42336
1,P27986,P29376
1,P27986,Q07889
1,P27986,P41970
1,P27986,O15455
1,P27986,P11274
1,P27986,P19793
1,P27986,P17948
1,P19174,P15498
1,P19174,P61586
1,P19174,P09619
1,P19174,P16234
1,P19174,P43403
1,P19174,Q07889
1,P19174,Q08881
1,P19174,P04629
1,P19174,Q16288
1,P19174,P42768
1,P19174,P43405
1,P19174,Q9Y4H2
1,P19174,P50607
1,P19174,Q07890
1,P19174,Q13094
1,P19174,P78314
1,P19174,O14939
1,P19174,Q07666
1,P19174,Q13480
1,P19174,Q9GZY6
1,P19174,P17948
1,P19174,P19235
1,P19174,P09327
1,P19174,Q16620
1,P19174,P29353
1,P19174,P11362
1,P19174,Q9UM73
1,P19174,P20936
1,P19174,Q14315
1,P19174,Q92918
1,P19174,O60674
1,P42679,P04629
1,P29353,P22681
1,P29353,P42680
1,P29353,Q13094
1,P29353,Q13191
1,P29353,P40189
1,P29353,P16885
1,P29353,P43403
1,P29353,P20963
1,P29353,Q16832
1,P29353,Q16288
1,P29353,Q05209
1,P29353,O15357
1,P29353,P33151
1,P29353,Q13480
1,P29353,Q92835
1,P29353,P49137
1,P29353,P13688
1,P29353,P05106
1,P29353,Q07889
1,P29353,P46108
1,P29353,P04629
1,P29353,Q16620
1,P29353,Q07890
1,P29353,P41240
1,P29353,Q14118
1,P29353,P19235
1,P29353,P35916
1,P29353,P24394
1,P29353,O60674
1,P29353,P05067
1,P29353,Q9UM73
1,P29353,P08069
1,P29353,P31994
1,P29353,Q96CW1
1,P29353,O15027
1,P29353,P63010
1,P29353,Q8TF42
1,P29353,P35579
1,P29353,P06702
1,P29353,P35030
1,Q14289,P22681
1,Q14289,P15498
1,Q14289,P05106
1,Q14289,Q92796
1,Q14289,Q05209
1,Q14289,P56945
1,Q14289,Q9BZ71
1,Q14289,O94875
1,Q14289,P20936
1,Q14289,O43294
1,Q14289,Q01844
1,Q14289,O14543
1,Q02297,P53667
1,P40763,P43405
1,P40763,P45983
1,P40763,P42224
1,P40763,P06239
1,P40763,P09769
1,P40763,Q07666
1,P40763,P05412
1,P40763,P10275
1,P40763,Q15788
1,P40763,Q16665
1,P40763,O15379
1,P40763,P17181
1,P40763,P18031
1,P40763,Q13547
1,P40763,P15927
1,P40763,P30626
1,P40763,O60674
1,P40763,P07332
1,P40763,P78347
1,P40763,Q13287
1,P40763,P04150
1,P40763,P16473
1,P40763,P19838
1,P40763,P17706
1,P40763,P29590
1,P40763,Q9P0J0
1,P40763,Q6IA86
1,P40763,Q9BYH8
1,P40763,P22736
1,P40763,P42345
1,P16070,P36897
1,P16070,Q13009
1,P16070,P13611
1,P16070,P15311
1,P16070,P06239
1,P16070,P26038
1,P16070,Q13501
1,Q99650,P40189
1,Q05209,P42768
1,Q05209,P56945
1,Q05209,P04629
1,Q05209,P49023
1,Q05209,O43586
1,Q05209,O43294
1,O75367,P09874
1,O75367,Q13547
1,O75367,P46100
1,O75367,P68431
0,O75367,Q96P44
0,O75367,P57796
0,O75367,Q2PPJ7
1,P02786,P61006
1,P02786,P02787
1,P02786,Q30201
1,P02786,O95166
1,P02786,Q9P0V3
1,P02786,P19320
0,P02786,Q96P44
0,P02786,P57796
0,P02786,Q14CZ8
1,O95292,Q9P0L0
1,O95292,P23763
1,O95292,P63027
1,O95292,P48039
1,O95292,P61266
1,O95292,Q99614
1,O95292,Q9H4L5
1,O95292,Q9UNN5
1,O95292,Q9H1P3
1,O95292,Q969R2
1,Q16543,P10275
1,Q16543,Q00534
1,Q16543,P10398
1,Q16543,P02649
1,Q16543,Q15418
1,Q16543,Q13501
1,Q16543,Q92841
1,Q16543,Q14247
1,Q16543,P04049
1,Q16543,P50613
1,Q16543,O14920
1,Q16543,Q15831
1,Q16543,Q99759
1,Q16543,Q9UHD2
1,Q16543,Q7L3B6
1,Q16543,Q00535
1,Q16543,O00141
1,Q16543,Q13233
1,Q16543,Q09019
1,Q16543,Q9Y572
1,Q16543,P49768
1,Q16543,O14879
1,Q16543,P29474
1,Q16543,P53041
1,Q16543,Q5S007
1,Q16543,Q9UK32
1,Q16543,Q13043
1,Q16543,Q9Y2H1
1,Q16543,P30307
1,P22681,P15498
1,P22681,P09769
1,P22681,P43403
1,P22681,Q08881
1,P22681,Q06187
1,P22681,P43405
1,P22681,P16333
1,P22681,O15357
1,P22681,Q13239
1,P22681,Q13094
1,P22681,P62837
1,P22681,Q9Y5K6
1,P22681,Q9H6Q3
1,P22681,Q8WU20
1,P22681,Q8TF42
1,P22681,P31946
1,P22681,P63104
1,P22681,O14492
1,P22681,Q96J02
1,P22681,P55085
1,P22681,P16234
1,P22681,P08631
1,P22681,P27348
1,P22681,P06127
1,P22681,P06239
1,P22681,P46108
1,P22681,O00159
1,P22681,P11274
1,P22681,P42336
1,P22681,P49023
1,P22681,Q14155
1,P22681,P78314
1,P22681,Q99963
1,P22681,P41240
1,P22681,P08069
1,P22681,Q9C004
1,P22681,P17948
1,P22681,Q15811
1,P22681,P42338
1,P22681,P62258
1,P22681,Q04917
1,P22681,P04629
1,P22681,P45983
1,P22681,P60953
1,P22681,P61081
1,P22681,P57075
1,P22681,P35579
1,P22681,P28907
1,P22681,O75791
1,P15311,O14745
1,P15311,P52565
1,P15311,P35241
1,P15311,P07332
1,P15311,P26038
1,P15311,P19320
1,P15311,P32004
1,P15311,Q9Y478
1,P15311,P25445
1,P15311,P05362
1,P15311,P23508
1,P15311,Q6ZVD8
1,P42680,P15498
1,P42680,P16471
1,P42680,O60674
1,Q13191,P46108
1,Q13191,P15498
1,Q13191,P43403
1,Q13191,P43405
1,Q13191,P16333
1,Q13191,Q9Y5K6
1,Q13191,Q14155
1,Q13191,P16885
1,Q13191,P46934
1,Q13191,O43639
1,Q13191,Q9ULH1
1,Q13191,Q16832
1,P29350,P06239
1,P29350,P15498
1,P29350,P43403
1,P29350,P43405
1,P29350,Q13094
1,P29350,P11274
1,P29350,P29597
1,P29350,P21854
1,P29350,P30874
1,P29350,O60716
1,P29350,Q9UKJ1
1,P29350,Q96DU3
1,P29350,P31994
1,P29350,Q8N423
1,P29350,Q8TDQ1
1,P29350,Q6GTX8
1,P29350,Q07889
1,P29350,P19235
1,P29350,P31260
1,P29350,O60674
1,P29350,P61073
1,P29350,Q96P31
1,P42224,P29597
1,P42224,Q00597
1,P42224,P78347
1,P42224,P11473
1,P42224,Q15628
1,P42224,Q13287
1,P42224,P17706
1,P42224,O75925
1,P42224,P48551
1,P42224,P01100
1,P42224,P15260
1,P42224,Q00613
1,P42224,Q00978
1,P42224,P51532
1,P42224,P42345
1,P42224,Q7Z434
1,Q13322,P11274
1,Q13322,P08069
1,Q13322,P04049
1,Q13322,P46934
1,Q13322,P35568
1,Q13588,P19235
1,O75791,Q13094
1,O75791,Q07890
1,O75791,Q92918
1,O75791,Q07666
1,O75791,Q13480
1,O75791,P40818
1,O75791,Q9H3S7
1,Q9UQQ2,P21333
1,O75970,P28335
1,O75970,Q4VCS5
1,O75970,P46937
1,O75970,Q8N3R9
1,P08631,P42768
1,P08631,Q07666
1,P08631,Q07889
1,P08631,Q03405
1,P08631,Q92556
1,P08631,P20936
1,P08631,P11274
1,P08631,Q13177
1,P08631,Q13444
1,P08631,Q9ULH1
1,P08631,O43516
1,P08631,P42684
1,P08631,Q14644
1,P46108,P45983
1,P46108,P16333
1,P46108,Q07666
1,P46108,P56945
1,P46108,Q14511
1,P46108,P43403
1,P46108,Q8WU20
1,P46108,P09619
1,P46108,O14654
1,P46108,Q13480
1,P46108,Q92569
1,P46108,P16234
1,P46108,Q07890
1,P46108,P18031
1,P46108,P29074
1,P46108,Q14185
1,P46108,P11362
1,P46108,P42684
1,P46108,P17600
1,P46108,Q92918
1,P46108,Q9Y4K4
1,P46108,P42566
1,P46108,Q9Y3L3
1,P46108,Q8IZD9
1,P46108,O43281
1,P46108,Q6P2E9
1,O60674,P15498
1,O60674,O14492
1,O60674,P16471
1,O60674,P19235
1,O60674,P15260
1,O60674,P18031
1,O60674,Q96EY1
1,O60674,P35568
1,O60674,P04049
1,O60674,P19438
1,O60674,Q99665
1,O60674,Q92783
1,O60674,O14744
1,O60674,P30556
1,P06239,P28482
1,P06239,P43405
1,P06239,Q13094
1,P06239,P28907
1,P06239,P09326
1,P06239,P20963
1,P06239,O60880
1,P06239,P25445
1,P06239,P20936
1,P06239,P06127
1,P06239,P04049
1,P06239,P43403
1,P06239,P01730
1,P06239,P04216
1,P06239,P46531
1,P06239,Q13501
1,P06239,Q07666
1,P06239,P56945
1,P06239,Q13444
1,P06239,P07766
1,P06239,Q05086
1,P06239,P24468
1,P06239,P42768
1,P06239,Q9NWQ8
1,P06239,P08575
1,P11274,P48736
1,P11274,Q07889
1,P11274,P18031
1,P11274,P49023
1,P11274,P13569
1,P11274,P19447
1,P11274,P07332
1,P11274,Q8TAF3
1,P11274,Q96CW1
1,Q13882,Q07666
1,P27701,P01730
1,Q9H4P4,P40818
1,Q9H4P4,Q99614
1,Q9H4P4,Q9NR09
1,Q9H4P4,Q9NWX5
1,P42336,Q9Y4H2
1,P42336,Q92569
1,P42336,Q13574
1,P42336,P35568
1,Q92569,P42338
1,Q92569,P08069
1,Q92569,Q9Y4H2
1,Q92569,P35568
1,P68366,P30622
1,P68366,Q99426
1,P43405,P19320
1,P43405,P15498
1,P43405,P09769
1,P43405,Q06187
1,P43405,P05107
1,P43405,Q13239
1,P43405,Q13094
1,P43405,P78314
1,P43405,P11912
1,P43405,P40259
1,P43405,P16885
1,P43405,P12318
1,P43405,P30273
1,P43405,Q14247
1,P43405,O00241
1,P43405,Q8TF42
1,P43405,Q9UHP3
1,P43405,P36888
1,P16333,Q13094
1,P16333,P42768
1,P16333,P10301
1,P16333,P09619
1,P16333,Q07889
1,P16333,P51636
1,P16333,O43516
1,P16333,Q05193
1,P16333,Q07666
1,P16333,Q13153
1,P16333,P56945
1,P16333,P20042
1,P16333,O95819
1,P16333,Q9UHD2
1,P16333,Q9Y2A7
1,P16333,Q13177
1,P16333,O00401
1,P16333,Q07912
1,P16333,Q9NZQ3
1,P16333,O15056
1,P16333,Q8N4C8
1,P16333,Q14511
1,P16333,O14512
1,P16333,Q9UKE5
1,P16333,Q92918
1,P16333,Q13444
1,P16333,O14513
1,P16333,P20936
1,P16333,Q14118
1,P16333,Q9ULH1
1,P16333,Q6PJG9
1,P16333,O43639
1,P16333,Q8TF74
1,P05106,P07996
1,P05106,P06756
1,P05106,P08648
0,P05106,Q96P44
0,P05106,P57796
0,P05106,Q14CZ8
0,P05106,Q96A58
1,O43294,P84022
1,O43294,Q9BUZ4
1,O43294,P49023
1,O43294,P10275
1,O43294,P78396
1,P49023,P56945
1,P49023,Q14511
1,P49023,P13612
1,P49023,Q13418
1,P49023,Q9HD43
1,P49023,Q9ULH1
1,P49023,Q14161
1,P49023,Q9NVD7
1,P49023,P41240
1,P49023,P20936
1,P56945,P63104
1,P56945,O15357
1,P56945,Q9Y5K6
1,P56945,P62258
1,P56945,P18031
1,P56945,Q15942
1,P56945,P07332
1,P56945,Q14185
1,P56945,Q9HD43
1,P56945,Q14511
1,P56945,O75815
1,P56945,Q9Y4L1
1,P56945,Q9Y6I3
1,O43639,Q14155
1,O43639,P61978
1,O43639,P09619
1,O43639,Q07889
1,O43639,P42768
1,O43639,Q16620
1,O43639,Q13153
1,O43639,P07766
1,O43639,Q14185
1,O43639,P48059
1,O43639,Q8TF74
1,O43639,P51116
1,O43639,Q9NZQ3
1,O43639,Q7L0Q8
1,O43639,Q9NQC3
1,O43639,O00401
1,O43639,Q14161
1,O43639,Q6ZUJ8
