Class,IntA,IntB
1,P06241,Q8N3X1
1,P06241,P20749
1,P06241,P16410
1,P06241,P25445
1,P06241,P16871
1,P06241,P43121
1,P06241,P20916
1,P06241,P37840
1,P06241,P04216
1,P06241,Q04759
1,P06241,Q16620
1,P06241,Q9Y210
1,P06241,P02751
1,P06241,A7KAX9
1,P35568,Q96EB6
1,P35568,P08069
1,P35568,P45983
1,P35568,O60674
1,P35568,Q07666
1,P35568,P18031
1,P35568,P23458
1,P35568,O14543
1,P35568,P17480
1,P35568,Q13322
1,P35568,Q05655
1,P35568,Q8N122
1,P35568,O14920
1,P35568,Q8N3Y1
1,O60674,P40763
1,O60674,P15498
1,O60674,P42229
1,O60674,O14492
1,O60674,P16471
1,O60674,P42680
1,O60674,O15524
1,O60674,P29350
1,O60674,P18031
1,O60674,P51692
1,O60674,Q96EY1
1,O60674,P40238
1,O60674,P16410
1,O60674,P32927
1,O60674,P04049
1,O60674,P19438
1,O60674,Q99665
1,O60674,O14744
1,O60674,Q9NRF2
1,P46108,P22681
1,P46108,O15524
1,P46108,P45983
1,P46108,Q07666
1,P46108,Q8WU20
1,P46108,O14654
1,P46108,Q13480
1,P46108,P18031
1,P46108,P29074
1,P46108,Q14185
1,P46108,Q8TB24
1,P46108,P29320
1,P46108,O14980
1,P46108,P08581
1,P46108,P54253
1,P46108,P17600
1,P46108,P54753
1,P46108,P42566
1,P46108,Q9ULV8
1,P46108,Q8IZD9
1,P46108,O43281
1,P46108,A7KAX9
1,P60484,P35222
1,P60484,P10275
1,P60484,P62136
1,P60484,P46934
1,P60484,P50914
1,P60484,P31749
1,P60484,Q03135
1,P60484,Q93009
1,P60484,Q12959
1,P60484,P68400
1,P60484,Q9H0M0
1,P60484,Q15599
1,P60484,Q5TCQ9
1,P60484,P42685
1,P60484,P11142
1,P60484,Q86UL8
1,P60484,O60307
1,P60484,Q9UJX5
1,P60484,Q9UJX4
1,P60484,Q9BT67
1,P60484,O00308
1,P60484,Q99497
1,P60484,Q92995
1,P40763,P45983
1,P40763,P06239
1,P40763,P09769
1,P40763,Q07666
1,P40763,P05412
1,P40763,P10275
1,P40763,Q92793
1,P40763,Q15788
1,P40763,Q09472
1,P40763,Q16665
1,P40763,P24385
1,P40763,O15379
1,P40763,P30101
1,P40763,P17181
1,P40763,P23458
1,P40763,P18031
1,P40763,Q8IUQ4
1,P40763,Q13547
1,P40763,Q05655
1,P40763,P15927
1,P40763,P30626
1,P40763,Q92769
1,P40763,P78347
1,P40763,Q13287
1,P40763,O43318
1,P40763,P04150
1,P40763,P16473
1,P40763,Q15642
1,P40763,P19838
1,P40763,P17706
1,P40763,P06401
1,P40763,P38936
1,P40763,Q9P0J0
1,P40763,Q6IA86
1,P40763,Q8TAE8
1,P40763,Q9BYH8
1,P40763,P22736
1,P40763,P42345
1,P40763,Q14526
1,Q9H3S7,O75791
1,Q9H3S7,Q00610
1,Q9H3S7,Q99816
1,Q9H3S7,Q9H444
1,Q13017,P61587
1,Q13017,P52198
1,O43157,P61587
1,O43157,P52198
1,O43157,P08581
1,O43157,Q9NZN5
1,O43157,O15085
1,Q5T124,P61587
1,Q5T124,P52198
1,P15498,Q14289
1,P15498,P22681
1,P15498,P60953
1,P15498,P16471
1,P15498,P29597
1,P15498,P42680
1,P15498,P61978
1,P15498,Q15910
1,P15498,Q13094
1,P15498,O43561
1,P15498,P52566
1,P15498,O15524
1,P15498,Q9H0H5
1,P15498,P07437
1,P15498,P29350
1,P15498,P04049
1,P15498,Q07666
1,O15524,P07333
1,O15524,P08581
1,O15524,P42680
1,O15524,Q15370
1,O15524,P10912
1,O15524,Q9Y4H2
1,O15524,Q99683
0,O15524,Q96P44
0,O15524,Q14CZ8
0,O15524,O14960
1,P29350,P06239
1,P29350,Q13094
1,P29350,P11274
1,P29350,P29597
1,P29350,Q05655
1,P29350,P30874
1,P29350,Q9UKJ1
1,P29350,Q9UQC2
1,P29350,P31994
1,P29350,O95866
1,P29350,Q8NHJ6
1,P29350,P35968
1,P29350,P23458
1,P29350,P43628
1,P29350,Q07889
1,P29350,P32927
1,P29350,P31260
1,P29350,P20138
1,P29350,P61073
1,P29350,Q96P31
1,P29350,P08922
1,Q07666,P06239
1,Q07666,Q06187
1,Q07666,P08631
1,Q07666,O75791
1,Q07666,P61978
1,Q07666,Q92793
1,Q07666,Q8N3X1
1,Q07666,Q96MU7
1,Q07666,O75554
1,Q07666,P51531
1,Q07666,O60861
1,Q07666,P09651
1,Q07666,P63165
1,Q07666,P26368
1,Q07666,Q96KQ4
1,Q07666,O95365
1,Q15796,P35222
1,Q15796,P36897
1,Q15796,P98082
1,Q15796,Q92793
1,Q15796,Q13485
1,Q15796,P12757
1,Q15796,P01106
1,Q15796,Q02078
1,Q15796,Q13547
1,Q15796,O14640
1,Q15796,Q15583
1,Q15796,Q09472
1,Q15796,O75593
1,Q15796,O95405
1,Q15796,Q9H2X6
1,Q15796,Q9Y2U8
1,Q15796,Q92831
1,Q15796,Q8N2W9
1,Q15796,P31749
1,Q15796,P03372
1,Q15796,Q9UJU2
1,Q15796,Q92905
1,Q15796,P12755
1,Q15796,Q6ZNA4
1,Q15796,Q9UPN9
1,Q15796,Q96PU5
1,Q15796,Q9HCE7
1,Q15796,O15105
1,Q15796,Q15797
1,O15357,P22681
1,O15357,P19320
1,O15357,Q14315
1,O15357,P08581
1,O15357,Q15811
1,O15357,Q13480
1,Q9Y4H2,P63104
1,Q9Y4H2,Q96EB6
1,Q9Y4H2,P27348
1,Q9Y4H2,P04629
1,Q9Y4H2,P29597
1,Q9Y4H2,P61981
1,Q15262,P35222
1,Q15262,P14923
1,P23458,P42229
1,P23458,P08069
1,P23458,P29597
1,P23458,O75886
1,P23458,Q03405
1,P23458,O14543
1,P23458,P32927
1,P23458,Q13651
1,P23458,P19438
1,P23458,P52333
1,P23458,P48551
1,P23458,Q6IA86
1,P23458,P51692
1,P18031,P42229
1,P18031,P08581
1,P18031,P11274
1,P18031,P08069
1,P18031,P29597
1,P18031,Q16288
1,P18031,P63165
1,P18031,Q03135
1,P18031,P51692
1,P18031,P49759
1,P18031,P19022
1,P18031,P68400
1,P18031,P17655
1,P18031,Q9H1D0
1,P18031,P07384
1,P18031,Q63HN8
0,P18031,Q96P44
0,P18031,Q14CZ8
0,P18031,Q96A58
0,P18031,O14960
1,P51692,P19320
1,P51692,P42229
1,P51692,P10912
1,P51692,P14859
1,P51692,P16410
1,P51692,Q13287
1,P51692,P04150
1,Q05655,Q07021
1,Q05655,Q16236
1,Q05655,O15530
1,Q05655,P57078
1,Q05655,Q8IV61
1,Q05655,Q15717
1,Q05655,P61513
1,Q05655,P11388
1,Q9NRF2,P04629
1,O14543,Q14289
1,O14543,P08069
1,O14543,P48357
1,O14543,Q15370
1,O14543,Q9UBF6
1,O14492,P22681
1,O14492,P04629
1,P22681,Q14289
1,P22681,P09769
1,P22681,P51451
1,P22681,Q06187
1,P22681,Q13094
1,P22681,P46109
1,P22681,O43597
1,P22681,Q9Y5K6
1,P22681,Q9H6Q3
1,P22681,Q8WU20
1,P22681,P63104
1,P22681,P42229
1,P22681,P55085
1,P22681,O43561
1,P22681,P08631
1,P22681,P27348
1,P22681,P06239
1,P22681,P07333
1,P22681,P08581
1,P22681,P11274
1,P22681,Q99963
1,P22681,P08069
1,P22681,Q9C004
1,P22681,Q04912
1,P22681,Q15811
1,P22681,Q8IZP0
1,P22681,P42338
1,P22681,P04629
1,P22681,P45983
1,P22681,P60953
1,P22681,P35579
1,P22681,O75791
1,P22681,Q12929
1,Q13322,P11274
1,Q13322,P08069
1,Q13322,P04049
1,Q13322,Q02750
1,Q13322,P46934
1,Q8WU20,Q07889
1,Q8WU20,P04629
1,Q8WU20,Q13480
1,O60496,P06239
1,O60496,O75832
1,O60496,O60232
1,O60496,P61026
1,O60496,Q9NVP2
1,Q9UJM3,P60953
1,Q9UJM3,P63104
1,Q9H0H5,P52198
1,Q9H0H5,Q9Y5K6
1,Q9H0H5,Q96GD4
1,Q9H0H5,Q02241
1,Q9H0H5,P61981
1,Q9H0H5,Q96RN1
1,Q9H0H5,O75154
1,Q9H0H5,Q16537
1,Q9H0H5,Q9H8V3
1,Q9H0H5,Q7RTP6
1,Q8IUC4,P62745
1,P10398,Q16543
1,P10398,P63104
1,P10398,P36507
1,P10398,P61981
