Class,IntA,IntB
1,P00533,O14964
1,P00533,O60496
1,P00533,O14828
1,P00533,P42566
1,P00533,P08069
1,P00533,P35221
1,P00533,P68104
1,P00533,P07437
1,P00533,P55060
1,P00533,Q00325
1,P00533,Q9UBB4
1,P00533,P04792
1,P00533,P04264
1,P00533,P13647
1,P00533,P08238
1,P00533,P31689
1,P00533,O60603
1,P00533,Q99962
1,P00533,Q92625
1,P00533,Q9NRF2
1,P00533,Q9NSE2
1,P00533,P17931
1,P00533,O75674
1,P00533,Q9Y2H9
1,P00533,Q12852
1,P00533,P09936
1,P00533,P26641
1,P00533,P31948
1,P00533,P40818
1,P00533,P06493
1,P00533,Q9UNE7
1,P00533,Q15750
1,P00533,P08631
1,P00533,O94973
1,P00533,O95470
1,P00533,P54652
1,P00533,P49756
1,P00533,Q38SD2
1,P00533,Q9H0D6
1,P00533,P25705
1,P00533,Q9UBS4
1,P00533,P53680
1,P00533,P19438
1,P00533,Q68CZ2
1,P00533,Q16620
1,P00533,Q9Y2R2
1,P00533,Q8N5H7
1,P00533,P49798
1,P00533,Q9UPY6
1,P00533,P04049
1,P00533,Q99963
1,P00533,Q14247
1,P00533,Q8WUI4
1,P00533,Q9Y5X1
1,P00533,Q6S5L8
1,P00533,P19338
1,P27986,Q05397
1,P27986,P15498
1,P27986,P45983
1,P27986,P09619
1,P27986,P10747
1,P27986,P09564
1,P27986,P12931
1,P27986,P42768
1,P27986,P10398
1,P27986,Q06418
1,P27986,P29353
1,P27986,P10912
1,P27986,P63000
1,P27986,P68363
1,P27986,O43184
1,P27986,O00329
1,P27986,P56945
1,P27986,Q13480
1,P27986,Q99490
1,P27986,Q9UKW4
1,P27986,P07766
1,P27986,P29350
1,P27986,P60953
1,P27986,P30530
1,P27986,Q07666
1,P27986,P46108
1,P27986,P15311
1,P27986,P19235
1,P27986,P03372
1,P27986,P48023
1,P27986,P12318
1,P27986,P35568
1,P27986,P06239
1,P27986,P25963
1,P27986,P42336
1,P27986,P07333
1,P27986,P29317
1,P27986,P29376
1,P27986,Q07889
1,P27986,P38398
1,P27986,O15455
1,P27986,P11274
1,P27986,P19793
1,P12931,Q05397
1,P12931,P07949
1,P12931,P16070
1,P12931,P61978
1,P12931,Q14289
1,P12931,P27635
1,P12931,P18433
1,P12931,P18031
1,P12931,Q07954
1,P12931,Q05513
1,P12931,Q16832
1,P12931,P98172
1,P12931,P42768
1,P12931,P36575
1,P12931,P42679
1,P12931,P11831
1,P12931,P29323
1,P12931,Q9Y4K3
1,P12931,Q07666
1,P12931,P49023
1,P12931,Q07960
1,P12931,P56945
1,P12931,Q16825
1,P12931,O95297
1,P12931,Q9ULH1
1,P12931,P03891
1,P12931,P07550
1,P12931,P40763
1,P12931,P25098
1,P12931,O60716
1,P12931,P09619
1,P12931,P15529
1,P12931,P23743
1,P12931,Q92731
1,P12931,Q13114
1,P12931,O14920
1,P12931,P41240
1,P12931,P06401
1,P12931,Q14118
1,P12931,P19793
1,P12931,P12814
1,P12931,P03372
1,P12931,P48023
1,P12931,Q12879
1,P12931,P20936
1,P12931,P20823
1,P12931,P25963
1,P12931,P04049
1,P12931,Q14686
1,P12931,O14939
1,P12931,P46108
1,P12931,P10276
1,P12931,P10828
1,P12931,P35869
1,P12931,P27540
1,P12931,P55196
1,P12931,P68133
1,P12931,Q92793
1,P12931,P11473
1,P12931,P11474
1,P12931,P08235
1,P12931,Q92569
1,P12931,P19438
1,P42679,P04629
1,P29353,Q05397
1,P29353,P07949
1,P29353,P42680
1,P29353,P40189
1,P29353,P29317
1,P29353,P43403
1,P29353,Q05655
1,P29353,Q07954
1,P29353,P20963
1,P29353,Q16832
1,P29353,Q08345
1,P29353,O15357
1,P29353,P33151
1,P29353,Q13480
1,P29353,O94973
1,P29353,Q92835
1,P29353,P49137
1,P29353,Q05682
1,P29353,P05106
1,P29353,Q07889
1,P29353,P46108
1,P29353,P04629
1,P29353,Q16620
1,P29353,Q07890
1,P29353,P42229
1,P29353,P41240
1,P29353,Q14118
1,P29353,P19235
1,P29353,P03372
1,P29353,P35916
1,P29353,Q99062
1,P29353,P32927
1,P29353,P24394
1,P29353,P08069
1,P29353,Q96CW1
1,P29353,O15027
1,P29353,Q9H939
1,P29353,Q8TF42
1,P29353,P35579
1,P29353,P06702
1,P29353,Q12774
1,Q05397,P07947
1,Q05397,P05106
1,Q05397,P29317
1,Q05397,Q9Y490
1,Q05397,P51813
1,Q05397,P49023
1,Q05397,P56945
1,Q05397,O43639
1,Q05397,P49841
1,Q05397,Q9UNA1
1,Q05397,Q9ULH1
1,Q05397,Q14511
1,Q05397,P15311
1,Q05397,P41240
1,Q05397,P43146
1,Q05397,Q92859
1,Q05397,O60711
1,Q05397,P35568
1,Q05397,P46108
1,Q05397,P60484
1,Q05397,P49815
1,Q05397,P40763
1,Q05397,Q92569
1,Q14289,P15498
1,Q14289,P05106
1,Q14289,Q92796
1,Q14289,P56945
1,Q14289,Q9BZ72
1,Q14289,P20936
1,Q14289,Q01844
1,Q14289,P06396
1,Q14289,Q12879
1,Q14289,O14543
1,P40763,P07949
1,P40763,P45983
1,P40763,P06239
1,P40763,P09769
1,P40763,Q07666
1,P40763,P05412
1,P40763,Q92793
1,P40763,P45984
1,P40763,Q16665
1,P40763,Q9UER7
1,P40763,P24385
1,P40763,P17181
1,P40763,P23458
1,P40763,P18031
1,P40763,Q8IUQ4
1,P40763,Q13547
1,P40763,Q05655
1,P40763,P15927
1,P40763,P51681
1,P40763,P22607
1,P40763,Q92769
1,P40763,Q13287
1,P40763,P51813
1,P40763,O43318
1,P40763,P04150
1,P40763,P16473
1,P40763,Q15642
1,P40763,P19838
1,P40763,P17706
1,P40763,Q04206
1,P40763,P06401
1,P40763,P29590
1,P40763,P38936
1,P40763,Q6IA86
1,P40763,Q8TAE8
1,P40763,Q9BYH8
1,P40763,P46781
1,P40763,P22736
1,P40763,P42345
1,P40763,Q14526
1,P16070,P36897
1,P16070,Q13009
1,P16070,Q92888
1,P16070,P35240
1,P16070,P15311
1,P16070,P06239
1,P16070,P02751
1,P16070,Q13501
1,Q99650,P40189
1,Q9UNE7,P04637
1,Q9UNE7,P10636
1,Q9UNE7,Q9Y4K3
1,Q9UNE7,P35869
1,Q9UNE7,Q99933
1,Q9UNE7,Q9UQ80
1,Q9UNE7,Q12933
1,Q9UNE7,P04049
1,Q9UNE7,P60484
1,Q9UNE7,P08238
1,Q9UNE7,P04150
1,Q9UNE7,P54274
1,Q9UNE7,P54252
1,Q9UNE7,P55072
1,Q9UNE7,P03372
1,Q9UNE7,P61077
1,Q9UNE7,Q13404
1,Q9UNE7,P34932
1,Q9UNE7,P29475
1,Q9UNE7,O75190
1,Q9UNE7,Q5S007
1,P08238,P63165
1,P08238,Q16665
1,P08238,P31946
1,P08238,P04637
1,P08238,P49674
1,P08238,P10636
1,P08238,Q02156
1,P08238,Q12933
1,P08238,P61956
1,P08238,O14757
1,P08238,P22607
1,P08238,Q02790
1,P08238,P04049
1,P08238,P50613
1,P08238,P23258
1,P08238,O14920
1,P08238,P60484
1,P08238,Q08752
1,P08238,Q9UHD2
1,P08238,Q14164
1,P08238,Q9UHD1
1,P08238,P03372
1,P08238,P09651
1,P08238,Q9H6T3
1,P08238,P41279
1,P08238,P04406
1,P08238,P00558
1,P08238,P35579
1,P08238,P13639
1,P08238,P19838
1,P08238,P53041
1,P08238,O95433
1,P08238,P15056
1,P08238,Q5S007
1,P08238,Q13618
1,P08238,P22694
1,P08238,Q13131
1,P08238,P11802
1,P08238,Q96Q40
1,P08238,P33993
1,P08238,P31948
1,P08238,Q8IWD4
1,P08238,Q9H3U1
1,P08238,O95718
1,P08238,O00400
1,O95292,Q9P0L0
1,O95292,P22059
1,O95292,Q16623
1,O95292,P63027
1,O95292,P48039
1,O95292,P61266
1,O95292,Q99614
1,O95292,Q9H4L5
1,O95292,Q9UNN5
1,O95292,Q9H1P3
1,O95292,Q969R2
1,O95292,Q14849
1,P05023,P23528
1,P05023,P13693
1,P05023,P05026
0,P05023,Q96P44
0,P05023,P57796
0,P05023,Q96A58
1,P15311,O14745
1,P15311,P52565
1,P15311,Q15599
1,P15311,P17252
1,P15311,P25815
1,P15311,Q9Y478
1,P15311,P60520
1,P15311,P13598
1,P15311,P25445
1,P15311,P32942
1,P15311,P23508
1,P07947,P29323
1,P07947,Q07666
1,P07947,P16671
1,P07947,P27635
1,P07947,O60500
1,P07947,P49407
1,P05106,P07996
1,P05106,Q9Y490
1,P05106,P06756
1,P05106,P08648
1,P05106,Q99828
0,P05106,Q96P44
0,P05106,P57796
0,P05106,Q14CZ8
0,P05106,Q96A58
1,P29317,Q13239
1,P29317,P20827
1,P29317,P24666
0,P29317,Q96P44
0,P29317,Q96A58
1,Q9Y490,P49023
1,Q9Y490,P56199
1,P51813,Q16825
1,P51813,Q96T51
1,P51813,Q8WXA3
1,P49023,P02751
1,P49023,P11274
1,P49023,P56945
1,P49023,Q14511
1,P49023,P23258
1,P49023,P13612
1,P49023,P60484
1,P49023,Q9HD43
1,P49023,Q9ULH1
1,P49023,Q14161
1,P49023,P41240
1,P49023,P20936
1,P56945,P46108
1,P56945,P63104
1,P56945,P06239
1,P56945,O15357
1,P56945,Q9Y5K6
1,P56945,P62258
1,P56945,P18031
1,P56945,Q15942
1,P56945,Q9HD43
1,P56945,Q14511
1,P56945,Q9Y4L1
1,P56945,Q9Y6I3
1,O43639,P98172
1,O43639,P52799
1,O43639,P61978
1,O43639,P09619
1,O43639,Q07889
1,O43639,P42768
1,O43639,Q16620
1,O43639,Q13153
1,O43639,Q16513
1,O43639,P07766
1,O43639,P48059
1,O43639,Q8TF74
1,O43639,P51116
1,O43639,Q9NYB9
1,O43639,Q9NZQ3
1,O43639,P26641
1,O43639,Q7L0Q8
1,O43639,Q96L33
1,O43639,O00401
1,O43639,Q14161
1,O43639,Q15052
1,O43639,Q6ZUJ8
1,O43639,Q02833
1,O43639,Q7L576
1,O43639,O43516
1,O43639,Q9Y2A7
1,P49841,P84022
1,P49841,P18031
1,P49841,P04637
1,P49841,P62136
1,P49841,P01106
1,P49841,P46531
1,P49841,Q01844
1,P49841,Q12933
1,P49841,Q04721
1,P49841,Q96QU8
1,P49841,P36873
1,P49841,P10636
1,P49841,P17612
1,P49841,Q13144
1,P49841,O75474
1,P49841,Q96BR1
1,P49841,P53396
1,P49841,P24864
1,P49841,O75581
1,P49841,O00429
1,P49841,Q96G01
1,P49841,P13807
1,P49841,P31751
1,P49841,Q9NRG4
1,P49841,Q9P0R6
1,P49841,Q9H2U1
1,P49841,Q16637
1,P49841,Q9NZI8
1,P49841,P08621
1,P49841,O75533
1,P49841,P54252
1,P49841,Q9Y2T1
1,P49841,Q01201
1,P49841,P10644
1,P49841,Q5S007
1,Q9ULH1,P08631
1,Q9ULH1,Q14247
1,Q9ULH1,Q9UKS6
1,Q9ULH1,Q9UNF0
1,Q14511,P46108
1,Q14511,P84022
1,P41240,P61978
1,P41240,P05412
1,P41240,P20963
1,P41240,P49407
1,P41240,P08069
1,P41240,Q9Y2R2
1,P41240,Q13283
1,P41240,Q14118
1,P41240,Q9NWQ8
1,P43146,O43255
1,P43146,Q8IUQ4
1,P43146,O95631
1,P43146,Q9HD67
1,Q92859,O95631
1,O60711,Q8IVE3
1,P35568,P42336
1,P35568,P08069
1,P35568,P62258
1,P35568,P45983
1,P35568,Q07666
1,P35568,P18031
1,P35568,P23458
1,P35568,O14543
1,P35568,Q92569
1,P35568,Q05655
1,P35568,O14920
1,P46108,P07949
1,P46108,O15524
1,P46108,P45983
1,P46108,Q07666
1,P46108,P43403
1,P46108,P09619
1,P46108,Q13480
1,P46108,Q92569
1,P46108,Q07890
1,P46108,P18031
1,P46108,Q8TB24
1,P46108,P29320
1,P46108,O14980
1,P46108,P30291
1,P46108,P17600
1,P46108,P54753
1,P46108,Q9Y4K4
1,P46108,P42566
1,P46108,Q6P2E9
1,P60484,P09619
1,P60484,P04637
1,P60484,P62136
1,P60484,P46934
1,P60484,P50914
1,P60484,P68400
1,P60484,O43791
1,P60484,O14745
1,P60484,Q9H0M0
1,P60484,Q15599
1,P60484,Q5TCQ9
1,P60484,Q14764
1,P60484,Q86UL8
1,P60484,O60307
1,P60484,Q9UJX4
1,P60484,P30260
1,P60484,Q9BT67
1,P60484,Q99497
1,P60484,Q92995
1,P60484,P68371
1,P49815,P63104
1,P49815,P31946
1,P49815,P27348
1,P49815,Q04917
1,P49815,P28482
1,P49815,P19021
1,P49815,P03372
1,P49815,Q13131
1,P49815,Q969U6
1,Q92569,P42336
1,Q92569,P08069
1,Q92730,Q13017
1,Q92730,O43157
1,Q13017,P52198
1,O43157,P52198
1,P07949,P56159
1,P07949,O60496
1,P07949,Q9NR12
1,P07949,Q8TEW6
1,P07949,Q9P104
0,P07949,Q96P44
0,P07949,P57796
0,P07949,Q14CZ8
0,P07949,Q96A58
0,P07949,Q86VQ3
1,P56159,P39905
1,P56159,Q99748
1,O60496,P06239
1,O60496,P20936
1,O60496,Q92835
1,O60496,Q9UBS4
1,O60496,O60232
1,O60496,O95757
1,O60496,P61026
1,O60496,Q9NVP2
1,O60496,O43791
1,Q9NR12,Q9HCE7
1,Q9NR12,P07951
1,Q9NR12,Q15326
1,Q8TEW6,P35372
1,P31947,Q9H0H5
1,P31947,P10398
1,P31947,P63104
1,P31947,P04637
1,P31947,P68400
1,P31947,Q00987
1,P31947,P04049
1,P31947,O75592
1,P31947,O00750
1,P31947,P40818
1,P31947,O15056
1,P31947,P30291
1,P31947,P04150
1,P31947,Q92934
1,P31947,Q9UDY2
1,P31947,Q8WUI4
1,P31947,Q96PU5
1,P31947,Q9Y446
1,P31947,Q14258
1,P31947,O00444
1,P31947,O60269
1,P31947,Q14103
1,P31947,O14639
1,P31947,Q8TEW8
1,P31947,Q92625
1,P31947,Q5T5U3
1,P31947,Q5VV41
1,P31947,Q12774
1,P31947,Q9P2M7
1,P31947,Q86UW9
1,P31947,Q13627
1,P31947,Q9H2C0
1,P31947,Q02241
1,P31947,Q9P0L2
1,P31947,Q7KZI7
1,P31947,Q6WCQ1
1,P31947,Q9H1K1
1,P31947,Q9H4L5
1,P31947,Q86W92
1,P31947,Q8ND30
1,P31947,O95685
1,P31947,P17706
1,P31947,P26045
1,P31947,Q86X27
1,P31947,O94885
1,P31947,Q9H4B6
1,P31947,Q9BRG2
1,P31947,Q8TF72
1,P31947,O43166
1,P31947,Q9UQ35
1,P31947,P78524
1,P31947,Q8IZW8
1,P31947,Q13049
1,P31947,Q14966
1,P31947,Q6ICG6
1,P31947,Q7L5N1
1,Q9H0H5,P52198
1,Q9H0H5,P15498
1,Q9H0H5,Q9Y5K6
1,Q9H0H5,P31946
1,Q9H0H5,Q02241
1,Q9H0H5,Q96RN1
1,Q9H0H5,O75154
1,Q9H0H5,Q7RTP6
1,P10398,P63104
1,P10398,P31946
1,P10398,Q04917
1,P10398,O43615
1,P10398,P67870
1,P10398,Q3ZCQ8
1,P10398,P15056
1,P10398,Q13451
1,P63104,P17252
1,P63104,P61978
1,P63104,P78527
1,P63104,Q12802
1,P63104,Q92974
1,P63104,P31946
1,P63104,O60825
1,P63104,P55042
1,P63104,P21580
1,P63104,P04637
1,P63104,P07101
1,P63104,P07359
1,P63104,P41743
1,P63104,Q7KZI7
1,P63104,Q16613
1,P63104,P58340
1,P63104,P23528
1,P63104,P49796
1,P63104,Q92934
1,P63104,Q16890
1,P63104,O75628
1,P63104,P25705
1,P63104,P62995
1,P63104,Q9UDY2
1,P63104,O96013
1,P63104,Q6PKG0
1,P63104,Q86X27
1,P63104,P21731
1,P63104,P27448
1,P63104,P62258
1,P63104,P13224
1,P63104,P32927
1,P63104,P05783
1,P63104,P10636
1,P63104,P05114
1,P63104,P04049
1,P63104,Q5PRF9
1,P63104,Q14978
1,P63104,Q9P0K7
1,P63104,Q9Y2A7
1,P63104,O75533
1,P63104,Q05513
1,P63104,Q02156
1,P63104,Q6ICG6
1,P63104,Q9P0L2
1,P63104,Q04917
1,P63104,P23258
1,P63104,Q02241
1,P63104,P16104
1,P63104,O00303
1,P63104,O00571
1,P63104,O14744
1,P63104,O60343
1,P63104,O75592
1,P63104,P00558
1,P63104,P02545
1,P63104,P06576
1,P63104,P06748
1,P63104,P09651
1,P63104,P19338
1,P63104,P23396
1,P63104,P30084
1,P63104,P46937
1,P63104,P55072
1,P63104,P60709
1,P63104,P62805
1,P63104,P68104
1,P63104,Q02878
1,P63104,Q04637
1,P63104,Q15154
1,P63104,Q15365
1,P63104,Q86W92
1,P63104,Q8WUI4
1,P63104,Q96B36
1,P63104,P04792
1,P63104,Q96PU5
1,P63104,Q9P2M7
1,P63104,P13612
1,P63104,Q9GZV5
1,P63104,P35579
1,P63104,P35749
1,P63104,P27348
1,P63104,O00257
1,P63104,Q8WXG6
1,P63104,O43491
1,P63104,Q9NYF3
1,P63104,P42345
1,P63104,P60520
1,P63104,Q9NX09
1,P63104,Q00536
1,P63104,P15056
1,P63104,P03372
1,P04637,P84022
1,P04637,P11274
1,P04637,P62258
1,P04637,P45983
1,P04637,P28482
1,P04637,P61978
1,P04637,P07437
1,P04637,P26447
1,P04637,Q92793
1,P04637,P78527
1,P04637,Q13526
1,P04637,P63165
1,P04637,P45984
1,P04637,P18847
1,P04637,Q16665
1,P04637,Q9UER7
1,P04637,P10828
1,P04637,Q9Y618
1,P04637,P04271
1,P04637,P05549
1,P04637,P09874
1,P04637,P35232
1,P04637,P19525
1,P04637,P27695
1,P04637,P27694
1,P04637,P31350
1,P04637,Q15843
1,P04637,P32780
1,P04637,P09884
1,P04637,P49459
1,P04637,P35354
1,P04637,P55199
1,P04637,Q16637
1,P04637,Q99816
1,P04637,Q9UK53
1,P04637,Q12824
1,P04637,O15350
1,P04637,Q99608
1,P04637,Q99986
1,P04637,P51948
1,P04637,P53779
1,P04637,Q9H4B4
1,P04637,O14757
1,P04637,P51532
1,P04637,Q9H3D4
1,P04637,Q9UNH5
1,P04637,Q13330
1,P04637,Q9NVC6
1,P04637,O95997
1,P04637,P54132
1,P04637,Q14191
1,P04637,Q7LG56
1,P04637,Q53T94
1,P04637,Q9NZC7
1,P04637,Q9H2X6
1,P04637,Q8IWT3
1,P04637,Q86Z02
1,P04637,Q9BVP2
1,P04637,Q92831
1,P04637,Q8N2W9
1,P04637,Q13535
1,P04637,P51946
1,P04637,Q12873
1,P04637,Q8WUF5
1,P04637,Q9UNL4
1,P04637,Q03701
1,P04637,Q99856
1,P04637,Q13227
1,P04637,Q96S44
1,P04637,Q9GZV1
1,P04637,Q8WTS6
1,P04637,Q8N9N5
1,P04637,P38398
1,P04637,P29590
1,P04637,P07384
1,P04637,P67870
1,P04637,P17844
1,P04637,O94776
1,P04637,Q92754
1,P04637,P04792
1,P04637,O95376
1,P04637,Q9BX70
1,P04637,P15559
1,P04637,Q00535
1,P04637,P20248
1,P04637,Q00987
1,P04637,Q9BWC9
1,P04637,P11387
1,P04637,Q02880
1,P04637,Q8IW41
1,P04637,Q86TM6
1,P04637,P06748
1,P04637,Q92769
1,P04637,P18146
1,P04637,O96017
1,P04637,P25208
1,P04637,P36873
1,P04637,Q9NRG4
1,P04637,Q7Z6Z7
1,P04637,Q96KB5
1,P04637,P13639
1,P04637,P03372
1,P04637,Q03468
1,P04637,P04150
1,P04637,P42858
1,P04637,Q16666
1,P04637,P10415
1,P04637,P25963
1,P04637,P38936
1,P04637,P18887
1,P04637,P62913
1,P04637,Q92922
1,P04637,Q9H422
1,P04637,P16220
1,P04637,P18074
1,P04637,P50613
1,P04637,Q13155
1,P04637,P34932
1,P04637,P49757
1,P04637,Q96G74
1,P04637,P51784
1,P04637,Q8TAF3
1,P04637,Q9UM07
1,P04637,Q9BUJ2
1,P04637,P62081
1,P04637,Q14999
1,P04637,O14503
1,P04637,P30153
1,P04637,P34931
1,P04637,Q9H160
1,P04637,Q16594
1,P04637,P49674
1,P04637,Q9BV47
1,P04637,P61964
1,P04637,Q15291
1,P04637,Q9UHC7
1,P04637,P13693
1,P04637,Q8TAQ5
1,P04637,Q15672
1,P04637,O60285
1,P04637,Q9Y3T9
1,P04637,Q9Y4A5
1,P04637,O43189
1,P04637,Q9Y468
1,P04637,P43356
1,P04637,O95155
1,P04637,P40337
1,P04637,Q9H9J4
1,P04637,Q96SB4
1,P04637,O60341
1,P04637,Q13263
1,P04637,Q96FW1
1,P04637,O14965
1,P04637,Q92794
1,P04637,Q16539
1,P04637,P0CG47
1,P04637,Q96PU4
1,P04637,O15169
1,P04637,Q9H7Z6
1,P04637,P46783
1,P04637,Q05655
1,P04637,O14737
1,P04637,Q9UPR3
1,P04637,P63208
1,P04637,Q96S59
1,P04637,Q92540
1,P04637,P17987
1,P04637,P50991
1,P04637,P50990
1,P04637,Q99832
1,P04637,P62979
1,P04637,Q5S007
1,P04637,Q9P0U4
1,P04637,O75147
1,P04637,O15047
1,P04637,Q9UBL3
1,P04637,Q96M02
1,P04637,Q9UL15
1,P04637,P15884
1,P68400,Q04206
1,P68400,Q13547
1,P68400,P15336
1,P68400,P31946
1,P68400,P18031
1,P68400,Q16539
1,P68400,P32121
1,P68400,P01100
1,P68400,P05412
1,P68400,Q92769
1,P68400,P38398
1,P68400,P49407
1,P68400,P23396
1,P68400,Q9H5J8
1,P68400,P16104
1,P68400,Q92793
1,P68400,Q13526
1,P68400,Q06587
1,P68400,Q92841
1,P68400,P67870
1,P68400,P18846
1,P68400,P11387
1,P68400,P11388
1,P68400,P29692
1,P68400,P05230
1,P68400,P09038
1,P68400,P19338
1,P68400,P22626
1,P68400,P53999
1,P68400,O14640
1,P68400,O75379
1,P68400,Q13351
1,P68400,Q9UBF6
1,P68400,Q14978
1,P68400,Q15287
1,P68400,O14757
1,P68400,O15372
1,P68400,Q8TAF3
1,P68400,O60282
1,P68400,Q99496
1,P68400,Q9UQ88
1,P68400,O75400
1,P68400,O00567
1,P68400,O00566
1,P68400,O75822
1,P68400,O75683
1,P68400,Q8NAV1
1,P68400,P05455
1,P68400,P61962
0,P68400,Q96P44
0,P68400,P57796
1,Q00987,P51668
1,Q00987,Q04206
1,Q00987,Q13547
1,Q00987,P06400
1,Q00987,P27348
1,Q00987,P08069
1,Q00987,P61978
1,Q00987,P68104
1,Q00987,P32121
1,Q00987,P03372
1,Q00987,P05787
1,Q00987,P46531
